pretty_comp,p_powerfact
K7Ta(SO4)6,18.09960539
HF,1651.9823119999999
Mn5O9F,114.5284119
RbNaSi2O5,261.7453753
Rb3ZnBr5,158.3892967
HoS2,4.151711915
As2PdO6,1129.720662
Re3Tc,191.7796395
NdSi2Ru,66.01560789
Na6CuO4,270.28284260000004
MgMoN2,718.1405602000003
ZrGeTe,287.8539894
In2Si(AgSe3)2,1036.654691
Si2NiP3,1361.873125
SnP7Au3,1648.822103
K2AlPCO7,161.4963531
Nb3Sb,193.4543165
WC,880.1850277000003
LiYMo3O8,681.5198277000002
BH3NF4,216.9141538
BaCuTe2O7,1033.684581
NiGePt2,417.7220923
As2Se3,1714.971116
LiMn3CrO8,569.7871341
Na5CuSO2,427.6183821
Ga2NiS4,803.3328952
ScZn,2185.176437
AsCl3O,195.82153459999998
Li2V3SbO8,24.60256884
SrPd2,1763.4856320000001
Ta2CS2,1313.338417
Na3MnBSO7,113.45394180000001
Ge2S3I2,201.29641919999997
BiBrO,2280.7140600000002
Mn2VO4,126.4682408
CdIBr,1571.006177
Nd2CdHg,88.37104818
DyAgSn,526.0816815000002
In2AgSe4,1539.074798
Ce(SnIr)2,1276.734409
K2Sn(HO)6,531.8628263
MnSbPd2,70.50818952
Lu(Mg3Al)2,312.9340798
Sr2CoO4,177.1820069
Sr2CuTeO6,876.8391152999999
TiAlF5,151.9399294
AgSbTe2,82.46856611
KNaPrTaO5,933.7898092
S(IN)2,774.4316384
Li2AlPt,254.0398069
Pa3As4,112.95959669999999
SrBeF4,272.5081049
PuFe2,178.4915705
ErMg,266.3706901
LuCoC2,2731.354134
PrLuSe3,1095.451115
MgV2O5,433.7751898
AlH3,3263.407062
Mg2CrSbO6,621.8157382
Tl3SbS3,1976.193725
ZrSiRu,17.21527787
CsNiF3,28.20564474
Li5VCr3O8,932.1723613
Ac2CdSn,1485.71915
Li2MnO2,1083.1710380000004
TaAl3,351.2297185
V3(As2O3)2,11.61799581
CrCo3,17.59550559
UBr3,99.91556322
Mn3AlC,38.58274901
In2CuO4,148.1629148
Tl2WCl6,327.3233127
KPrTe4,1045.6386380000001
Ba2NdBiO6,560.7124575
NaCdHg2,106.671282
ZrAlRh2,287.7161911
CdGeO3,1150.914417
AsCl3,947.7303186
CeIr5,448.34044339999997
TbHg3,653.6449715
PtCl2,129.7949855
Sm5Co2,83.84209511
YbTmPt2,752.4493227
SmDy3,372.7639065
CeB6,1024.219381
DyInAu2,454.503022
Cd2AgAu,2.759572562
Na2LiAlH6,3774.523723
Mg3Si2H4O9,1139.0859189999999
Zn2CuAu,4.536344748
NpIn3,117.2087554
NaMnBi,33.08730038
Ba2Ti3O8,1303.555082
NaZr2NiF,60.62051905
Bi4Te3S8,1096.354879
Sc2TlCd,2002.291448
Sr3ErRhO6,597.3465428
Er2Ti3Si4,179.848067
Sm(CoB)2,392.18590530000006
FeCu2SnSe4,583.6206693
PaBO3,241.4058659
TmSnRu2,689.9565748
Na6ZnS4,845.1305071
NpAs2,438.6096648
HoMnB4,144.3895439
Li3YbPCO7,356.7502349
Zn(CuO2)2,188.64890219999998
Y2FeB,1002.1763369999999
Li2CrP2O7,63.57681322
Lu2RuAu,175.99170130000005
AlPd2,403.16071989999995
Dy(FeSi)2,875.2930469
Sr2MgUO6,279.99106539999997
PrYZn2,167.9900888
BaPAu,203.45589119999997
SbTePd,124.41897240000002
UNi2Sn,461.71384950000004
LiMn7(OF3)3,97.67547347
P2Ru,3964.443972
BN,633.1673807
ThPd,492.8262568
Lu2MgS4,2010.8200940000002
V3Cu,830.2361866
K2Se3,1202.318674
YbPmZn2,261.2813619
NdBiO4,881.6588802000001
Pm2HgGe,174.8654441
Zr5SiSb3,1346.723682
ScNi,1.00335888
CoCO3,13.29541974
MgSn(GeO3)2,741.1664979
TmGaRh2,2108.107564
TmNi4B,42.8287622
KSn2Br5,1455.2260609999994
CaCr(SiO3)2,293.2081762
YErO3,802.3494551
Li3Fe(Sb2O)2,61.45550813
TlPbI3,1453.836231
ErMgCd2,59.44322654
ThGeO4,2737.799766
Fe(CO3)2,170.3140113
Li2FeBPO7,198.0524682
BaSO3,1065.411979
KSbF6,209.4396041
CoAgO2,537.3439392999999
ErGaRh2,2058.238697
TaTl3Se4,3194.989024
Dy2CuOs,194.4186989
PaTe3,4520.536665
SmTmO3,602.6351068
VAs,696.9863948
K2NaTlF6,409.8626307
Ba3BPO3,3265.150096000001
BaMnCO3F2,155.6347802
BiClO,2344.0538309999997
Rb2TaCuSe4,1293.651951
NaTa3O8,1476.768476
TbSn3,196.1174573
ZnH8(N2Cl)2,805.0090177
ZrGeS,3474.546231000001
Mn3O2F5,220.35002880000002
SrPSe3,654.2592506
Ca3Ge3(MoO)2,344.63779489999996
MoI3,914.1671718
CrNiO4,102.66540090000001
LiPt7,82.9695235
Ho6FeSb2,275.1510262
Sr(NiAs)2,357.2553119
ScGaPt2,25.81797339
LuInCu2,31.79451468
LiMgTl2,244.63216150000002
B2W,205.4331892
Ca(ZnGe)2,1630.3099960000006
Li2CuPO4,362.7712383
ErTaRu2,36.70209139
ScNiB4,79.4826407
CuHgSeCl,1767.5400359999999
AcTlTe2,3868.461621
Sr2FeSO3,104.5200253
Y6CoBi2,369.3767876
PrBiAu2,742.5317805999997
LiAlSe2,1010.806856
GePbO3,731.0451008
SbRu,362.1229479
PmSmHg2,910.8218883
BeAu2,279.791519
HoNiGe2,440.4574081
CrCo5O2,658.8598962
Mg(AgO2)2,376.07763450000004
CaCdHg2,380.4602655
Hg3(TeBr)2,1606.5387130000001
CdSb,665.15901
MoP2,229.8647182
LiTaRh2,1783.771622
Mn2AlRe,187.8365072
ScHg,2835.515983
ScCuO2,2005.222459
Ho2ZnOs,151.5076611
TbCdPd2,89.09809242
Li2Mn3NbO8,45.09729779
VCdO3,1085.3812380000004
SmAg3,465.97722810000016
Nd2MgAl,54.29921639
NdAl2,1165.197195
Li2MgPb,85.95012442
Mn3GeC,103.6975603
ErCoSn,401.8373987
Ba2HoTaO6,2184.22799
Mg(BiO2)2,1256.647958
Sc2ZnIr,379.6429332
Sr2CaMoO6,2109.5179829999997
Sc5Pb3,905.0149642000001
Cu(RhS2)2,2181.4063
RbI3,743.5920239
ZnMo2O5,492.7071786
Rb2PdCl6,1784.735709
Lu2V2O7,620.0164129
LiMn3(FeO4)2,97.89595732
Rh2S3,1392.274162
RbWO3,325.6974828000001
LiCN,340.85741349999995
TbCuAs2,3336.741721
Cu2PbO2,1254.388645
Ca2SiO4,1857.4975670000001
Li7SbO6,446.1286664
InCuO2,2167.229806
CuAuF5,88.20269199
LuH2,15.56682446
NdZnIn,3950.046099
LaReB,260.3149723
InGaO3,1760.222182
Sm2CuIr,0.308902451
Rb3BS3,279.1879935
Ba2Y(CuO2)3,86.01372461
UCuP2,12.63972569
Li2UO4,690.6345296000003
Zn(InS2)2,370.1391851
TmThRu2,580.2451168
K7LiSi8,183.8199524
Ca2AlSbO5,490.03647259999997
MgZrPd2,588.0892082
HfOs3,1.3540908180000002
K2OsBr6,22.26673313
Co(GeO3)2,204.47394269999998
NaBO2,1210.461655
TlCuSe2,79.76496692
NdAl3(PbO4)2,816.2529437000003
Cr2S3,155.47702230000004
NdCoP,630.9683302999998
Tb5Br8,389.9694185
VTc2Ge,402.80481180000004
ErInNi,1383.07575
BaSrO2,1839.7056530000002
Lu3TlC,33.31105146
LiYbPb,535.4572469
NaIO4,564.2593594
BiSCl,1317.104513
HoTlTe2,463.7523433999999
AlCo3,548.9069415
YIr,58.42462132
Th(AlC)4,835.7827967000003
Pr3TaO7,886.8708284
CrIrRu,2036.308491
K4Re2O,1014.713015
HfFeCl6,26.133176300000002
ErCuSe2,2007.2094140000002
DyBi2IO4,3528.174054
SmHoRh2,647.1028781
Ba3NaBiO6,588.3191519
Sm3TlC,28.08533533
XeF3,324.1635855
HfGeSe,3256.387673
MgSiN2,1257.1122710000002
Al2W,501.61119560000003
Ba2Cd(B3O)2,921.4678512
Bi(BO2)3,890.2591928999999
Lu2CdAg,499.3122289
CaCoO2,149.8461171
NdMgNi4,540.1628999
PdSCl,466.37219580000004
SnHgO3,5.381514745
HoO3,135.0457535
Dy2Nb2O7,146.40961130000005
Mg(VS2)2,51.13377487
Er2TlCd,2.9584517860000004
Li2FeP2HO8,21.90354432
NaSi2BH2O7,102.68609599999999
Mg3P2(HO)6,255.195036
Li5Fe5(CoO)2,99.32226829
LuInRh,293.1489227
LaScSi,183.581812
HoErAl2,90.86637693
ReO3,187.78348480000002
Li3Cd,155.6209127
Rh(OF3)2,283.06456789999993
PmMgAg2,197.962718
TlCrS2,148.0921386
Er3InC,53.51357575
PuB6,847.7264775
LiC,2119.374292
Fe3(O2F)2,50.925447999999996
Ni4N,472.62927019999995
AcPbAu2,186.72642439999998
C3NClO4,43.78976377
Dy2ZnIn,87.44966244
VO2F,1640.172341
AlCr(WO4)2,343.628336
DyCuS2,1328.132151
TlInSe2,961.1183248
DyMn2,272.1524432
Li5WNO4,948.0114733999999
LaN,47.63646902
Hf3C,47.66356123
LiMn2NiO6,314.3259616
Mg2In,184.95851580000001
N2O5,809.9135627
Sr(MnSb)2,242.0363826
AgAsO2,1282.741128
GaCl3,467.87231849999995
DyAl,264.19614440000004
SmGa,1293.5141130000004
Na3BS3,1547.022847
AlMo3F5,18.67855458
Sr(DyS2)2,956.0380674
KPrGeSe4,1453.6775949999999
ErCoC,0.9402342379999999
Nd(BC)2,455.3339567
Pr(AlZn)2,1605.7426269999999
HfSi2,3336.999103
MgZrAu2,1219.1394480000001
UTa2O8,2172.4795329999997
LiPrGe,207.9594581
DyYRh2,104.0043439
BaMgOs2,101.52065909999999
P2Pd2O7,200.52790159999998
TlNO2,2292.677553
Ni5(P2O3)2,69.46512221
ScAsO3,679.6866992
SiRu,1301.554394
Ca4Cl6O,256.42033230000004
Cr2HgO4,6.778315696
Ho2OsAu,7.253472867
Ho2C,76.07032407
ErTaO4,923.8734239
BH5CN2,333.1066148999999
NbB,2543.479991
LiYSe2,1411.10555
Li2CaSiO4,1172.342702
LiBeBO3,726.6288248
ZnNi2Ge,139.24863249999999
Nd2Te4O,433.02089529999995
U2W2C3,124.43926259999999
Sn2PClO4,1680.873554
NaHgPO4,946.8451818
K2TaCl6,155.2378957
Ca5Sc2(CoO)2,53.72009401
NdHoIn2,37.55790672
YbScRh2,334.5590563
Li3Mn2Cr2O8,174.88886589999996
Mn5SnO2,607.7768267999999
Nd2PbSe4,1474.708378
K2MnCl6,2199.154565
Y2TiO5,961.7281119999999
CoB3W,289.3780406
PRh2,742.7875482999997
MgPt3,438.6129963
NaCd2Au,3.1928537789999996
Ca4MgB4H6(CO4)2,338.9345756
MnPS3,769.0128867000003
IO2F,1006.5699490000001
SrCa3O4,2903.281243
YZnAsO,4731.005549
K2Li4Pb3O4,354.3724454
Er3PbC,2436.958479
SrLiNb2O6F,1483.202463
UFeS3,89.8949975
VHO2,423.4625197
BaHgS2,877.6231911
Li4Cr5SbO2,498.8703703
LuSb,138.2676884
Sc2Ti2O7,849.3679992000001
Li2Mn2O3,1425.435097
CdP2(HO)4,563.4997427000002
HfZn2,103.3631608
Li2Mn(BO3)2,305.0501158
NaH2N,1243.545732
Na3CoO3,65.91992049999999
Pr3Si2S8I,618.7067124
Ho3Pd2,248.47883059999998
HfBe2,41.77046411
Li3CrSiO5,229.2450478
Re3Ir,177.7247021
TaRh3,271.57948849999997
TaTe5Pt,227.1043499
Ta5As4,366.1534707
ScGa,1216.9294619999996
BaHg2Pb,61.93336021
Sm2Ti2O7,1963.664473
Li2AgPb,98.39372494
MnFe(PO4)2,180.12633269999995
CrB,179.7493408
Li2Fe3TeO8,76.66500802
AlVPt,1306.6237640000004
DyS2,3.629206763
Tl3Zn,1.9800096219999999
TbSF,2183.588489
CeCo5,256.203012
LiMgPd2,3.1781194010000005
Fe3PdN,988.6941864
CaMoF6,123.418521
Tm2S3,927.0570987
Er6MnBi2,110.7493517
SiHg3,186.8710594
Nb3GeTe6,134.4382042
Tb(Fe2P)2,19.95004131
DyTaO4,881.0597124
SrAl4,178.2455216
HfSnS3,1038.218553
SrSi2,1.9029352519999998
TiVO4,146.65299299999995
CoPH6NO5,66.80150309
MnFe2Ge,1.6702358019999999
Tm2ZnTc,880.4901877
Cr2AgTe4,93.31392481
Cu2O,1927.5682010000005
Li3Mn3O5F3,366.2558707
LiYTl2,17.74271657
Li4MgCo3O8,579.9188213
V2PbO6,951.2064902999999
MgCr2F2,534.0290152
LaGaAu2,121.655813
LiNi(CO3)2,229.8493011
LuH2ClO2,1292.8483720000004
ZrPt3,394.8361079
KRb2VF6,18.72127718
Li4Mn2Nb3Cr3O6,405.92385160000003
Nd5Sn3,397.3368589
Fe2SiO4,101.0733249
PmCd3,169.7655904
Sc2GaOs,390.8002095
H2Se,69.80582499
NpAs,1702.128297
Ho(AlC)3,887.0480485999999
Tm(SiPt)2,461.47522239999995
MgAl2Cu,662.7656477999999
CoPt3,2.534906656
Li3V4O7F5,32.02271907
CuAs2Pb6Cl7O6,242.1837543
Dy2Bi2O7,22.16222948
NaErTl2,801.56471
K2Al2B2O7,86.84397959
Li2NiO2F,211.0406254
Te2MoW2(SeS)2,485.9290415
Cr2NiS4,466.8615602
PrCdAu2,119.236424
CaTiS2,470.1945459
NpNi2,2087.598739
ZrBr2,19.71205412
MgCoO3,72.65651161
Mn3(SiTe3)2,563.1925578
CaCl2,1034.133471
NaBi2AuO5,863.656217
KTbS2,1650.112119
Li2Fe3CuO8,365.8354011
Ho6FeBi2,136.0914041
Ce3Sn,118.7543003
AcMg3,370.8713999
Yb(GeRu)2,1767.353566
Pr3SiAgSe7,943.0108091
SrOsO3,3268.125693
Ti3Pb,783.9190002
K2O,1069.02334
ZrZn2,29.609564199999998
K3Sb2Au3,3827.2577850000002
Mg(AlSi)2,1625.177607
BiTeIO3,652.0305302999999
LiTiCl3,898.522567
ErBi2ClO4,2324.075231
CuAs4S3Cl,440.43728880000003
Li2CuBiO4,115.52920690000002
Ca(GePd)2,288.5697277
Sr(BS2)2,1212.748378
Pm2AgRu,1064.533339
KHg,336.9302465
PmY,632.8465999
Sr2MgReO6,13.25101087
H2AuC4N,1058.314404
HoErTl2,25.7880301
NdCoGe3,319.0617167
YGa,2148.715825
SO2,1134.617565
Na2MoO4,759.3322364
Li2Cu3F8,21.61740333
Zr2CoTc,32.4880523
K4Sn3Se8,991.8533172
Yb(SiAg)2,32.86288215
LiNbS2,738.3502812
Ba(MgAs)2,2499.453695
ZnCr(SiO3)2,68.40388351
TiZnN2,1456.405785
In5AgSe8,1647.769084
TiCoO3,166.5684082
KSn2Cl5,1178.876667
MgH6(CO3)2,521.2086401
AcGaTe2,3469.1496950000005
Ho2MgGe2,291.9563857
Na4Ti3O8,530.7002611
Ce4ThO9,10.50093975
AuSe,45.52361483
LiTi2O4,1206.502326
BaO,1903.207086
LiCaO3,81.44508336
KYGeS4,1200.0644220000001
ZnSnF6,693.4218976
Ba3BiSb,1000.988615
Ba3CrO5,222.6553989
YbIn3,502.53379989999996
CuI4,1460.212131
LiGaRh2,5.225938257
YSiRu,929.4011027
Li5Nb2V3,471.85557810000006
TiO,10.74503696
Na6MnS4,353.7406482
DyInPt4,2.779324408
SrRh2,3353.241545
Sm2AgRh,0.341225474
Ba2TbReO6,608.3935732000001
HfZnCu2,287.8815943
NaAg3O2,1627.809533
ZrGa3,257.3910429
Nd(SiRh)2,586.6975804
YP5,1078.307852
LiP(HO)2,608.4463314
LuAg2,51.07463904
Li4H3BrO3,283.1982389
Ba3Bi2,759.6361795
Cr(SiO3)2,121.7421999
Sr(MnGe)2,42.15936604
KUO3,0.068093605
BiCl3,790.8503787999997
YPb3,832.7493284
ClO3,199.87814699999998
Ca(MgAs)2,1451.341748
LiSn4Rh,677.4151604
LiPr2Os,4931.137095
ScGaO3,1035.266942
BaGaSnH,1355.531834
Er2Mo2C3,641.0506276000001
Li2VCrO4,23.56761718
Ho2SO2,2063.0847289999997
Y2GeI2,845.915668
Sc2GaRu,357.7960918
FeNi,12.57289815
V4GeSe8,733.3532504
VPO4,149.6387507
TiFeO4,276.68485669999995
PrB2Rh3,1028.079159
Na3VO4,382.110733
NpInRh2,5.389936331
Pr2CuO4,173.6987826
HoGeO3,423.13740779999995
HoFe2,465.21483
Sr(CdAs)2,2344.236329
TmLuMg2,141.12028469999996
HfW2,156.804815
DyNi,155.6858806
Li3Mn4NiO8,308.6193115000001
BaNiS2,43.58645131
Na2MnCSO7,23.66542807
HfCo,1728.5673359999994
Ho2TlAg,820.6329902000001
K2SbAu,1572.500332
ErIn3,2729.963705
AgPtO2,1105.6275150000001
TaPbBr,137.2946003
SiCN,558.6113393999998
TiGa,463.48555539999995
SrCrO3,1856.5796420000001
BaAgO2,88.25037564
FeTeBr7,274.461629
BaMg2,268.7109026
NdAgHg2,40.22922143
Nd2Re2Si2C,240.6215821
VP2(HO)6,30.96458793
Na3SiSnBO7,72.18070577
Cd2B2O5,461.366296
RbIn4,498.4532114
CoCuO2,1132.538088
RbScO2,1335.7515640000001
Ca(VS2)4,173.3847835
Ti(CrSe2)2,274.5189745
CaMnSn,52.35830379
NbGaNi2,119.6651854
PuNiC2,359.8983807
Ti(SiO3)2,824.8150156
NdVO3,1.7350242630000001
Mg2H4Ru,1094.293127
ThSi2Ru3,1444.5410160000001
HoTlPd,748.5496672999999
Rb(BH)6,191.96655800000002
LiGa3,2.273583842
VZnF4,607.8052066
NiS,2460.191334
PrIn,239.44361580000003
Y2HfO5,802.7837406
KLi3PbO4,566.1889614
CN2,2454.674972
Zr(Ni2P)2,1153.4801300000001
AgWS4N,84.57729737
AcAg,177.5456927
NiH2(ClO3)2,57.75825712
Er(VGa2)2,1646.6833060000001
Tb2S3,917.4625856
CrSbSe3,949.8324948999999
Sr3Mn4O2,166.3585351
SrLiNiF6,11.28582366
Pu3Sc,260.89975319999996
Ba2NaReO6,1610.871659
ZrCoSb,647.3672836000002
Rb2SBrCl6,864.8540021
TmC2,690.1867605
MgCuP,1853.7986809999998
YH3(CO2)3,2468.2181969999997
SrCuAs,1307.822596
MoCl3O,203.6534985
LuGaO3,729.0651241
RbDyO2,1743.0753339999999
ErF3,368.9117974
Pr(Fe2P)2,26.0502589
KNaO,696.5916996000003
HfI3,1712.357927
Lu2MnS4,1559.484761
Y(SiIr)2,389.4717284
Be3Al2(Si3O4)2,1022.378375
Li3VBPO7,124.8273655
LiNd2IrO6,148.4575245
ZrPtPb,1432.41974
ZrAs,252.75861919999997
MnAu4,50.94852014
Sr(CoP)2,1425.783739
Ba3Ge2(BO)6,226.0842596
Nd5AgS8,1515.2113630000001
LiMnSe2,296.1075913
Sc2AgOs,25.66705158
RbBa3,996.1913401
FeSeBr7,408.1288947
TiCo2Sn,161.4403281
YbCd,22.94999009
U2Mo2C3,330.8772725
YbBr3,1979.616249
CdAgO2,217.8446044
NaGa4,253.36955849999998
Sr(CoGe)2,333.3094086000001
YbCdHg2,158.82260290000005
ZrMo3,22.96820829
NpTe,1181.7832119999996
Lu2CdS4,2348.222958
NaLi2Bi,3796.230689
GaCuO2,2913.239935
YbHO2,500.3434356000001
Ni3GeC,260.20537110000004
AsH5COF6,244.0132818
RuCl(OF3)2,46.1660182
VCoB3,305.6455993
TmIr2,86.74737767
LiCd2Ag,1.109257747
GaSi3,55.04646194
Mg2AgSbO6,658.7630504
Ac2NiIr,785.841749
Ni(BMo)2,1377.288503
InAsF6,991.5938504000001
NaSr2In,126.0558415
CrP,533.2046893999999
V(SiO3)2,50.61306999
TiCdO3,739.8109178999997
Zr4Pd2O,301.42665139999997
AgBi3S5,1753.6302879999994
Ba2Bi6O,1335.386552
PuGa,168.6675631
SmSnPt,367.7297379
SbPt3,277.56281789999997
Tm2CoIr,89.25893526
IrO3,29.08064376
TmSb,819.691087
ZrSi,1933.422148
VTe,424.3785948
TiCo3,272.7087245
SrCu5,507.8341192
VO2,757.612911
Li3NbO4,366.36464900000004
Ti(GeO3)2,755.30754
ZrSiPd,2768.1206859999998
Mg2Mn3O8,488.79753539999996
GaB3N4,3222.675148000001
Y(MnAl2)4,200.8056795
ErAg,599.2736552
LuGePt,45.53370729
LuNi2B2C,3546.186119
AlNi2,2328.9018730000007
Ti3Ga,286.36513439999993
Na2CoO3,180.13721730000003
RbInO3,8.203483786
CaSbF6,87.13931277
Mg(AuF4)2,1099.629567
Na3AuS2,1896.677419
TbMgAu2,57.08018904
NaHoTl2,368.0863908
Ho2O3,457.36398760000003
Na5CoSO2,321.938451
Ca2AgGe,65.54553722
K3W,532.9262861000002
CoMo,503.8970949
K2CdO2,352.20438019999995
HoAsO4,1565.420901
MgScCd2,15.60919297
Yb2MnS4,149.363277
Ca(BeP)2,1533.7093550000006
NaZnF3,2162.322432
PrBiPd2,0.168187371
Li2Ti3NiO8,47.82015049
PbC2(SN)2,1699.1852820000001
K2Be2(SiO3)3,219.1073751
KNd3,391.864267
CdCN2,4612.342426
SiO2,4139.161949
LiMn5(CuO)2,295.27720310000007
Co2HgO4,125.7927301
LuSbRh2,1470.586652
CaSmCd2,151.550544
CuB2(CN)8,20.76221792
ErN,2334.770166
Mn5O7F,189.61767759999998
Fe2B,1073.921356
YAlO3,1289.833993
Sr2MnZn2(AsO)2,853.1895457999997
Mn2CoSi,0.838108346
NbAlFe2,2125.4072690000007
CeSiOs,1190.7503800000004
ScB4Os3,1707.279641
Mg(CoS2)4,1275.769135
Tb3Al,41.04810036
NaNd3,611.4641414
LiV2F6,148.7854649
Sr3BiN,1587.618574
ScZnRh2,787.687625
Ba3In2O5F2,1579.129838
Sc2CdIn,2386.6039539999997
As4Se3,812.6501089999997
Zn(MoO2)4,119.4198548
BaPd2,1310.004445
SmFe2,241.00266580000002
PmDyMg2,0.39288937
Rb2CO3,168.26885380000004
Li3(NiO2)4,359.0748961
TbMgHg2,50.79232023
YPb2,396.5692617
Tm(FeGe)2,1128.764892
VFeSe,824.2515228999997
ZnPPd5,777.4878927
SiAs2,1435.710863
HoAgSn,533.7519026000001
SbS2NF6,470.19258949999994
Zr3O,4068.669591
HfAlIr2,3410.3724039999997
SmAl7Au3,480.20768250000003
Ta2NbIr,1887.7051149999998
Rb2CdCl4,1201.93944
ZrPb3,374.1857921
Fe3Ge,296.7093039
Th3Co3Sb4,5.732174708
MnGeN2,743.4014980000003
Ce2Cu(NO)2,490.0788675
ErMg3,83.80534448
K3ClO,1713.0246149999994
LiCa2Tl,1447.407975
CuBS2,2378.591592
ZrScOs2,379.5636483
Ba(BSe3)2,1159.699456
InI,2299.191477
ZrAgMo,514.6477551
Li5Cr2Fe5O2,44.00834773
SrGeO3,1279.905736
Na2H6Ir,2802.255743
Y2ZnSe4,2207.8280879999998
TiAu,1099.021415
Zn3(InS3)2,910.2596631000001
Na2Te4MoO2,427.0414419
Li4CoO3F,262.6110199
K2NiF4,815.3151098999997
TaC,26.26182277
NaNO,353.72278210000013
K3Sn5Cl3,126.1409979
LiCr(CoO3)2,53.72563632
Ba4Na(BN2)3,2896.9144109999997
SmPd,15.60485038
Cr2CoTe4,271.40576780000004
Be3Ir,229.1931251
K3Sb2N2O6F7,125.84198400000001
VAgHgO4,1369.968027
Zr2TcPd,95.69834555
Zr4Al3,592.0229156
Cd2Sb2O7,781.365088
MnCu2SiTe4,614.9928757
Yb2AgIr,100.0585713
Li2U3P2O5,270.5412234
Cr3Ni,142.3706125
NdC2,510.0324176
CrPS4,813.5195277
TaOsPb,1061.727147
ZrCu2Hg,309.6593503
Sr(SiAu)2,45.01363263
H2SeO4,266.9661636
WOF4,1071.976301
NdZnSbO,4532.556228
Ca2MgTl,130.56774840000003
MgO,3232.479873
K2AgP,1131.390057
TaMn2Al,207.8020188
Tl2MoCl6,609.0568559999998
MnSe2O5,355.891731
NpTeAs,4.251778517
Sc2TeO6,162.6933295
MgMn(SiO3)2,176.3666313
BeFe2Si,141.5226619
Ba2IrO4,991.2298988
Li4Nb3Fe3(SbO3)2,33.60237131
MgCr2O5,143.36653169999997
NaLi3,433.39820149999997
VGaO3,225.28918560000002
Y(SnO2)2,1470.6295630000006
KZr2Nb,53.27717466
Tb(FeGe)2,740.54116
Ca(CuSi)2,208.9616441
HoTiO3,423.73474139999996
CaMgGeO4,561.5434094
CrClO,894.5532508
Cu3PSe4,1053.3242779999996
ZrS,180.55620290000002
TbB2,45.03486744
ErSnRu2,531.0713617
Ca6Al2NF,1467.549957
Nb(SeBr)2,1014.350117
U3C,1629.546542
Si3PH9,715.4166205
Ba3Si2(BO)6,228.13248430000004
Np2InNi2,414.4825079
U3O8,20.85844838
DyMg,99.93134352
Ca(MoO2)2,125.10164950000001
Cu3BiSe2IO8,350.7536444
PbBrCl,801.6077092999999
Na8SnO6,264.3450169
Ho(CuGe)2,1925.5031399999998
Li5V2Ni3,201.35306369999998
SmSi2,196.0074514
SmClO,1497.972485
LiPaPt2,292.0298773
Sr(BiO2)2,544.9069476
NaCaAsO4,523.1641515
CeReB4,594.2384063999998
SrAc3,87.97312453
BaCoS2,597.8789038
AlFe2Ni,272.0863248
PrO,247.38393440000002
KCl,1235.096759
Ac2ZnIr,224.97489159999998
YbC2,1454.5079289999999
Ce(SiNi)2,1032.132624
Si2NiSe4,530.4000325000002
Li3VCr3O8,15.62451262
Na4I2O,633.5397066
LaAsPd,317.55290519999994
Zn4O9,770.3587278
Zn2SnSbO6,360.8713751
LuSnRu2,1089.717726
CoSO4,31.36104573
KRb2CrF6,53.89505364
Li4TiO4,845.3203914999997
Pr2Sn2O7,896.0315734
Ba2Sn,1022.599579
Sn2Ir,131.6062234
NaGe2N3,1148.119728
Li3Ni2(C2O)2,46.52498317
BeGeP2,2733.639767
Sm2MgAl,161.5259117
Mn2SnRu,499.5862919
KCa(PO3)3,706.3280955
LiCrCoO4,215.74207280000002
Rb2MgF4,513.1190558999998
PrSmZn2,180.15924919999998
UB2,291.3172909
Ni4Mo,263.87661319999995
BH3OF4,135.4536746
NbRhO4,1459.418252
Ca(AlSi)2,1184.2770699999999
LiGa2Pd,26.15027682
Al2IrRh,604.7077307999998
TmHg3,502.4920346
BaSn3,38.53098138
Pr2S3,1244.7080460000002
PmAu3,300.4517111
FeN,133.65672959999998
PmGaCu2,266.5390118
Sm3IrO7,215.7050828
MnB2,54.64039644
Na3AlTe3,539.2404826000002
KNaGeO3,577.8816757999998
Ca2Ru2O7,29.93001487
SrNiIr2,164.2950997
Tm2ZnOs,176.5957086
FeCo3(P2O3)2,250.2653225
NaMg,252.05150899999998
PrBS3,682.7833282
V2CdO6,1543.792283
CdSb2Se3Br2,1069.6525609999999
Li2VO3F,872.9076550000003
LaS,294.1871921
Li3HoSb2,314.060872
MnSiIr,30.09375752
NaSbSe2,1288.562086
Li2CeO3,2571.2825350000007
GeS,2488.59807
U2Co2Sn,84.71145623
RbTeAu,1071.438643
Li2(CoO2)3,7.623478744
CrPd3,304.6668434
LiAs,2299.655196
Sm3Al,1.501803143
SrO2,1701.4215829999994
V3CuO8,658.1436187
Si3Mo5,109.40823619999999
LiMn2Fe3O8,103.80787059999999
ErGePt,10.04182982
KV(CuSe2)2,1498.825783
YLuCd2,632.6422087999998
Ca3TeO6,630.1796845
Sm3(Ge2Ru)2,176.97123169999998
HfTc2Sn,685.903813
NaH3SO5,263.207659
ZrInAu,3505.3543670000013
SmTmMg2,26.13901654
Sr2LiReN4,1190.8286380000004
YMgCu4,0.033991184
CaAlH5,3008.942264000001
LuBPd3,258.9951936
CaSi2SnO6,628.7987942999998
GePbS3,1232.334124
Sr3Cr,55.59904895
Ti3TlN,217.9037366
P6SeO24,121.23780090000001
TlInTe2,965.1634730000001
Nd(CuSi)2,751.8595947000001
MgCN2,1078.7202029999999
HoHO2,2891.479194
Ca6MnN5,88.91981485
