pretty_comp,magmom_outcar
Ti2AlCr,4.5e-06
MnCdO2,4.977027
Ba4TcRh,2.6174647
BeVIr,-0.0
Yb(Ni2As)2,-0.0
NaTiS2,0.2671456
BeGaO3,1e-07
HoIn5Co,-0.0
VSb2,3e-07
YSi,0.0
Pm2SiAg,-0.0
Na3BeAl(SiO4)2,0.0
BeSiHg,0.0
AsRu2Au,-0.0
BaSnPb2,0.0
AsPdRh2,-0.0
NpN,3.0627127
Na2FeO2,4.0001923999999995
YCd3,0.0
Ni3SnN,0.0
Rb2Sn2O3,0.0
Rb3(Cu4Se3)2,-0.0
GaCuPt2,-0.0
Pb4SeBr6,0.0
U2IrC2,2.1534994999999997
Be2CuP,0.0
Cr3O,-0.0
NdNiSb,-0.0
Sr5Bi3O2,0.0
Al2Si2O7,0.0
SrBr3,0.0
TiVRe2,0.0
KYbSe2,0.0
La4BeTc,0.00023680000000000004
Na2SeO4,-0.0
Th3Mg,0.0
MnBeCl,3.3280748
MgSiN2,-0.0
Ti2CrTe4,2.8020663
BeReBi4,3.8158629
RbAuI3,0.0
AlTc2Pb,-0.0
Li4Ca3(SiN3)2,-0.0
LiTaBe2,-0.0
Ba4LiRh,0.0
Tm(CuS)2,-0.0
GaPPt5,-0.0
CuClO2,-0.0
Be2AsCl,-0.0
Ca2HgPb,-0.0
Be2TlCl,-0.0
TaAsIr2,0.0
Mo8P5,-0.0
RbBiO2,0.0
NaSrP,0.0
Ti2SbP,-0.0
Nb3Tl,0.0
Be2CrOs,0.0
Ba4TeIr,-0.0
TaBePt2,-0.0
K2NaTiOF5,-0.0
Tm2HgOs,-0.0
NaInO2,0.0
YBe2Ga,0.0
Sc2BeRh,0.0
BeIn4Pb,0.0
TaBe2Pd,0.0
CaAu2,-0.0
K2LiAlH6,0.0
Ba4TeRh,0.0
ZrCdO3,-0.0
Ag2BiO3,-0.0
Zn3TeAs2Pb3O4,0.0
Mg(MoO2)4,-0.0
Ti2ReNi,0.0
InGaO3,0.0
Rb2Sb4O,0.0
CaMgNi4,0.0
Ga2NiS4,1.5637135
Tb(AlSi)2,-0.0
Er2Sn2O7,-0.0
Sm2PbSe4,-0.0
SbPd,0.0
Li2VP2HO8,4.0
Y(AgCl2)3,0.0
MgSiN2,0.0
Ba2AgAu,0.0
U(NiGe)2,9.000000000000002e-07
LiDyIn2,0.0
V2H,-0.0
Ba4CdRh,0.0
Ba4HfTc,2e-05
LiTiVO4,3.0791237999999996
K2VAgS4,0.0
Ca(AlZn)2,0.0
SrN,0.9996083
CdAs,0.0
NdSbPd,-0.0
Ce3Pb,2.1861591000000002
Zr(SiNi)2,-0.0
Ba4ZrTi,2.4996922
SmGePt,0.0
Pr2S3,-0.0
CuCl,0.0
Ca(NiAs)2,-0.0
Ba4MnTe,0.8678273000000001
DyTiGe,2e-06
Ba2Si,-0.0
BeIrW,0.0
Cu2WSe4,-0.0
Sc2HgOs,0.0
MgSbF5,-0.0
BeTcGe2,-0.0
Zr2CuSb3,-0.0
Si2HN8,0.9960546
BaZnSO,-0.0
AlFe3C,2.6586362
Pm5Mg,-0.0
Y2AgHg,0.0
MgBe2Mo,-0.0
Li2AgBi,-0.0
ZrFeSb,0.9791785
BeTc2Hg,-0.0
Nb3Os,0.0
YTlCd,0.0
Cu3N,-0.0
NaFe(SeO4)2,4.986821400000001
GaAuO2,-0.0
Sr2YTlCr2O7,6.044086599999999
Y2CdPd,0.0
GeSb,-0.0
AsPdS,0.0
Y2Fe2Si2C,-0.0
SrCuBi,0.0
MgRh3,-0.0
Cd(AsO3)2,-0.0
Li3Mn2(PO)4,4.9158493
KBa2Ni,-0.0
Ca(ZnSb)2,0.0
Sm4U2O,2.0
Tl2SnF6,0.0
NaB(CN)4,0.0
Tb2Be2O5,0.0
Tl3VS4,0.0
Nb2P,0.0
TiBe2,-0.0
LiHo2Tc,1e-07
Be2NbBr,-0.0
FeSe,4.5091767
K2CuBr3,0.0
Ho2ZnIr,-0.0
CoTeMoO6,6.0
Pm2CuPt,-0.0
H2SeO3,0.0
NdSmZn2,0.0
ThO2,0.0
Dy3Mn3Ga2Si,7.0149485
YAs3,0.0
TmCdPd2,0.0
Ce(PRu)2,0.26443779999999995
Li2MnSn(PO4)2,10.0
Mg3Cd,-0.0
Lu2BeOs,-0.0
Nb3GeTe6,0.0
Ba4SeCl,0.0
HfRh3,-0.0
Li8FeO5F,4.9934264000000015
Br2O,0.0
K2Be2PbF8,0.0
LiCuPd2,-0.0
VTc2Ge,-0.0
CuO,0.0
CaN6,0.0
Dy4Sb3,-0.0
RbH,0.0
USnPd,5.7826736
BaPaO3,0.9461584999999999
Nd3Si2ClO8,0.0
RbNdTe4,-0.0
Zr6CCl4,-0.0
VGaNi2,-0.0
Be2NbIr,0.0
Sc2Co,2e-07
YbAgPd2,0.0
SmInRh2,-0.0
ScRh3,-0.0
NbTe2,0.0
BaBiClO2,-0.0
Fe2O3F,5.583825
YbNiO3,0.0
Li3UO4,1.0
PdSCl,0.0
Li4Cr5,8.0011391
Li2LaSn,-0.0
U2F9,6.000000099999999
DyNi,-0.0
Er2CuPt,-0.0
Ca2MgGa,-0.0
Li4Be3As3ClO2,0.0
Sm2PbS4,-0.0
Ba2TmNbO6,-0.0
InBrO,0.0
Ac2CuIr,0.0
BeNb2Pt,-0.0
CoH2(BrO3)2,2.9999998
CaSiPt,0.0
CaBeTl2,-0.0
YAsRu,-0.0
TiZnNi2,-0.0
Zn2Ni3O8,-0.0
LiAl2Pt,0.0
Ba3Al5,-0.0
Si3MoPt2,0.0
Ba2UCo,3.3954186
CuAgS,0.0
Ag2H3IO6,0.0
Ba4ScTa,2.2908714
BaSi2Ir,0.0
Rb3Mn2Cl7,9.9990147
TaTcPb2,0.0
Mg2In,-0.0
BaSiNi2,-0.0
MnFe2Si,3.0084081
Li(B3O)2,-0.0
Mg4H2O5,0.0
Cr3GaN,-0.0
TaCo,0.007210800000000002
YSi3Ni,-0.0
Ba2SbMo,4.6989018
TlBr,-0.0
Ti3Au,-0.0
YZr4O9,-0.0
Sr2TiBe,0.0
BeCrCo,-0.0
TiMo3,0.0
Ta3SnS6,-0.0
Be2FePb,1.4245738
BaHIO,0.0
LiScRh2,0.0
Tb2IrRh,-0.0
Sr5As3H,0.0
SrBe2In,0.0
SrBeNi,-0.0
GaGeTe,0.0
Be2GaOs,0.0
Mg2Ge,0.0
NaPt2,-0.0
Ba4SrRu,0.5301962
RbNa2AuO2,0.0
CaSmCd2,-0.0
TiCoSb,0.0
PdSO4,-0.0
Ba4HoRu3O2,2.6214087999999998
Pd4Se,0.0
Lu2CuIr,-0.0
Y3AlO6,-0.0
PrAu2,-0.0
YbPmPd2,0.0
MgZn3,0.0
YbDyHg2,0.0
YbMgCd2,-0.0
SrLiP,0.0
Na2Be2Sn,-0.0
Zr2Ga,0.0
Er2NiRu,0.0
CaY2O4,-0.0
SnO2,0.0
MgBeIr,-0.0
CeSi2Ir3,0.509908
Lu(AlC)3,-0.0
NdInRh,-0.0
Li2VCrO4,4.9974457999999995
SiC,0.0
ZrBeNb,-0.0
FeCuRh2,3.201479
YRh3C,-0.0
BaYFe2O5,7.2101642
Ba2SrCo,0.1723158
VAgHgO4,0.0
V6Ga5,-0.0
BeGaFe,1.9566804
KBeSe2,-0.0
Li2TiTeO6,0.0
NiAs,0.0
Cu2S,0.0
OsAu3,-0.0
GePt2,-0.0
NaAlO7,-0.0
ThAsSe,-0.0
SrBeSe2,-0.0
VRh,0.0
SiC3,-0.0
Ba2ErRuO6,2.8704617999999997
TaCo3,-0.0
CrCl3,6.0000002
RbBr,0.0
NaAg(CO2)2,0.0
OsO2,-0.0
Eu(HO)3,-0.0
Bi2B2O7,-0.0
RbHF2,-0.0
BeCoTe2,-0.0
Be2ZnBr,-0.0
ErNi5,0.5422273
BaSc2Ni,0.0
SmTh,0.0
Na3TlO2,0.0
K2PaF7,-0.0
Rb2BrCl6F,-0.0
YbGaAu2,-0.0
LaPt3,0.0
V3Ge,0.0
LiZrIr2,-0.0
LiFe3(OF3)2,3.0006497000000003
BaZrN2,0.0
Tb2MgGe2,0.0
Te2Mo(WS2)3,0.008531
KBeIr,0.0
NaAu2,-0.0
Be2NiBr,-0.0
Cu3(PO4)2,0.9845408999999999
HoLuZn2,0.0
Lu2V2O7,3.6007225
Ba4PBr,-0.0
MnSn2,4.5517484
LuCuPb,0.0
SiSn3,-0.0
ScHgW2,2e-07
Zn3BPO7,-0.0
Ti2ZnO4,-0.0
CaMnF6,3.0
YZnRh2,0.0
BeVP,0.0
TcAsPd2,0.0
U3Si2C3,1.3699999999999998e-05
Dy3AlNiS7,3.7816326
Sc2RuAu,-0.0
Sm2Se3,-0.0
BeRh2Cl,-0.0
K5Dy3I2,-0.0
NaSO4,0.0
NpP,3.6930475
BaSrCd2,0.0
NaSe,0.9147868
BeHgBr,0.0
Nb4CoSi,-0.0
BaLiCa2,-0.0
Cr(PO3)2,8.0000001
SrCuAs,-0.0
LiMn3Al2(H3O)2,8.000011099999998
Al(FeB)2,2.3414707000000003
SmOF,0.0
TaHO3,-0.0
InCu(PSe3)2,-0.0
Ba4MnPd,0.0006933
SrH2O3,-0.0
Sr3AlO4F,0.0
TmPt2,0.0
Li3(FeO3)2,5.3985378
K3BiO3,0.0
Y3Th,0.0
Rb2SiAs2,0.0
BaMg3,0.0
DyMgHg2,0.0
ThCl4,0.0
Li5FeF8,1.0
BeSi2Ru,-0.0
W3O7F,1.1305732
TaInO4,-0.0
Y2BeOs,-0.0
CaPtF6,-0.0
MgInIr2,-0.0
TmAg(PSe3)2,0.0
TaSnO3,0.0
Pr3CuGeSe7,-0.0
Ag3AsSe3,0.0
KNa2Cd,-0.0
Ba2Zn,0.0
K2CuP,0.0
DyCu,0.0
SmAl,-0.0
CaO,-0.0
TmSi2Ni,0.0
Co3W,0.8329380999999999
TiBr4,0.0
NiH2SO9,1.9999999
SiWCl2,0.0
Li2AlPt,-0.0
BeBi4Pd,0.0
VFeCoSb,2.9858304
CaIn2,-0.0
LiBe2Pb,0.0
Be2SnPb,-0.0
Sm(CoGe)2,0.0
LaAgO2,-0.0
K3Zr,3.969235700000002
Re3P4,0.0
KMgAs,0.0
KSmTe2,0.0
CeBiAu2,0.7007601999999999
CaZnGe,-0.0
Ba4GeTe,-0.0
LuInRh2,0.0
Na3AlH6,0.0
BePd2W,0.0
BaVBi,3.9954662000000014
Na6SbO5,0.0
LuNbRu2,0.0
MnGaPd2,3.815088
Cr5B3,0.0
Al3Cu,-0.0
HoCuO2,0.0
CaBeCd2,0.0
ErLu3,1e-07
Zn3Ir,0.0
Zn2PdAu,-0.0
DyGeAu,-0.0
AcSe3,-0.0
TiGePd,-0.0
LiI,-0.0
Dy(SiIr)2,0.0
SrAgSb,0.0
BaCd2Te,0.0
TbSmIr2,0.0
NbB2,0.0
H5NO,0.0
Pr2SeO2,0.0
Be2TlIr,-0.0
LiCo3(OF3)2,9.4097758
Li4Mn5NbO2,2.8097197
Ho2IrRh,-0.0
Yb4Cl6O,-0.0
Ba4CoTc,2.2519129
RuAu3,1.7190465
Mg2Mo3O8,0.7893669
Rb2SnAs2,-0.0
BeNbZn2,-0.0
EuHgPb,0.0
Li3CrSiBO7,4.0
V2Si2O7,7.9999999000000015
Sr2BeZn,0.0
Ba4TlCu,0.017460200000000002
BeCrSn2,2.7751543
PdPtF6,1.9990710999999999
LiSnS2,-0.0
BiSBr,0.0
Li2Fe3SnO8,4.1555596
SiP2,0.0
VBrO,4.0000002
Ba4HfIr,2.8408161
B2AsBr,-0.0
Zn2AsOs,0.0
V4CoNiO2,4.999996599999999
InAu3,0.0
Rb3Lu,-0.0
BeGe2P,-0.0
Ba4PRu,0.8722205
Al3Ni5,-0.0
Ca2AgPb,-0.0
NaTi5Se8,6.159999999999999e-05
Na4SnO4,0.0
Ba3MgTa2O9,0.0
Ag3Sn,0.0
PrPd2,-0.0
PmMgZn2,0.0
SmLu3,2e-07
K4Br2O,0.0
LiHf,-0.0
SrBeCl,-0.0
ZnGeP2,0.0
LiSmGe,-0.0
Ca(FeO2)4,5.9999998
Be2ZnGa,-0.0
K2SbF5,0.0
K2NaInF6,0.0
Ba2Pd2O5,-0.0
TbMgHg2,0.0
NaAsO2,0.0
MnB2,1.8225217
SmB2,0.0
K2CoS2,5.992548
Ba4SnSe,0.0
Sr2Er2Al3Si5NO3,0.0
LiTi2Ir,0.0
Mg3Sb2,0.0
Rb2MnBr4,4.9999349
TlSb,0.0
TbBr,1.3753030000000002
TmTe,0.0133415
RbCdF3,0.0
SiOs,0.0
Tm2IrPd,0.0
FeP2O7,3.9925106
Ho2SeO2,0.0
YMgNi4,0.0
LiAlGeO4,-0.0
U2AlCo3,0.0018067999999999997
PrPb3,-0.0
Y(MnBe)2,0.0
TiBeTc2,-0.0
ErI3,0.0
Ti4P3,-0.0
TmCu5,-0.0
Er2In,1e-07
LiBePd2,0.0
Na2MnBe,3.0648812000000003
Ba2MnMoO6,4.3637852
Ba4OsPb,1.0902266
ZnGaIr2,-0.0
AgC,-0.0
MnBeRu2,-0.0
LiCaPrTeO6,0.0
CuS2,0.0
Y2CuO4,-0.0
BeVPt2,0.3518716
Fe2NiO4,2.9875822999999997
CaCr(GeO3)2,7.435019099999999
PuAl3,5.391585
BaS,0.0
Ba2HgPb,0.0
AlSCl3O2,0.0
K2NaGaP2,0.0
Li2MnFe3O8,6.9999921
PmY,-0.0
Th2Fe2Si2C,0.0
BeFe2Co,5.7161527
SnI3,0.0
Rb2In4O7,-0.0
LaPbAu,0.0
BeHgRh2,-0.0
CaMg(CO3)2,0.0
Na3Tl,0.0
NiCO3,3.9997566
TbInPt,-0.0
Al2NiRu,-0.0
HoTmTl2,-0.0
YInNi,0.0
Tl2CdSnTe4,0.0
U(B2H3)2,4.0
ThGa2,-0.0
Sr2SO,-0.0
Nd(CoGe)2,0.0
SrSO4,0.0
Sc2CoSi2,0.0
TbReB4,-0.0
BaZnF4,0.0
Ba2MgGa,0.0
Mn4N,7.790052
Nd2Si3Rh,-0.0
Li(CoO2)4,2.9529142000000004
PrBiAu2,-0.0
SrBe2Cl,-0.0
Li3SbS4,0.0
NaFeS2,3.047634
NaLiFe2(Si2O)2,1.1078483000000001
ZnSiO3,-0.0
TaTiBe,-0.0
K2O2,-0.0
NbCrGe,-0.0
NbWSe4,-0.0
LiLuAu2,-0.0
NbNi3,-0.0
ZrRh,0.0
K2NaGaAs2,0.0
Ga3Ge,-0.0
Na2MgCl4,-0.0
CaZrGeO5,0.0
KLi2(HO)3,-0.0
HfSi2Br,0.0
ZnB4O7,0.0
Dy3SnC,0.0
LiAuC2,0.0
ScBeRu2,0.0
KV(CuS2)2,0.0
Mn4BeTe,5.309746
P2Pt,-0.0
HoSbPd,-0.0
PAuClF3,0.0
Ac2NiGe,-0.0
K2NaFeF6,1.0000002000000001
ZnBiAsO5,0.0
SmTmMg2,-0.0
HfInCu2,0.0
Na3In,-0.0
AsRuBr,1.4109653999999998
Th(SiAu)2,-0.0
Sm(BC)2,0.0
Li5V2Fe3,3.0000063999999997
NiHO2,0.9984143
LiMnP2HO7,10.0
ZnCoPO5,2.0017284
Dy2TlAg,-0.0
K2Cd(CN)4,0.0
Lu2MgOs,0.0
CaBe2Tc,-0.0
HoTlO2,0.0
Sc3As2,-0.0
Cr3Cu,0.0
LiGaAg2,0.0
Ti2Al2O7,-0.0
BeV2Si,-0.0
BaSr2Ca,-0.0
Bi2TeI,0.0
Ga2HgS4,0.0
SrBe2Pb,0.0
ZrCoSn,0.0
KAs,0.0
Li2SbPd,0.0
MnH4(OF2)2,6.0
SmFe5,9.5694816
TiGa5Ni,0.0
LiCo(CO)4,0.0
SiAsRh2,0.0
BeGaCu2,-0.0
TiCrP,0.0
TmCdPt2,0.0
SmErO3,-0.0
Sc2V2O7,1.9999988999999998
Sr2CaI6,0.0
Zn4(B2O)3,-0.0
Tb(CoB3)2,6.3553917
NaClO3,-0.0
TmNi2Sn,0.0
ErTl3,-0.0
TaAsBr,0.0
AcSnAu2,-0.0
ScCo2,1.5932164
Sm(AlCl4)2,1.9097156000000002
Ho2Ge2O5,0.0
ZrSnIr,-0.0
Al2S3,-0.0
LiFeRh2,3.5705232000000002
UAs2,3.21367
Mg2CoIrO6,2.1535111000000002
BeSiP,-0.0
Be2TlW,0.0
Ti2BeSb,-0.0
Sc2Cu2O5,7.8278412
Li2VSiO4,6.0
LuBiO3,0.0
BeBi4Ru,2.1649642000000004
RbHfAgTe3,0.0
NaB,0.0
ThGa3,-0.0
RbErO2,0.0
Ni3Sn(P2O3)2,4.1456693
Be2TlHg,0.0
GeS,0.0
CaF2,-0.0
Ta4BeV,1.8e-06
Ge3As4,0.0
Na3MnF6,8.0
NiBi,-0.0
MgIrO3,6.23e-05
HfRu3,0.0
BaCaZn,1e-07
XeF3,0.0
Pr3Si2ClO8,-0.0
KBaO3,2.9999871
Sr3MgFe2S2O5,7.461574900000001
Nd(SbOs2)2,-0.0
MgPa3,-0.0
Ba4TeMo,2.8815609
LiCd2In,0.0
BeGeAs2,-0.0
CuH4(ClO)2,1.990978
AsIrOs2,1.1896966
In2CoS4,5.991183
Li4TiV3,2.9962209
Ba4InSe,0.0
MnPS3,9.887076400000002
Mg2TlPb,-0.0
ErSnPt2,-0.0
MgNi3B2,0.0
H2C,-0.0
Na2LiAlH6,0.0
BeCdIr2,-0.0
Sr(GeIr)2,0.0
BaInBr,1.3684337
MgBeNi,-0.0
KSbF4,-0.0
Sm2Mo2O7,7.9958773
BeCu,-0.0
KBIr2,0.0
Sr2HgGe,0.0
AgHg3SbO6,-0.0
SrAl2O4,0.0
Ga2CoS4,2.9994142000000004
YbN,0.9798413
Ba2YSbO6,-0.0
ErTlZn,0.0
ThGeO4,-0.0
Rb4SnO3,-0.0
AsHPbO4,0.0
AsRu2Se,-0.0
BeTl2Se,0.0
Ba4GaFe,0.2735792
MgBeCr,0.0
Be2GaPd,-0.0
Y3Al,-0.0
Sr3Ga3N5,0.0
InBi2S4Cl,0.0
DyAu,-0.0
Rb2Au3,-0.0
YSF,0.0
Mg(BH4)2,0.0
K2NaVOF5,1.0
Ho4InIr,0.0
Na2ZnSiO4,-0.0
Li3TiV2O6,4.202449
BaZrF6,-0.0
Ba2Lu(CuO2)3,-0.0
Ti2FeIr,0.8081589
Be2NiPd,-0.0
BaTi2As2O,0.0
KBaTa,5.117163
Be2WBr,0.0
SbAsPd5,0.0
TmTaOs2,0.0
Ba4RuPt,0.4109472
U(SiNi)2,1.8462221
SrBPO5,0.0
TiCl4,0.0
MnNiGe,3.0464732999999997
CdGeO3,-0.0
NdTlSe2,-0.0
AlAuO2,-0.0
YbZnSn,-0.0
Nb4C3,-0.0
NaMn(SiO3)2,8.0000001
CdBiSe2I,-0.0
Lu2MnS4,9.9999974
Na2Zr(CuS2)2,-0.0
Li2Ni3SnO8,1.9368171000000003
CaCu2O3,-0.0
NaTc2As,0.0
SrCaSi,-0.0
Nd3S4,0.0
K2BeGa,-0.0
YCd,0.0
SrNb2O6,-0.0
CeTe2,1.6673634999999998
Ba4B2N4O,0.0
Ti4NiBi2,-0.0
Re3Sb,2e-07
Ba4TaOs,3.2131385
ZrFeTe,-0.0
TiBe2Tc,-0.0
SrSbPt,0.0
RbYbS2,0.0
Dy5NiPb3,0.0
ScB2Ir3,0.0
P2Rh,-0.0
Sr2HoReO6,1.6261903
Zr3NiO,-0.0
BaTa2P,0.0
NdCuS2,-0.0
Tm2AgHg,-0.0
Na2SiO3,-0.0
Ba3MgNb2O9,0.0
PrAgAs2,0.0
Cr23C6,-0.0
FeSeCl7,9.999980099999998
PPbW,0.0
SmGa3,-0.0
LuAl2Ni,0.0
Al2PdPt,-0.0
BeTcPt,-0.0
Nb2CS,0.0
LiTi4O8,0.0
In2Ni3S2,0.0
TbCuPb,0.0
ScPRu,-0.0
Mg2ZnGa,-0.0
Ba4CoPt,6e-07
Tm(SiNi)2,0.0
Y2BeW,-0.0
NaReO3,0.0
Y2ZnGa,-0.0
Yb(NdS2)2,-0.0
NaMoF6,0.9999982
Sm9Ga4,-0.0
Ba3Ti3(BO)2,-0.0
Er6I7,1.1e-06
SrLiNiF6,2.0000017
IrO2,-0.0
K2PdF4,0.0
AlB3H2,-0.0
TbHg2,0.0
Dy7(TeIr)2,0.0
Ti2CoSe4,0.9814975
Li2CuS2,-0.0
InSb3,-0.0
Lu2TiO5,-0.0
Tb2O3,-0.0
Li5MnO5,2.0000325
Sr(BIr)2,-0.0
BaCaCd,0.0
YHoZn2,0.0
KBaBe,1.11e-05
BaGaFe2,4.9081668
Ba4VRe,2.3018239
Tb3CuSiS7,-0.0
Be2GaFe2,3.3416279
GaAg,0.0
Pr2TlAg,-0.0
Pd7Se4,-0.0
MnBe2Cu,2.0729157
BeCdGa2,-0.0
ScCoO3,0.0
ZrHgAu2,0.0
Be2ZnTe,0.0
Rb3InS3,0.0
HfOs3,0.0
RbMnAs,3.8813301
Ba(BrO3)2,0.0
Ta2VRu,9.800000000000001e-06
LuP,0.0
TbAgPb,0.0
CaYHg2,-0.0
Mn3GaN,3.0906756
Ba4ZnFe,0.4945519
BeRhSe,0.0
Al2CdO4,-0.0
TlPd3O4,-0.0
CaMgNiH4,0.0
ScNi2Sn,0.0
ZnFePO5,7.9976572
Ti4FeBi2,0.0
Li2TeO4,-0.0
Zn(PtO2)3,0.0
Rb2NiO2,1.9999973999999998
Ba2CrBi,5.0265277
NdInRh2,-0.0
UReB3,5e-07
EuPd2,0.0
Rb3Tl,4.9000000000000005e-06
LiSbO2,0.0
PPbS3,-0.0
Ba4SiMo,3.7233178
KBeRe2,0.0
LiCr2CoO6,4.0010436
Be2TlCl,0.0
Be2RuCl,-0.0
Na3Sb3(AsO2)2,0.0
LiIn2Ru,0.0
BeRuBr4,2.4668391
Li4MnSi2O7,5.0
Pb(SeO3)2,-0.0
Mo2AsW,0.0
Na5LiN2,-0.0
Dy2CuRu,-0.0
Tc3Ru,0.0
LiLa2Os,0.0008324999999999999
LiBe2Pt,-0.0
NpAs2,5.9032836
NaMgF3,-0.0
HgB2As,0.0
NdTeF,0.0
BeIn2Br,-0.0
HfGeO4,-0.0
Ba4HgRh,0.0
Na2ZnS2,-0.0
V5Ge3B,2e-07
K2NClO3,0.0
NaMgTl2,0.0
PrAlCu,0.0
Sc6Te2Rh,0.0
Ba4HgPb,-0.0
AcTlHg2,0.0
Er3(In2Co)2,0.0002579
Be2NiPt,-0.0
NaLiPt,0.0
NaBeTc2,-0.0
Pr3AgGeS7,-0.0
TeMoWSe2S,4.2499999999999996e-05
Tb(BC)2,-0.0
Cu2GeSe4,0.0
Zr3N2O3,-0.0
PrNiO3,-0.0
BaLiAs,0.0
Nd(CuSi)2,-0.0
PdC,0.0
U2Cl5O2,3.0
SnICl,0.0
Ba4NbHg,3.8043765
Sm2Ti2S2O5,0.0
Na2PtO2,0.0
RbFeS2,3.1301465
PdF2,0.0
Dy2CdIn,-0.0
Lu2TeO6,0.0
Ca(CdSb)2,0.0
V2AsC,0.0
SrTlO3,0.0
Zr4In5Co2,0.0
Zn(CuO2)2,0.0
HgP2Se,0.0
TmPaO4,-0.0
Ba2ZrS4,-0.0
PuNiC2,5.4101380999999975
Be2CoTe,0.0
Be2GePd,-0.0
TiBeTc,0.0
TlS,-0.0
SrBe2Ni,0.0
NpPt,7.9028229
Ba4CaTa,3.6227001
Ga2S3,-0.0
BaTl2Br,-0.0
Ti3Be,-0.0
CrInCu2,3.4948905
Ca(CuP)2,0.0
YBeCo4,4.4501606
BeSi2Bi,-0.0
RbGaCl4,-0.0
Li4BeSe,0.405267
Ba4ZnIr,-0.0
KMgBi,-0.0
Dy5AgS8,-0.0
Rb2NaTlF6,-0.0
CeAlAg2,0.6587019000000001
Ba4SbPd,-0.0
Yb4Sb3,0.0
ZnBiF6,0.0
Te2MoW2(SeS)2,0.0035082
NaCaBe2,3.3e-06
TiMnO4,2.9999905
Na4BeSi,0.0
CaMg2N2,0.0
ScInNi2,0.0
KLiCO3,0.0
CaCrO3,7.997983599999999
ErF3,-0.0
LuSiRu,0.0
Yb(Mg3Al)2,0.0
LiHO,0.0
CrO,3.5355836000000003
Sc2NiPd,1.722564
TiCuSn,-0.0
Ca2Ta2O7,-0.0
BaMgZn,-0.0
KTa(GeO3)3,-0.0
YSi2Rh3,-0.0
BeVOs2,-0.0
NaMnBi,8.1084754
RbMnBi,9.0723747
LiTaW2,-0.0
Sr2PrO4,1.9792798999999999
MgBIr,0.0
Sr2NiTeO6,-0.0
Yb2Ge,0.0
BaHf4Cu,0.0
LiTePd2,0.0
Ba3Ti2O7,-0.0
AlICl6,-0.0
CdHg2,0.0
HfTe5,-0.0
Pt(SCl4)2,-0.0
Si2NiP3,-0.0
MgBeTe,-0.0
HfBe2Ir,0.0
CuH4Pb2(ClO2)2,0.9922791999999999
ZrAl3,0.0
TaBeSi,-0.0
NbCoB2,0.0
Mn2V2O7,9.9997266
PrSb3,-0.0
Tm2Ru2O7,1.6986596999999999
MgMnF6,2.9999999
K5CuAs2,0.0
Ta4C3,-0.0
LiHf2Be,0.0
Sr4Br6O,-0.0
As4Se3,-0.0
NaLiMnPCO7,8.0000001
TiTc2Sb,-0.0
Sm3Cd,-0.0
NaMnAs,3.5830852999999996
Bi2SeO6,0.0
HfH3,-0.0
KNbSe2,0.0
DyS,-0.0
Ba4CrSe,4.5990078
BeTePd,0.0
Be2TlP,0.0
YSiAu,0.0
Y(VS2)2,9.9999735
AsPd2Rh,0.0
Co3(O2F)2,7.685909
DySnRh2,0.0
K3Pd,0.5634836
Na6CuO4,1.9955013
Dy2MgGe2,-0.0
BaWO4,0.0
YBO3,0.0
Ti(CrS2)2,6.2854352
UFeGe,4.2473111
Be2CoP,-0.0
LiFeS2,0.9979826999999999
Sr2I2O,0.0
BeTlPb2,-0.0
Li4Fe5,9.9999416
MgBeBr2,0.0
NbBi3O7,-0.0
LiCo2(PO4)2,7.0
BaTaBr,3.9999822
USiSe,3.9534469
Ag3AsO4,-0.0
BaBiAu,-0.0
Fe3Se4,5.0163184
Ba4MoRh,4.0392735
TiBeTe4,2.1976953999999997
RbC2I3N2,-0.0
MgScIr2,-0.0
BaGa2Cl,0.0
KBe2Te,-0.0
ThSiO4,0.0
Ca4MgBe,0.0
RhO2,0.0
LiCuF2,-0.0
Sm(SiOs)2,-0.0
Y2NCl3,-0.0
Sm2Ag2O5,0.0
Ba2NaSb,-0.0
BaCuB2O5,0.9956985999999999
TaBeFe,0.7587071
MgZrAu2,0.0
Ba2YTlFe2O7,8.5259992
Pm2ZnOs,-0.0
BaZr2Co,0.2946021
SmTmRu2,0.0
CdAgSb,0.0
Ni2B,0.0
BC7,-0.0
ThMnSe3,9.8314985
USbAs,3.7117434
TmInAu2,-0.0
DySnAu,-0.0
Pr(AlZn)2,0.0
BaAlF5,-0.0
BaBeCl2,-0.0
MgWO3,-0.0
SmBiRh,0.0
LiBe2Rh,0.0
Hf3Bi,-0.0
Sm(ErSe2)3,-0.0
Pr(Al2Fe)4,5.4902684
DyCdAg2,-0.0
Ba4TcHg,-0.0
U(BO3)2,0.0
LiLuPt2,-0.0
LiErSe2,0.0
BiTeCl,0.0
BaC2,0.0
YMoO3,0.0
BaMnCr2,7.8562478
CaTi4Cu3O2,2.8999999999999998e-06
BeTlIn2,-0.0
YbIn5Co,-0.0
BH9(CO)3,0.0
HgC2(SN)2,0.0
ThSbTe,0.0
Ho2TeO2,-0.0
TiAlPt,0.0
LiScAs2O7,-0.0
HoS2,1e-07
Li2CdGe,-0.0
Be2ZnCo,3.8e-06
Ba2LiTe,-0.0
Li2HgBi,-0.0
PbS,0.0
NdP3,-0.0
Cd(GaO2)2,-0.0
