pretty_comp,n_powerfact
Li4Fe3Si3O2,47.34617297
Dy2TlCd,22.10478466
Li3Fe5O2,64.30870673
CeCrO3,1056.417635
Ca(GeRu)2,1646.930561
InF3,1012.972921
KNaO,778.8182397999999
Li2Mn3O6,281.5937316
Rb2CuF4,26.05559339
Ba2NdSbO6,2443.3970329999997
YbNdAg2,48.70676262
Li2SiNiO4,445.24999119999995
AcAgAu2,195.7773333
KAlO2,990.8181619
Ba2Y(CuO2)3,94.02647745
DyAg,557.5012477999999
MgTi4O9,759.3122566000003
Re3Tc,194.3319696
Pm3Y,52.57076141
YAgSe2,1454.476239
Na6ZnSe4,488.7205694
LiHoS2,2938.638848
MnPS3,1137.079787
MnFe2Si,102.71580970000001
AlFe2Ni,280.66535560000005
CaZrO3,1909.605523
Nb3Sb,54.25379731
IClO,1170.830262
Cd(In2I3)2,1823.066225
LiCd2Au,5.406523582999999
SrLi2Pb,672.3140332
HgRhO3,151.49379009999996
NdMg,6.911360019
KCeS2,584.2622957000002
YAgSn,552.060027
NdErZn2,89.88295242
PdPtF6,886.3530473
MgSbPd,596.5858315
CrFeTe,169.23506640000005
Si3N2,996.4259341
ZrVSi,76.02681466
HoCrO4,19.66342056
SrTlHg2,223.4237679
YbTmRh2,22.73378997
YGa5Co,266.52508670000003
SmPa3,3554.5169189999997
Ba3Si6N4O9,539.3542844
AlIr,345.7404759
Sm2ZnRu,30.14853883
K2O,804.9300657000001
SiWCl2,374.64478230000003
LiDy2Al,1776.1191489999999
Lu2MgTc,441.6934206
YbBi2BrO4,1295.727556
Li6ZnO4,1094.166721
BaZnCr4O8,437.1834993
LuMg,86.67722899
KGeBr3,3562.840132
SmZn,174.46935190000005
Li2AlPt,250.4580193
MnH4(OF2)2,141.83000280000005
Ti2Pd3,809.1343538
Ba(MnGe)2,304.2746486
InAs,1469.556739
Cd(InSe2)2,104.5721303
Ca3AuN,156.2736113
TaAlOs2,55.15028639999999
CdSnP2,252.2456975
Ga2TeSe2,2790.69371
Li8SnO6,890.2000347999997
KAg2SbS4,381.8382796
BaHgS2,720.6716422000003
Sr2Co(BrO)2,115.2895628
ErBi,138.0851383
Co3Bi,140.3841323
CuSbS2,4081.032056
Zr3Au,66.40839836
CrCo3,16.91009459
Mg(SbO2)4,76.75475644
PmCu3,432.63230949999996
PmInAu2,552.4636638
Li3CuSbO5,269.6021412
TiCrAg,579.5800320000002
Ba(TeO3)2,1051.707485
ErPu3,0.144559821
Dy(SiPt)2,598.4194591
Li2Co(SiO3)2,99.23086675
AlCuPt2,749.0814717000003
Ba2NdNbO6,4112.950148
Ba3BiP,635.4622473999998
Ca4MgB4H6(CO4)2,483.4734817
Al2Re,17.73981895
Tm2O3,737.9133727999997
BaSiO3,470.0995999
CeB6,1027.292259
TmMgGa,1454.281329
ZrCu5,541.4628066
GeS,2431.1461480000007
Mg2ZnAs2,2895.031465
Ag3O,337.9412826
Hf2Cd,1739.704645
YSnPt,33.20768414
PrPt2,2403.3482089999998
SrZnF4,1021.311682
IrW,451.98945830000014
SmHoRu2,120.347518
NdAgPb,832.6141789
K2PtS2,3299.535228
CaZnSn,866.0918477
Mo2As3,1008.859517
CeTiGe,368.0219585
DySb,536.2317936000002
NdPIr,243.19799799999998
TmGe,160.9402452
LaPd3S4,1.5974301430000002
Mg2VBiO6,780.146197
LiYTl2,229.82266380000002
ScNbOs2,3751.643365
PmN,1396.165988
AcYbRh2,56.09000526
AlPd2,386.7127843
UAsS,9.031197122
CeB2Rh2C,2962.504064
ScTlSe2,2624.4517
ScTlO3,764.3322671
MnGeRh2,364.18564510000004
Pr2ZnRu,128.4705056
Li7Ni(O2F)2,78.54323215
Sr(BiB2)2,419.00429239999994
Mg3BN3,732.7591788999997
CaGaN,560.3774122000002
KNa2Bi,120.9051571
Ca2AgPb,222.4604312
Hg2BCl,206.54633859999998
Rb2P3,878.5583155999999
V2O5,1536.726903
NaMnSe2,41.24207547
LiGaAu2,23.174905499999998
Lu2IrRu,1257.908579
Na2H6PtO6,1567.9575949999999
PrFeSi,264.8984066
HfCl4,656.7856283
Th(NiSn)2,122.10847509999999
AcTlTe2,3171.579464
LiHoPd2,780.4034221
PrSb,140.0806508
FeH6SO6,54.34911538
K2SmF5,464.8885485
UB2Os3,1608.245063
CaNiWO6,969.1035241000001
RhF3,1575.438179
Na3DyCl6,274.25622749999997
TbTmRh2,12.38499992
NbAgF6,76.30393952
Co2NiO6,216.35121980000002
CeGeAu,55.11111671
NdLuIn2,8.658249624
BaSr3,1323.204631
Li3Fe(Sb2O)2,79.2600535
SmYIr2,130.020679
Tm2Ge2O7,734.7190832
RbAgO,1654.587679
Rb3PdF5,17.96413863
TiFeCoGe,0.9469255409999999
LiCrS2,1986.473413
FeClO,177.6321503
BaSrO2,2308.411247
LiCuO2,768.7141313
LuBPd3,265.0563368
LiFeAsO4,196.5121145
HfI3,1707.4315739999995
CaCrO2,20.410003200000002
CaCdO2,405.5873869
KSr3,242.5774723
TiAl,561.626712
LiPt7,83.07162474
HfCo3B2,620.2778585
ZrAlW,1174.403137
Li5V2Fe3,56.65001415
Tm2HgOs,149.6054097
MgSc2Tc,1387.92953
NbCr2,2356.892218
Ce2Mo2C3,77.00671606
PrBiPd2,1.886298817
MnGaRh2,722.9822360000003
CeFeO3,200.93399319999997
UB2,729.3143157000003
Ca(Cu2As)2,1339.605057
PrMgCd2,37.96831469
TbGa3,2356.121352
LiHo2Ir,272.0384105
NdIn5Rh,244.7443181
Ba3P2,1354.916641
NaZn3,10.74628805
SbCl(OF3)2,698.6877363
NaTl,2161.148245
Er5Ga3,401.36562819999995
MoPRu,1101.038436
ZnMoF6,488.17172719999996
TmTl,69.15476718
Be7Nb2,206.0340674
TmMg3,263.97486969999994
Na4TiO4,673.7715449
ErCdPd2,140.94669480000005
HfTc2Sn,716.6743586
SnSe2,3738.869886
HoCuPb,615.7169817
U3As4,13.03416008
ZrN2,316.4628742
HoAlNi,30.61323469
PtPbF6,1632.3141269999999
Mo5As4,42.1112406
Tb2Si3,178.35710769999997
TiAlAu2,235.2622555
DyPb3,1326.246965
CoSn2,147.7903785
RbSeBr3,1309.5802
SbSBr,1716.5845399999994
Sr(AuO2)2,940.3812439
Er(Al2Mo)2,115.7636784
Li2GaRh,523.7229246
Mg2Mn2O5,1063.624972
GeClO2F5,73.57284393
Ba3CoSb2O9,257.7268723
Cs2TeI6,2360.750355
Li4V3Si,4.607299825
HoSi2,848.3084614
Rb2H2C2O5,324.3837327
Zn(InS2)2,191.9827657
LiAuF6,383.8475232
Na2CoP2O7,521.9761171
TiRe2W,2604.455698
Fe2CoGe,358.2135027
Np(OF)2,498.3742425
Li3V2(O2F)2,237.990052
CaBe3O4,660.2779632
CrCo,17.81061012
UBC,233.63194359999997
TeRhCl,3628.3068909999997
Na4Co2O9,547.2059046
MgGeP2,1245.688498
MgTiSiO5,632.1529537
Sr3(PO4)2,1949.1362960000001
Li4Fe3TeO2,237.31686269999997
Rb3InO3,851.7543934
Tl3AsO4,2510.424892
NdZnAu2,73.15295968
Lu(FeO2)2,389.5491836
AgNO2,1493.1371359999994
Ag3Sb,5.7547277060000015
U2CrN3,696.9170647000003
CoS2,104.030823
LaReB,237.20775940000001
AlBiBr6,989.5034129000001
Ca(CoO2)4,407.89761719999996
K2Na4Be2O5,833.4058083
Ni3Sn4,131.7983792
Na3SiSbCO7,1143.873902
U(HO2)2,457.01470109999997
Cr2HO4,407.7236022
Rb2TeCl6,2504.313019
Zr3In,31.07334261
TiGaNi2,12.50604929
MgPd3,499.5465597
CeBPd3,2205.800926000001
LiZrAu2,1042.458358
LuSnRu2,1081.435441
LiMnCo3O8,226.1942786
RbAsO3,51.3277205
ICl3,2100.077155
Nb3CrSe6,139.37845819999998
BaAgBi,100.7042729
BaThO3,1616.929063
MgCr,33.4787543
Ba2InBiS5,748.6309658
Yb2Pb,206.6465205
Mo6PbS8,170.6337458
Li4NbFe3O8,73.42520768
VPt3,10.08634326
Mn(NbS2)3,87.01567978
SrNi5As3,410.974922
FeCl,112.7564787
Co5NiO2,53.98988617
Li2MnSnO4,554.2785438999998
PrCo2,145.8389372
Mn2Sb,403.3520021
KSc2Co,256.56463360000004
RbZn4P3,725.6140144999997
BiClO,736.7612702
NdSmO2,241.8940785
Mg3TeO6,826.6770376000003
NpRh3,3.020399248
DyYCd2,832.825516
K2SbAu,1191.46777
NaPdO2,303.1928356
AlFeCo2,143.156137
FeAuO2,0.15461907
Tl2InGaF6,3179.88024
Sr2YTlNi2O7,1683.727464
BaP2(HO)4,829.0516357000001
KBIr2,602.6093013
ThGe2,827.7220254
Zr2Np,1073.69001
Ba4Bi3,1.5097595480000001
Mg(CoGe)6,367.24257860000006
Ti2MnCo,144.27142790000005
LuCd,918.2868638
Zr2SbP,585.7849872
Al5CuSe8,586.2891015
Tb(Al2Fe)4,260.1571745
IrI3,1374.062436
Ba2Ti3AlO7,481.83521460000014
TaFeO4,222.45140519999995
DyTiGe,778.849076
CaNi5,528.7931307
Nb5(CuSi)4,307.0295331000001
Na2CrCl4,340.3652347000001
LiFeP,351.2483142
Sn2OF2,1427.131088
Ga2RuRh,772.0165467999999
YRh,78.93839154
Li2MnFe(BO3)2,13.84111375
TiFeO3,62.23809920000001
Na2H6Pt,1848.4837760000007
CuAg3,724.7304031
PrTlPd,163.44630930000002
Mo3Ir,1903.40367
LiMgTl2,355.2125797
NdO,135.9449076
CeSb,1167.699412
La2ZnIr,13.1389894
Al3BN4,2256.960762
K2Na3TlO4,636.9151085
KSc(MoO4)2,1560.714852
Na3MnBSO7,130.8342346
Pb(CO2)2,945.6152425
Ba(AgSn)2,40.10022745
ZrCl3,566.5165559
Ca5Sc2(CoO)2,52.85540911
HfSi2,3180.224154
Zr2Fe3Ge,242.13814700000003
Tl2SiF6,2243.748067
LiVTe3O2,1200.8942140000001
Li4TiCo3O8,41.81289447
Pr(BO2)3,1448.005417
GaBi,129.3881412
Ba2YRuO6,833.2360807
UN2,3247.559982
Na3SbS4,1074.471007
XeF3,400.2259106
TiMnO3,1149.8821480000001
Na2MoO4,463.4361377
Sc2GaC,2852.532455
Yb2Ni2P7,301.64906
Tb3NbO7,1543.201424
RbBeH3,710.2561447
ErI3,1536.09904
NaTbSe2,2850.737337
Li2Ti2O5,923.7020143999999
K3TaS4,390.6338595
AsI3,2186.961722
Lu(BiO2)3,1254.25867
MnAlCo2,1281.704051
Ba3(PO4)2,1742.752888
HfCoSn,41.22017346
Pb2ClOF,635.2863204
SmBeO3,1401.107496
H8PtN2(ClO)2,498.53553489999996
TiPd3,595.4021008999998
Ba3(BO3)2,1439.307047
KClO3,643.9463295
PaSb2,993.6626292000001
LuS2,4.221295811
SmDyO3,1356.069493
Ti3Au,2689.416581
TiCoSi,2529.856189
LaGaAu2,99.41162491
Cu2GeSe3,231.3773951
YBiPd2,117.55234399999999
Ca2SnO4,743.876438
Yb3In3Ge2Au,44.25276318
BaZn(FeO2)4,1075.7478800000001
Li5Cu3Sb2,182.9174485
BiF5,967.5683362
Cu3Sb,151.2475694
Na2WO4,0.028507251
Co3TeO8,190.9320875
Cd(GaO2)2,423.5922815
LiNdGe,985.5822658
Dy(HO)3,754.5294545
Li5Co2O2F5,1042.852786
NdI2,44.33945365
LiMnAlO3,536.7810763
Cs2NaInF6,864.9563693
Ru3W,2053.322244
Sc2Si2Ru,165.4599517
ScRh,2.366766713
BeSiN2,2000.68748
Zn3Co2O7,498.64438049999995
TiTeAs,3282.902203
ZrBe2,154.26749730000003
YV(WO4)2,853.5733911
Co2SbTe,35.88483633
Nd2TeS2,1200.117064
PmMgAg2,248.99729419999997
ThCo,373.18019530000004
ScInNi2,263.9650085
ThNb4O2,2345.807791
SiPdO3,3.4432590480000003
Yb3In,34.86857145
Na3AlF6,1168.410548
Nb5Ge3,195.5378514
H2Se,72.64711151
MnCo2Ge,433.3244422
Li7CuO4,1130.2774789999999
SmZnAu2,33.16307227
Ce(Fe2As)2,282.4403744
HoMnGa,72.23191932
NbP,716.6833744
AlCu3,0.033717687999999996
ZrBTe,334.6947579
PuGe2,466.6892025
Fe3(O2F)2,47.71597188
Y(CuSi)2,1620.976333
ErGeRu,528.9616375
SbAsO3,1441.930183
YIn3,2424.390146
NdInCu2,133.9406622
Tm2Mn2O7,1537.337148
CrF6,241.22747369999996
ErHO2,521.0428173
Er(FeB)2,123.0718632
Hg3AsSe4I,701.6366521000001
YCo2,1968.5549850000002
BaB6,1060.469384
Tb(BC)2,847.7165867000001
Tb5Br8,376.9175341
PrZn,49.87404987
Sc(TiGa2)2,204.8591994
Na4SiO4,822.6984902
NaRuO3,416.6206744
Li3Mn4O8,131.2326802
H5CNO2,944.0128763
SrP3,1042.784248
KNO3,880.4685472000001
CoP2,3184.5763629999997
Sr3CuPtO6,398.178004
TlHgF3,819.0040372999997
K2RbMn2F7,752.2847021000001
CrAgSe2,2421.322754
NbN,60.82211404
LaGeOs,3169.915448
Li2YbSi,1966.136041
Cu(IO3)2,495.6152405
KAs4BrO6,1082.452349
Ta3Ru,3092.585955
Ca7Ge,2.426603348
UBr3,101.5848061
RbNbO3,102.8866688
RbTaO3,369.294866
Mn3PtN,4.805809133
TbCuAs2,2718.3217
PmNi2Sn,112.3788963
NpAsS,336.48051969999995
PrPtF7,151.2682812
Th(FeSi)2,233.499423
Li5P(S2Cl)2,1371.357967
FeTe2,883.6358417000001
ReOsRu,1518.943902
K2MoCl6,61.42091699
DyInAu2,472.6125919
LiTl2GaF6,2312.393854
Rb2CdCl4,1092.788153
NaVF3,15.89202058
Li2Mn7F6,174.76376330000005
BaBeF4,602.5638328
Ac2ZnGa,385.4875818
SiAs,3458.293068
VGe3,150.4054993
Na3SbO3,346.32876239999996
ZnGaRh2,980.8141911
HoMg,136.3413607
Ba(NiO2)4,818.3591982
GePt3,267.2567108
TbGa2,185.798024
ErMg,240.77918569999997
ZrSO,782.8052722
LiTeO3,943.6292066
YMgTl,901.5897642000001
UNi4Sn,277.8917191
Dy2TeO2,1502.199126
K9U6BiO24,7.905578191
CrCuO2,796.2968351
RbH,3012.708046
NaLi2As,53.06589256
PmY,619.1783422999998
Nd4Sb3,4.785144707
FeTe,238.0841418
Li2PmIn,1028.5581
Sr3CdPtO6,767.7015582
HfCoAs,548.8471901
LiFeF3,1.607009711
HoHfRu2,546.7828586
Na3Rh(N3O)2,317.50005539999995
In3AsSe3,155.4466752
K2NaCuF6,729.0685384999997
LiCa2Rh,2915.558657
CaCuP,357.1334315
Li4VFe3O8,108.17591000000002
CaMg(CO3)2,1052.161678
Tb3AlN,716.4823925
YbGa4,238.8589015
SrTe3O8,2715.825617
K3V,1580.27516
YbTl,220.2467619
KSb,1259.025446
RbTeO3,20.21165282
CaPmPt2,736.6202427000003
SrLiAlF6,754.2465599
BaMgPb,17.65092538
Na2CO5,86.27307952
Pm2O3,1679.923754
CaSi2,63.22061379
Sr2Mn3(AsO)2,762.6410222999997
NaNdSe2,2732.675299
Mg2TiO4,408.56652379999997
NaMnCrF6,72.7154533
Na3MnAsCO7,573.0954901
ZnSb,3389.270534
LiTaO3,3447.350748
Tm(SiPt)2,428.75491519999997
In2Ge2O7,497.55630880000007
TbZrSb,745.1492787000003
YAlGe,693.7985199
RbErS2,3312.12895
PrCd3,262.2789341
CrAgS2,4108.671453
NaLaSe2,2615.84145
Ca(SnN)2,255.33111459999998
YbPrAu2,83.39700428
Mg2ZnPd,0.67518064
Ca2Sb2O7,458.5268733
Li4Ca2Mg(SiN3)2,1751.6486510000002
Au2Se2O7,1030.123517
Tm2ZnRu,11.81262037
SrGa2B2O7,944.6256909
AuCN,2419.854592
Li3Al2FeO6,36.07680397
ThRu3C,281.7200323
Pr(NiGe)2,706.8933341
CeAl3Pt2,2831.752616
PmTl3,1627.364646
Lu5SbPd2,187.57394240000002
Cd(GaS2)2,457.4152121
GaTe,1628.1977470000006
CuBSe2,1554.105462
InAuO2,189.1836528
Er3GaC,75.13118034
NdInRh,509.4189296
Lu(SiPd)2,335.35258089999996
Sc2InC,602.5848618
Ca3AsP,306.1633195
MnAlRh2,315.4786215
B4C,2218.652913
ErIn3,2851.368962
Li2Co2Si2O7,86.0046394
FeF2,1690.2742449999994
LiSbO2,1018.4212039999999
K2Sn(HO)6,773.4933043
NdMgAg2,36.26293767
LiBH4,1360.5347140000001
TiGaRh2,364.2243568
Nb3Ga,1188.215367
LuCoC2,2712.852353
HgPSe3,1525.653063
B6As,3338.754075
CsCaH3,2085.46983
Ba2CuHgO4,2.9124885860000003
Cu2SnS3,1396.73192
Sc6Te2Rh,1459.018994
ZrAlCu2,184.3039249
Sr(AgGe)2,360.8472681
Li5Ge4,1053.553597
K2NaMoF6,174.041906
Lu2RuAu,161.31160930000001
TaPbBr,21.1497142
TlP,3033.091291
PdN,104.2752541
BaMoO3,35.05173978
BaYBr5,1030.84238
PrI3,1227.75687
USn3,1575.616086
NaDyTl2,69.37129071
Na2AlNiF7,308.4387584
VZnSiO5,131.31912859999997
Yb(ErS2)2,835.6489364
NaLi2AsO4,982.8077267000001
LiNiN,2508.117788
Sr3BiN,975.9828937000001
Ga2FeS4,491.0922484
LiHfIr2,202.2222819
ErCuSe2,4081.1618799999997
TaCu3Te4,1771.983245
In2AgSe4,1680.4459129999998
Co(TePd)2,176.66637350000005
Rb2Na4Co2O5,136.70671049999999
YbGaPd2,575.9617127
ScU3Sb5,746.8708058999997
SrDy3,36.15608125
PrTe3,139.1572514
Sm2NiIr,185.64559530000002
ZrCdCu2,308.9939814
Sm3InS6,895.3821876000003
NdAl4,286.4482978000001
NaSbO2,843.4701516000001
Li(CoO2)2,263.9653096
LaBeOs2,78.94278597
TlCoAs2,87.54486748
HfI4,438.88969299999997
Cr2N,450.63869460000006
TaAl3,408.3166865
UIr3,399.340869
Y(FeGe)2,1092.597466
TaBO4,1126.7916779999996
YTmO3,1585.292276
MgFePO5,102.3682652
TiNi(PO4)2,534.0263871000002
YbPmHg2,6.386179941
Li3Mn4VO8,740.4472718999997
Li2MnNb3O8,88.30921667
Li3SbS4,1353.208339
PrMgNi4,612.4187751000002
BaSrTa2O7,1740.728861
Nd2Be2SiO7,1009.014783
NdLuSe3,939.3091626
BaCO3,1096.295896
MgSbF5,943.0824471000001
SrTa2Mn,815.3300717
SmTiGe,123.68888490000002
BaBeCl2,1709.32342
K2TeOF4,915.7250125
CdSnF6,996.7471537
Rb2MnF5,2051.566179
CoP,294.6598735
Cr3AuO8,503.8856714
SnHC2O3,462.5375754
Li3Nb3TeO2,1022.1468140000001
HoHg3,705.1057557999999
CdCl2,657.1112552
Fe2W,823.9516093999997
V6O7F5,930.6851168
P2PdO6,459.7911472
Sr2AuN,1490.436788
Li4MnW3O2,471.89039510000003
Sc2AgOs,34.31404356
Y(GeRh)2,1596.7881320000001
FeSeBr7,182.2389595
Ho2TlCd,8.426783124
YTlPd,858.5624238
UInAu2,0.711399088
Se2Cl2O5,198.9592011
Dy2RuRh,906.4185579
KTl,1625.448148
Li3ZnPCO7,860.1477656999997
Mn(AlTe2)2,318.3743833000001
Er(CrSi)2,914.3539297
Ca3TaGa3(SiO2)2,1274.451844
LiCo2OF3,181.422602
Dy2InPd2,511.2451357
H2SeO3,1561.435434
Si2O5,1475.2854439999999
Co2As,237.4425585
HoP5,840.1692453
Li3Cr(CoO3)2,228.4350992
PuRu,377.7980035
YbPt3,185.3143729
Pm2CuOs,803.8708199
Th(GeRh)2,74.50230778
BaIrO3,153.7359803
Rb2HgF4,956.2926925
SmRh3C,246.62178250000002
YbH2,2240.4671510000007
NaSr2In,10.99161312
CrP,552.4598694
Li3VO3F2,1314.052875
ZrCo2,1456.060104
Cr2As,627.2804976
YP,1.760070655
BaHfMg2,336.4941685
YbEr3,46.20654351
Nd2Te3,461.79782570000003
SeBr,881.3797681
ZrRu,57.48647529
KNaSmNbO5,806.3621107000001
Na3SrPCO7,831.2641881
BaAgP,2382.731398
P2S7,964.1842512000001
V2ReRu,965.991705
V(ZnN)2,2930.261869
MoIr,335.70360669999997
HoTe3,78.05765248
ZrN,499.0630233
BiTeIr,17.98695192
LiBiB2O5,1795.524071
Pr(CdP)3,3615.470515
Er3Al2,59.185179299999994
CdAgO2,214.21570809999997
ThIr,359.72778470000014
Ba2BiCl,2191.404494000001
ZrSn2,111.5816595
TiZn2,494.04154680000005
La3Pb,34.08108486
Ca2ZnRh,2718.427885
Ba6ZrO8,2171.358262
SrRuO3,172.2570606
Sc2GaPt,28.86181817
Sr4Br6O,471.0250234
NaHoTl2,63.16831583
Ca2NF,1885.413998
Na4ReN3,187.52309419999997
Pb3SO6,1567.6292970000006
WS,41.79937004
SNCl,1428.7176140000001
DyIr3,0.447226212
ErIr,936.4552861999999
ErCd3,784.4707476
RbYb3,343.9920521
ScIr3,45.90730845
KTiS2,91.07014999
LiSiBi3O7,1547.4708
NaSbF6,962.9423991
PbC2(SN)2,2010.3140640000001
CeP,2500.978588
BaNd2PtO5,1796.270469
In6Ga2PtO8,272.94530760000004
KInBr3,779.0691555
LaS,288.1787159
MgTe,1857.149952
RbC,1333.994082
BaIn2Ir,419.5081203
MgTa,767.8201138999997
Li4P2O7,124.52350020000002
Co(CuO2)4,62.95992578
Tm2MgIn,159.3603102
IrOs2Br,81.94732922
Ba2YTlNi2O7,239.97393430000002
PuRh3,40.07088648
KHS,725.989639
Zr(TiGa2)2,754.0632377999997
PaGe3,207.5401645
Mg(CoS2)4,1267.040812
DyCu5,0.503628086
Ba2GaP4HO4,605.1635442
Na2CoO3,221.75436729999998
CePt2,215.82291600000002
KSbF4,680.3804226
Li4Co3O3F4,365.3848217
LuAlO3,1188.455352
Ag3AuS2,905.0865554999999
LuIr2,21.54562611
BaYAgSe3,1166.765034
FePd,298.9076286
FePSe3,915.35215
Li4CrO4,405.3779958
Yb2AlSi2,0.895369778
SmLuZn2,5.164500183
Sr2Cu(PO4)2,595.9345043
Si3Rh5,685.1206525
NbC,176.1811167
LuMnSi,596.7032531000001
ZnSnSb2,3676.3323270000014
DyAu,177.00417019999998
Na2SnO2,1710.6698030000002
BaZrN2,1188.247159
IrO2,106.478977
YbAgS2,1760.2867800000001
AsH3,1.090189695
YBi2ClO4,645.4398398
Lu2ZnIr,51.807728999999995
TiNiGe,1997.297615
Y2Sn2O7,752.8764585
HoThTc2,1030.734783
Ca3SnO,959.2528231000001
ReN,292.0659888
Li2PdPb,79.81933790000002
Nb5Te4,298.2108056
Er3InN,827.1857414
DyCuSb2,819.4941342
NClO6,82.8723845
CdSe,2275.5995989999997
Ho5(ReO)2,284.2780477
Tm2SeO2,1899.0791969999998
PrLu3,1018.72513
TaSb2,92.5793887
ZrMnGe,45.52411603
FeCuS2,105.42818799999999
BAsO4,692.4091952
Li8FeO5F,124.7337281
LiV(CO3)2,20.44898004
AlAsO4,689.7973182999997
VTe,384.8949687
RbHoO2,2478.532612
CeAsPd,730.3113545
Li3AuO3,1057.007125
Tl3Ga9S3O2,1648.4005339999999
Hf2ReIr,65.66133095
NaLi2N,791.3694393999997
AgF2,1953.720175
HoCuS2,2512.692506
TbGa5Co,271.53640010000004
SmO,363.72410210000004
NaInTe2,870.2910296
K3SO4F,1123.498509
PSe,711.5696054
UO,389.05593460000006
RbSnCl3,2977.004202
InSiIr,807.1499762
YTlAg2,241.30837709999997
Li2CoSnO4,600.5724727
NdS3,1494.648205
PbAu2,95.67619981
Sc2BC2,503.96123969999996
KFe(SO4)2,21.84878384
Al(CoSi)2,103.8251625
Ca(AsRu)2,18.20829125
MgSc2Ru,910.818058
ErBi2ClO4,630.683168
Ca(NiO2)2,598.8903972
Lu2MgRu,457.4387238
NaErCl4,935.9454310000001
Sr3MgFe2S2O5,26.91692072
KRb2VF6,17.46706133
Ba2AlV3O8,622.637303
Nd(SiRh)2,570.698677
AgBiI4,1800.5898280000001
BaAl9Ni2,949.8017312999999
LiTiCoO4,89.80406679
Ce2Fe2Si2C,261.8520147
Rb2SiAs2,2335.269995
NbCrF6,0.25532784199999997
Ba(NdSe2)2,2134.649232
CdHgO2,681.5437205000002
AgPdO2,60.30817939
Nd2IrAu,0.49794513100000004
PrIr2,62.36846439
CaSi2SnO6,1176.399243
UCl4,294.0489706
VGePt,701.8691094999997
ZrNi3,793.8131346
Ho2CdS4,448.2603498
Pr(Re2Si)2,630.7069028
SrCu2GeSe4,1930.942507
NClOF4,1331.686694
SiHgO3,22.97169533
Cr3Pt,471.2405562
SrCrF6,28.32706626
Ti3Al,574.0247582000002
CeInNi,2397.423432
AuSe,98.13859090000001
Sm5AgS8,931.6668645
SmAl4Ni,969.1848100999999
SmCuSeF,956.5609336000001
Co3(OF2)2,251.43559610000003
K2NaAs,329.415009
ZnCu2SnSe4,1142.187162
Ti2O,1050.472541
SmAl2,1097.768931
ThSbRh,3833.941479
Ba3Sb2,868.2389822999999
TbGeO3,403.5975275
SrSi,724.4781802
CdHg4C6S6(Br2N3)2,815.0138658
HgTe,418.9393632
V5Sb4,412.43276230000004
Na4Ti5O2,1562.2318480000001
MnZn3,466.3328777
SrNi3Ge2,185.4844554
CaMnSn,56.87639015
Bi2Pd3S2,2.417536761
RbMnF3,1280.830756
DyFe2,288.8871722
Ca(VS2)4,178.9857279
Sr2YTlCo2O7,366.05313010000003
CeMnGe,635.5576941
Zr2OsRu,190.39575969999999
KYTe2,3019.0872600000002
Ba2Na2O3,928.0858347000001
LiGe2N3,609.0928227999998
RuAu3,240.91118849999998
Y6CoBi2,383.8052373
ScIO,912.2250157
NiAuO2,79.87443178
CrI2,135.4622194
Mn2AlV,22.88264929
Sr3P6(N4O3)2,1190.628244
PW,1226.686044
Ho2MgAl,233.0837376
Ca2PI,2074.932694
Sr4RhO6,227.1350688
K3IO,642.4013153
Ca(MnBi)2,959.3391139
Sr3BiAs,424.20604929999996
Pa2S3,272.9433855
CrGaP2,349.72280960000006
HfGaRh2,511.67591330000016
Ca3GeO,984.0844348999999
TmNi5,201.2372462
AlB2Pb,93.38690134
YbSmPt2,393.059866
H2C,1333.664569
Ba2LiB5,889.8631747000003
KCaAl2F9,623.047258
Mg2Co3O8,109.0458313
Er2MgIn,219.25715409999998
CaMgTl2,37.27125456
YVO4,1071.730159
MnB2,54.15598727
Er2CuPt,994.3984367
Ba(BeN)2,1980.1670980000001
ZrHgO3,0.627889441
Li6MgBr8,630.04193
Ca3MnN3,954.2350119999999
U3TiGe5,95.4311192
Si3(Bi2O)2,548.1488805
BaSi,712.3234657
Er2Pt2O7,1585.048847
MgSnO3,459.21689789999994
Rb2TlInF6,2624.561236
Mg2PdAu,91.23642797
Ca(BiO2)4,110.43424830000001
Li2MgPb,71.60426142
HPd,267.9307562
Na4Al3Si3BrO2,577.1222144
SmLuRu2,173.41845940000005
AuCl3,1012.6950810000001
Mg2Bi3O8,246.90592290000004
V2B3,624.1720572
Pu3Al,44.85505316
ZnCu2SnS4,661.2510641
MoAs2,236.6405346
YSnRh2,2521.465613
Er(TiGa2)2,55.279889399999995
Sr(SiAg)2,70.56510423
Na6MgO4,544.8361944000002
PrAlGe,839.2503636
FePb2(CN)6,1078.387295
PrDyZn2,193.26992719999998
Na3CoSiCO7,180.0882114
Al2HgSe4,513.0387438
GaFeCo2,0.23750705800000002
NbNiP2,684.3546878
PrSb3,120.4136591
ZrCoAs,36.52051093
AlB3N4,2378.700186
YMgCu4,10.42936751
Rb(BH)6,999.5102382000001
Yb2AgSn,233.3357557
Pr2SnHg,33.94498937
NbSnRh,96.54774035
MgGe2WO6,917.3216543999999
PrNiSn,55.13693079
H6CNF,1478.675768
LaMgZn2,170.48498080000005
Li2Ti3O6,227.75539530000003
U2C3,10.05361088
Al3Bi5Br2,531.0930588
Li3CuF4,1087.467093
KUCuS3,557.9729018999999
AcAgHg2,962.6219273
