pretty_comp,kpoints_array_average
ZnCu2SnSe4,5.0
HfCdO3,13.0
Si3Rh5,9.0
Mg2ZnPt,17.0
Ba2SrSi,15.0
Sr4Li(BN2)3,4.0
TlInAs2O7,2.6666666666666665
ZrN,18.0
CoN3,9.0
YTl,18.0
Th2Co7,7.0
LiCuF3,3.6666666666666665
MoCl4O,3.6666666666666665
Tb(Fe2P)2,6.0
Be2VPb,19.0
Rb2P3,3.6666666666666665
MgSc2Tl,15.0
Sc2InAg,10.0
HfZn3,12.666666666666664
K2NaFeO3,8.333333333333334
Ta2BeTl,13.333333333333336
Li3VF8,3.6666666666666665
KBe2Pd,17.0
Rb3Tc,6.0
Ba4TeW,8.0
Ba3Bi2TeO9,4.666666666666667
Si3Ir,16.0
K4SnO4,3.6666666666666665
RhPb,21.66666666666667
CuAuF5,14.333333333333336
K2NaCrF6,3.0
TeWS,6.333333333333332
Mn2CoAs,12.0
LiCrO2,10.0
YTcAs,16.0
V2ZnO4,6.0
Rb(MoS)3,16.666666666666668
Ca2V3O8,6.0
BaAgO2,17.0
Li2PtAu,3.0
W3(Se2S)2,7.666666666666668
UCo2,10.0
Ac3Sm,13.333333333333336
Li5Si2BiO8,3.6666666666666665
Li5CuF8,3.6666666666666665
ZnGe2WO6,3.6666666666666665
ZrSn,27.0
YCuO2,7.0
DyZnIn,17.0
Li5FeOF5,4.0
MgSeO4,4.0
NaBeHg,19.33333333333333
Ba4TcGe,15.0
Na2TiGeO5,4.333333333333333
BaYHg2,14.333333333333336
GaCoRh2,7.333333333333332
BeRhPb4,12.0
Ba2TlCd,18.0
LiHf2Ir,16.0
ErPaRu2,19.0
TaBe2Tl,13.333333333333336
NbSnRh,11.0
Mg5H8O9,5.0
MoF4,6.333333333333332
NbAl3,9.333333333333334
NiP2,7.333333333333332
HfSnPd,10.0
LiPm2Ga,16.0
Sm4Cl6O,5.0
SrLiNiF6,8.0
BeGa4Mo,16.0
Ca(NiP)2,10.333333333333334
VNCl4,3.333333333333333
Ba4SiTc,10.0
UP,8.0
Li2Se,7.0
CuBiPbS3,5.0
Ga3NO3,4.333333333333333
YbMgCu4,13.0
BaBrF,4.333333333333333
TmMgGa,14.666666666666664
SiTe2Os,14.0
U3MnSb5,10.666666666666666
Cu(BO2)2,4.666666666666667
Sc2NiRh,22.0
Er(HO)3,4.666666666666667
NdAl3,24.66666666666667
NbPbS2,24.66666666666667
Na4WO4,6.333333333333332
KMgH3,5.0
Li2YbGe,9.0
BaZn(NiO2)4,6.0
Li2NiO2,5.333333333333333
LiGaGe,10.333333333333334
SrLi2Tl,6.0
HfBiRh,13.0
Ag2SO4,3.333333333333333
Ta3PbS6,6.333333333333332
Ba4TaHg,9.0
TaB2,19.33333333333333
SmZnIn,13.666666666666664
ThS2,4.666666666666667
SnC2(SN)2,3.6666666666666665
SnCl4O5,3.0
ErCo5,17.333333333333332
SmFe2,7.333333333333332
U2PdS4,4.0
AuC,22.66666666666667
Sc2Ni2Sn,16.333333333333332
Na2GeF6,2.6666666666666665
BeCo4Cu,13.0
Cr3Sb(P2O3)2,4.666666666666667
LiCoOF2,7.0
In2Pt2O7,5.0
Na3AsO4,4.0
BeVSe2,10.0
NdBi,9.0
TbNi4B,12.333333333333336
HfRe2,11.0
Ni5Sb2,8.333333333333334
CaMn2(Si2O)2,4.333333333333333
Er3Ni7B2,7.666666666666668
LuAlGe,12.0
AcOF,6.0
YErHg2,20.0
Nb4AlC3,15.333333333333336
LiCrO2,7.666666666666668
Ce4ThO9,3.333333333333333
Mg3Fe2O7,5.0
YCrO4,5.666666666666668
Er2Pt2O7,4.333333333333333
BiF3,6.0
NaDyO2,5.333333333333333
BeInFe2,8.0
Nd5As2Cl,3.0
Li5Fe5(CoO)2,5.666666666666668
YScBe,9.0
Lu2CdIn,16.0
Al2RuPt,14.0
CeHg,9.0
RbAc3,12.0
ErAg(PSe3)2,4.666666666666667
Na3Co,12.0
UGeO4,5.666666666666668
Li8Cr3TeO2,5.0
SmFeB4,10.0
ScOF,5.333333333333333
CoAgO2,8.0
Ba2UFeO6,6.0
Dy2OsPd,16.0
MgSiRh2,13.0
NdCl2,19.666666666666668
Mg2Sb3O8,6.0
BeNiRu2,12.0
Ba4SbPt,12.0
HgPd,20.0
Li3SbS3,4.0
KNaICl,6.0
ThGe2,14.666666666666664
Ba4TiOs,9.0
Li2CdHg,16.0
UTa2O8,7.0
K2NaScF6,4.0
K(Cu2As)2,17.0
Tb2Cr2C3,9.0
Tb4MgIr,7.0
Ni3Au,15.0
TbYHg2,20.0
Rb2ZrCl6,4.0
SmMg3,19.0
Zr3As2,9.666666666666666
Nd(CuO2)2,5.0
TlCu3S2,7.333333333333332
Li3In2,18.0
LiSbRh2,21.0
BaSn,9.666666666666666
Ir2S3,6.0
Li2NiSnO4,5.666666666666668
Cr(CoO3)2,6.666666666666668
HfBe2Ru,15.0
K2PdF6,4.0
ErGeRu,8.333333333333334
P4Se5,6.0
HgSeO4,5.333333333333333
Li2ZnSn,23.0
TmZnPd2,13.0
DyCoSn2,15.333333333333336
LaS,15.0
Ba4TcCl,7.0
Li4Fe3SbO8,5.0
K3CrO8,4.0
Ba4MoSe,8.0
BaCrTe,15.0
Ca(PrS2)2,5.0
Li2CuPO4,7.666666666666668
TmTe,21.0
MgSiP2,5.0
YMgTl,8.0
Hf2ZnRe,17.0
MnNi,22.0
Al4Bi2O9,4.333333333333333
LaBe2Pd,22.66666666666667
Er2Mo2C3,14.666666666666664
TbInPt4,12.0
CoTeO3,21.0
Mg(BC)2,5.666666666666668
TmRh,21.0
Hf2S,16.666666666666668
Na3VSO3,3.0
Be2CdNi,23.33333333333333
Li2ScPCO7,4.0
BeGa4Pd,21.0
Sr3TbRhO6,4.0
ErI3,5.666666666666668
Nd3Si2ClO8,2.6666666666666665
Er2Mn2O7,5.0
CdAgSb,21.0
WBr6,6.0
GaB3N4,5.0
BaZr4Pd,9.0
CrB4,9.666666666666666
CaTcN3,6.333333333333332
NaMo2As,15.0
K2NaInSb2,5.666666666666668
LiCaF3,4.0
Y2Co2O7,5.0
NbSe3,10.666666666666666
Be2ZnPb,30.0
KInP2S7,5.0
Mg(As2Rh3)2,12.666666666666664
Be2CuBi,31.0
Ho2CdS4,6.0
Sb2O3,3.6666666666666665
LiYS2,6.333333333333332
TaAs2,9.333333333333334
K2NaAlP2,5.666666666666668
Na3Re,8.0
FeAg3(CN)6,3.6666666666666665
MnBe2Se,12.333333333333336
LiMnAlO3,4.333333333333333
SiC2,18.0
Ba4CrPb,9.0
TmTaO4,5.0
Nb6Co6Ge7,6.0
Na2DyMoPO8,2.6666666666666665
Zr3N2O3,4.666666666666667
TiInCo2,7.0
BaCdSn,11.0
NaYbSe2,18.0
AlPPt5,15.333333333333336
Sr3InP3,5.333333333333333
CaTaTc,12.0
Ce6B2(CBr)3,6.666666666666668
BiTeIr,19.0
ErPS4,4.0
BeBiCl2,11.0
NaCaBe2,18.0
HfScBe2,11.0
SmGa5Co,18.33333333333333
GaNi2,10.0
Ca(NiO2)4,6.0
Np(SiPd)2,6.333333333333332
Na2Sn2O3,6.0
Nb(Te2I3)2,3.333333333333333
Te2Mo3S4,4.666666666666667
GaTe,8.0
BeRePd,27.0
ScC,21.0
Ho2Mo2C3,14.666666666666664
SrMnBi2,16.666666666666668
Li3Cd,16.0
CeGeAu,8.0
H2OsN5Cl3O,3.333333333333333
Ba2HfBi,7.0
Cu3NiH6(ClO3)2,6.0
Er3Mn3Ga2Si,9.666666666666666
Ca3(PO4)2,6.0
Ba4HfV,9.0
Pm2GeAu,22.0
PdPbO2,6.333333333333332
K2BeSb,9.666666666666666
Ba4ZnPb,10.0
Ti2MnSn,10.0
LiErO2,4.666666666666667
Si3As4,7.0
LiTm2Co,17.0
VCo3,10.0
Bi2Te2Se,17.0
NdRh3,16.333333333333332
KNa(BH4)2,4.333333333333333
AgF2,9.666666666666666
Ba4HgPt,11.0
Lu6WO2,4.0
In2Se3,17.0
BeGaSi2,23.66666666666667
HoErRh2,22.0
Ba2LiReN4,4.666666666666667
Ho2Ti2O7,5.0
K2SiP2,9.0
K2AlPCO7,3.0
Pr2TlAg,15.0
PmInPt2,15.0
LiMo2AsO9,3.6666666666666665
Rb5FeO4,4.333333333333333
BeCdFe2,9.0
K3IO,5.0
ScBeV2,11.0
CaTi2,4.666666666666667
Na2V2ZnO7,2.6666666666666665
RbPS3,5.0
BaHo2PdO5,4.0
TbCdRh2,13.0
Ba4MoP,9.0
K4Br2O,4.333333333333333
UAl3Ni2,9.333333333333334
AlSCl7,3.333333333333333
BeIrBr,23.66666666666667
Ba4BeRe,8.0
Na6BeO4,5.0
Nd3RuO7,6.666666666666668
MoCl3O,3.333333333333333
CaBe2Tc,11.666666666666664
BaNbTl,9.0
AcSnAu2,21.0
MnPO4,5.333333333333333
NaCa2Al,9.0
Er(CuGe)2,18.0
Li2BeCd,16.0
Na2HgO2,6.0
AcMgCd2,15.0
Tm(CoSi)2,10.0
Ba4GeOs,16.0
PmMgCd2,17.0
YbTh3,14.0
Eu2PBr,16.0
Na5GeP3,4.666666666666667
KRb2CrF6,3.0
FeNiGe,10.0
Zn(GaTe2)2,6.0
Ti2CdO5,5.333333333333333
KBe2Rh,14.666666666666664
MgBeCr,22.0
Pr2Co2P7,6.0
EuSnHg,17.0
Be2CrTc,12.0
Nb5Ge3,8.333333333333334
Sc2NCl2,18.33333333333333
YCd,19.0
YbGa2Ir,22.0
BeTc2Ni,21.0
BaMg(AgO2)4,11.666666666666664
HfNi,15.666666666666664
DyYCu2,11.0
Mn(NbS2)2,11.666666666666664
BeGaSb,17.0
SrBeTc,21.33333333333333
Rb(CO)2,3.333333333333333
CdAg2Au,17.0
PrAl3(B2O)2,4.333333333333333
Nd3Ag,10.333333333333334
Li2Co4O3F8,5.333333333333333
ThSb2,16.666666666666668
Sc4TiBe,13.0
KLaTe2,7.0
TaMnRu2,11.0
ScSnAu,8.666666666666666
Cr3N2,15.666666666666664
Ba4TaTc,14.0
BePBr2,25.66666666666667
BaTiPd2,17.0
ScBeCl2,11.0
Tb6FeBi2,10.0
AlAgTe2,6.0
Y2Mn2O7,10.0
HoCl2,12.333333333333336
In7GeIrO8,7.0
Li(PrGe3)2,18.0
HfBe2Zn,14.666666666666664
SmSbTe,19.0
LuB4,15.0
HoGa5Co,18.33333333333333
Ni3S,8.333333333333334
Ba2TaBr,13.0
Ba4BeTe,10.0
AsCl3O,3.0
MnNb(PO4)2,3.6666666666666665
Ba4ScV,8.0
LiScF4,4.0
KBaV4,9.0
SrTa4O,4.0
Ce(SiIr)2,8.333333333333334
RbPbF3,7.0
BaTl2Br,18.666666666666668
PrCrB4,7.666666666666668
BaYCrCuO5,20.0
KBaNb,7.0
BaNa2P,10.333333333333334
H4C,6.0
Na2ZnGeO4,4.333333333333333
ErSCl,6.0
SrCuSF,7.333333333333332
NdBiPd,10.0
SnRh3,10.666666666666666
SmCuSi,14.666666666666664
Co3Se4,7.666666666666668
Pa3Tl,9.0
Y(Mg3Al)2,13.0
KBeGe2,12.0
NaAl3,19.666666666666668
BaSr4U3O4,2.6666666666666665
Nd2Te4O,3.6666666666666665
BeFeBi2,16.0
Ba4SrNi,7.0
Pa3Si,15.0
SrPuO4,7.0
K2Sn2O3,6.0
BeCo2P,19.666666666666668
Ba4NbZn,9.0
NaNi2O3,16.333333333333332
Te4Rh3,13.333333333333336
ZrBiRh,13.0
Nd3Hg,7.666666666666668
LiBIr,15.0
AlCoO3,19.0
TmMgPt2,18.0
Be2ReBr,20.33333333333333
CePt2,8.0
PaSe3,15.0
Lu2CCl2,11.0
Al2CuO4,6.333333333333332
Dy4(FeB2)3,11.0
LiNdHg2,19.0
Sr2Ti6N2O,4.333333333333333
Co6OF,6.0
Be2InBi,23.0
ScBe2Zn,18.33333333333333
SrLi(BS2)3,4.0
Zr5Ge3,14.0
LaMgBe,10.0
Ba2Bi3,13.666666666666664
ZnFeO2,5.0
MgBe2Se,20.0
K6Cu(SiO4)2,3.6666666666666665
Na3GaS3,3.333333333333333
Sr3CaIrO6,5.0
KCl,5.0
Ti3NbCu3O2,6.0
Ho2CdSe4,6.0
Ta2BeCu,21.33333333333333
MgTaIr2,11.0
Sr(SnAs)2,18.0
Rb2UO4,5.333333333333333
Ca(CdSb)2,9.333333333333334
Be2CuRe,29.33333333333333
LiDy2Ru,11.0
CeCoGe,7.0
HfScRh2,13.0
Mg3B(HO2)3,4.0
Ba4SnSb,11.0
Na2VO3,4.333333333333333
V5Te4,10.333333333333334
CoSnRh2,14.0
ZrBeSn,18.0
FeH4Br3N,5.333333333333333
MgBe2Ru,16.333333333333332
Hf2CoP,14.333333333333336
Ba2BiP,17.0
Nb3CrSe6,5.666666666666668
USb2,11.666666666666664
LiMnPd2,11.0
ReTeS,5.0
BeTcSn,23.33333333333333
Cr2HgSe4,7.0
MgNiO2,6.333333333333332
NdMg3,13.0
Li2H2SeO5,3.0
Ta2BAs,19.0
AsIr2Pt,16.0
Al5HO8,4.333333333333333
HoHg,13.0
LiBeIr4,19.0
NbCr2,12.0
LiBeGa,19.666666666666668
Ni4N,9.0
BaNa2Pb,6.0
CaZn2,9.666666666666666
Nd2HgO4,3.333333333333333
Cr3SnN,10.0
ZnB3Ir4,19.666666666666668
TbInRh2,16.0
Y2MgCu2,11.333333333333336
Ta2Si,10.666666666666666
HoCo3Cu2,13.333333333333336
CdNiP,14.0
Ba2YCu,9.0
BaCaTi4,8.0
VS2N3Cl2,4.333333333333333
Co(C2N3)2,3.333333333333333
PrLuMg2,14.0
Ce3Tl,8.0
LuUO3,6.0
K2NaAg3(CN)6,4.333333333333333
Mn6O5F7,5.333333333333333
BeGaFe,20.666666666666668
KNiAsO4,7.0
Ta3Sn,12.0
YScBe,10.666666666666666
Ca3(InAs2)2,7.0
RbGaO2,5.0
LiV4CuO2,4.333333333333333
NbTl3Se4,6.0
NaTaO3,5.333333333333333
MnAu4,14.333333333333336
LaCo5,12.0
GaNO5,4.666666666666667
CaRh2,15.0
Y3Si3Rh,10.333333333333334
Sc2PdPt,13.0
PdCl2,4.0
Lu2SO2,6.666666666666668
TiMn2V,15.0
TiBePd4,15.0
LiTaRu2,20.0
Ni(BW)2,18.0
TmSi2,13.666666666666664
ErTlO2,6.666666666666668
Sc4C3,7.0
MnBeNi2,17.666666666666668
Ga2Se3,4.0
AsCl3,3.0
LuBi2ClO4,6.333333333333332
Mn2SiRh,12.0
Zr(CoGe)6,13.666666666666664
TiBeRe2,16.333333333333332
NaBeMo4,14.0
Nd3Ni3B2,9.0
Y2IrPd,20.0
LiYF4,4.0
Te4Mo3WS4,9.666666666666666
Sr(Li2P)2,8.0
Te2Mo3Se4,13.333333333333336
CoSn,20.33333333333333
K2S2O7,3.0
BaCrBr2,8.333333333333334
SnP3,14.0
Ti8C5,6.0
KInBr3,3.6666666666666665
Na6FeS4,7.333333333333332
BaHBr,4.333333333333333
InCl3,5.666666666666668
ZnCo2Ge,20.0
Nd(GeRh)2,13.666666666666664
Al2PbO4,3.333333333333333
Yb2MgSi2,15.666666666666664
NdAl3,20.33333333333333
CaNdRh2,10.0
Pm2ZnPt,13.0
Rb3GePSe7,3.333333333333333
NaO3,4.333333333333333
U3(SiNi)4,6.333333333333332
CaMgNi4,12.0
BaZnO2,4.666666666666667
Ag2SnHgSe4,5.333333333333333
Mn3Tl,10.0
SeO2,4.0
Ba2YbNbO6,6.0
ThSe,19.0
SrCaO3,11.0
ScAlNi2,11.0
Sr2Be2B2O7,3.6666666666666665
MnF3,4.0
Nd4MnSe6O,4.0
BaZnP2,14.333333333333336
MgIn,31.0
YbSbPt,12.0
P2PbAu2,21.33333333333333
Hg3Se4O5,3.6666666666666665
YbPrAg2,19.0
CaMnBe2,19.666666666666668
TiBO3,13.0
ThSnI6,4.0
BiTe,21.0
FeSO4,5.333333333333333
BeGaRe2,18.33333333333333
Cr4OF,6.333333333333332
CaBe2Tc,20.33333333333333
LiBO2,5.0
Ce(MnAl2)4,7.0
TmI3,5.0
Tb2B2C3,16.0
PmH,12.666666666666664
Th(GePd)2,16.666666666666668
HfBeP,20.0
Be2HgRu,10.0
MnSbPd2,12.0
KBe2Cr,9.666666666666666
K3MnO4,4.0
LiBe2Se,20.0
Li4VFe3O8,6.0
BaRuPt2,8.333333333333334
LiNdTiO4,3.0
CaMgSn,10.0
InHg,25.0
SiW3,28.0
LiNi2Sn,22.0
La2TlCd,20.0
Ge3Te,15.666666666666664
Re3Mo,19.33333333333333
Dy2IrRh,21.0
Pu2W2C3,6.0
SrPt5,15.333333333333336
TmGa5Co,18.33333333333333
SiBr4,3.333333333333333
P2WO8,4.666666666666667
NpAs2,6.666666666666668
Ba2AlCr3O7,10.0
SrPd,16.0
PuRu2,14.0
LiCaAs,8.0
Pu3Au,9.333333333333334
AgB(CN)4,3.0
Ba2TlCr,13.0
Ca(MnAl2)4,6.666666666666668
RbDyS2,7.0
Li2MgPb,19.0
Ba4NaBi3O2,5.0
Dy2AgRu,15.0
Sn2OF2,4.333333333333333
KAlH6(OF3)2,5.0
BeSb2Cl,28.66666666666667
CuSn,22.66666666666667
PrFe2,10.0
MgBe2Sn,24.33333333333333
HoNi,10.333333333333334
BeVRh4,11.0
RbPr3,8.666666666666666
PdSe,6.0
Ni3Sn,20.0
CoSn2H2(OF)6,4.0
ZnHg3,16.333333333333332
YWF5,6.666666666666668
Lu2Ti2O7,5.0
NdSeF,6.0
La2AgSn,18.0
BeNbSi2,13.333333333333336
KTbO3,19.0
P2Pd2O7,3.0
Rb2H4Pd,3.6666666666666665
Zn3N2,6.0
Ba4TlSb,11.0
FeBiO3,5.0
CaBe2Ga,14.666666666666664
Dy2CuRh,21.0
BeV2Hg,7.666666666666668
Ba3(PO4)2,5.0
YAlGe,10.666666666666666
InNi2As,17.0
Sr3PN,7.0
Li3NbO4,4.0
CeBrO,4.0
Er2PdRh,14.0
Yb4Sb6Rh7,9.0
NaPrO2,5.333333333333333
Be2CrCd,17.666666666666668
Li2NiBiO4,14.333333333333336
UP2,10.0
Pb2SO5,4.333333333333333
ZnIn2O4,6.0
SNCl,3.333333333333333
TiCoSi,13.666666666666664
ZrCu2Hg,18.0
BeIn2Cl,18.666666666666668
SrS,8.0
SmEr3,9.333333333333334
Ba4CoMo,8.0
CrGaTe,9.0
Be2SnGe,23.33333333333333
V2Zn3O8,3.0
Ba4TlIn,9.0
Yb3GaC,11.0
Ba3Cr2O8,4.0
MnGaPd2,5.333333333333333
TiReTc2,13.0
TmMg3,11.666666666666664
TiBe2Tc,18.0
As8S9,2.333333333333333
Nd(NiBi)2,12.333333333333336
BaCaCr,9.0
Hf6CoBi2,11.666666666666664
Na2Zr(CuS2)2,7.0
ScH3,25.33333333333333
BaZr2Co,13.0
LiVCoO4,4.666666666666667
BeOsPb,9.0
TlPt2Se3,10.333333333333334
Sb(IF3)2,3.333333333333333
Co5B2P,6.666666666666668
Hf5Sb3,7.0
Zn(InS2)2,6.0
Pb5(SI3)2,4.333333333333333
LiTiTe2,15.666666666666664
TiAsW2,16.0
BaBePO4F,3.333333333333333
NaCd2Au,20.0
ZrNi,11.333333333333336
Hf3Al3C5,23.0
Dy3(AlNi3)2,9.0
SmRh,29.0
YBiPd,10.0
Mn2OF2,4.0
Tm2ZnHg,18.0
MnSn,9.666666666666666
Tl2GeSe3,4.666666666666667
Rb2CdO2,4.333333333333333
Si3Os,24.33333333333333
Be2NbCd,18.33333333333333
LiHfPd2,12.0
CaNi5,13.333333333333336
Sc(Al2Fe)4,7.666666666666668
Hf(Te2Cl3)2,3.6666666666666665
HoTmCu2,13.0
Co(CuO2)4,6.666666666666668
Cr3CuO8,5.666666666666668
YbSi2,21.66666666666667
LiCoSbO4,6.0
GeSe2,6.0
Hg3Pd,23.0
Rb2SBrCl6,11.0
AsPd2,11.0
Ca3AuN,17.0
Mn2As,8.666666666666666
ErSb,10.0
Zr(BeIr)2,19.666666666666668
NiS,24.0
KHfNi,17.0
AlCr2C,13.333333333333336
LiBe2Os,6.0
Sm(AsPd)2,19.33333333333333
Rb3Os2Br9,3.0
Pr3OsI3,6.666666666666668
Tb6Br7,7.666666666666668
Zn(CoS2)2,5.0
Tl2GeS3,4.666666666666667
Yb2Sn,8.666666666666666
NiTePd,10.0
MnCoSe,9.0
Ca3Co2Ge3O2,4.0
KYGeS4,4.333333333333333
Th3Co3Sb4,7.0
TaBe2Se,24.0
HgB2(CN)8,4.0
BeNbCd,20.33333333333333
FeBW,8.333333333333334
Ba4SiPd,13.0
WC,34.0
LiAlAs2O7,5.0
TiSb,7.333333333333332
Sm(AlZn)2,9.0
Sc3BPb,10.0
ThSiPt,14.333333333333336
NaNb6O5F,4.666666666666667
Hf2ZnOs,5.0
CrF6,6.0
Li2CuP,18.666666666666668
LiYS2,8.333333333333334
MgBi,23.66666666666667
NdBi2IO4,7.333333333333332
GaBN2,8.0
Li5(CoO3)2,5.0
Mn(BeCl)2,8.666666666666666
BeSe2Br,18.666666666666668
LaF3,4.0
BeZn2Ge,24.33333333333333
Y2ZnIn,18.0
ScAlAg2,18.0
FeGeRu2,12.0
MnSeO4,3.6666666666666665
Mn2BeTc,13.333333333333336
MgMnPt2,14.0
Ca(NiS2)2,8.0
LiMnSiO4,4.333333333333333
Th7Te2,7.666666666666668
Be2SbPt,13.0
LiAsF6,5.0
LiTmPt2,16.0
Li4Cr5SbO2,5.666666666666668
NiPd3,14.333333333333336
Yb(Mg3Al)2,13.0
TiCrAs,7.0
Ba4FePd,9.0
W2N,29.33333333333333
Zn2NiRh,15.0
LiCaAlN2,4.666666666666667
Li3LaAs2,14.333333333333336
KTa2Be,10.333333333333334
PmTlAg2,17.0
Ba2TmNbO6,5.0
LuInRh,10.0
BeSiOs2,21.0
Ca2AlFeO5,6.333333333333332
Nb2C,14.333333333333336
NdHg,17.0
NdAsSe,14.666666666666664
PmDyIn2,15.0
LuAs,9.0
K2PtSe2,6.0
NaB(CN)4,3.0
Sm2SO2,6.0
Sm2SCl4,3.6666666666666665
Lu2GaCu,15.0
Sm2Pt2O7,4.333333333333333
Dy2Se3,6.0
AsH5COF6,3.0
AlTlI4,3.333333333333333
Sr2Ni(N3O)2,9.0
Sm3Mg,8.666666666666666
HfCuSi,12.0
ZrBe2Os,11.0
YbN,19.0
BeZn2Si,26.0
ScPd3,24.0
LiMnBe,24.0
NaLi2Sb,9.0
HfMgAu2,13.0
YPdPb,15.0
SrH2,6.0
ZrGeRu2,8.0
Mg3Cu,17.333333333333332
SmPuO3,16.0
TlAu3,18.666666666666668
YbB2Ir3,19.666666666666668
NaHS,7.0
TiGa5Co,15.0
PrSe2,20.666666666666668
Dy5AgS8,5.0
BaZnIr2,20.0
BeCrPd2,16.0
CaHI,5.666666666666668
Na2S2O3,2.333333333333333
Li2Ti2S5,4.0
ZrP2O7,4.0
MnFeCoGe,9.0
MoIrO6,6.666666666666668
YBe2Co,14.0
TiSiNi,5.666666666666668
BeGaOs2,20.666666666666668
RbAuF4,3.0
Nd(SbOs2)2,8.0
MnBe2Tc,27.0
NaLiBe2,22.0
NdCrO3,13.0
ZrCr2,10.0
MgS,8.0
MnBePd2,8.666666666666666
Lu(Mg3Al)2,13.0
Ta2H,17.0
SiC,11.0
V5As3,7.0
Zr6CCl4,3.0
TaBe2Os,13.0
YCdGa,12.0
K2Al2B2O7,2.6666666666666665
SrBeCu,12.333333333333336
PrSnRu,10.666666666666666
Ba2YBe,10.0
CrSi2As,15.0
Ba4FeSe,10.0
LaZr2Be,16.666666666666668
W2NCl8,4.333333333333333
BiTePd,10.0
PrZnSbO,9.0
Ba4CaTc,9.0
Hf2ReOs,17.0
Li2GaSb,18.0
CrGeRh,10.0
ZrBeBi4,16.0
Sm3Si2S8Br,3.0
KNaSO4,3.6666666666666665
PrSb,9.0
Cu3Te2(BrO3)2,6.0
BaMnSe4,13.0
LuSb,21.0
Sm2ZnS4,5.0
SnBr2,5.0
Th(SiPd)2,11.0
Sc3TlB,14.0
Ba2CdTe,14.0
Co(PtO2)3,11.0
KBaLi2,9.333333333333334
Dy2S3,5.0
Nb2CrAs,19.0
MgSbPd2,15.0
Li2Mn3CoO8,6.0
UTl2O4,4.333333333333333
TaTe4Ir,9.0
Tc2AsPt,12.0
BeInPt2,9.333333333333334
LiGa3,27.0
MgO,8.0
SbAsF8,3.6666666666666665
BeP2Br,23.0
RbClO2,4.333333333333333
CdCo3N,9.0
PuNi2,9.0
Zr6Sb2Pt,14.0
Mg3Cr,6.666666666666668
Fe2SiO4,7.0
Ce(NiAs)2,8.333333333333334
NaBH4,4.333333333333333
Li(BiO2)3,7.0
K5CuAs2,5.333333333333333
Li3CeBi2,8.333333333333334
TbBi2ClO4,6.333333333333332
LiBi,23.33333333333333
AgBiS2,19.0
BaZnSO,6.0
Ge3Rh5,8.666666666666666
GeS,9.333333333333334
Er(MnSi)2,7.333333333333332
RbF,5.0
MgCrF5,3.6666666666666665
Na2Se,6.0
CaMgSi,7.0
LiPr2C2N4F3,3.6666666666666665
TeMo6S,8.666666666666666
PrYMg2,17.0
Ba4TiRe,12.0
SmMgPt,9.666666666666666
KV(CuSe2)2,3.6666666666666665
Ba(AlTe2)2,5.333333333333333
NbSeI,5.0
Na2BeCl,9.0
La2ZnAg,11.0
ZrO2,7.0
Ba4SnTe,12.0
KPF6,4.0
Er2InPd2,19.33333333333333
TbNiGe2,15.333333333333336
Ca3Mg,11.0
SmI3,5.666666666666668
InFe2CuSe4,4.666666666666667
In2Te5,6.333333333333332
YCuS2,6.0
PrBiAu2,21.0
Rb2NaTlF6,4.0
LiCaSb,6.333333333333332
ErTlPd,15.0
KRb2NiF6,4.0
CuAsPbS3,4.333333333333333
BeCdTc2,22.0
Sr3SmRhO6,4.0
Be2GaRh,25.66666666666667
TlI,7.0
Ti2Si,11.0
Tb(BO2)3,3.333333333333333
ZrPd2,12.666666666666664
Zr6Al2Co,17.666666666666668
Te2AuCl,14.0
Li2Mn3SnO8,5.0
LiSc2Ir,12.0
Sr(CoAs)2,10.666666666666666
Rb3AuO,11.0
HoZnRh2,20.0
Y2InCu,7.0
Ba4SrMn,8.0
Li2Fe3WO8,5.0
KBeTc,12.333333333333336
ErCuSe2,8.666666666666666
ScGe,12.0
KBaBi,6.0
BeNb2P,13.0
Be2NiSe,15.666666666666664
MnGaPt2,17.0
CuO,7.666666666666668
Ba2GaHg,8.666666666666666
CaBeNb2,10.666666666666666
TaF3,11.0
KNa(BH4)2,5.0
Ac2CuIr,19.0
K2ZrF6,3.0
Er2Al3Co,13.666666666666664
SrWN3,8.666666666666666
CeS,9.0
CdSnSb2,6.666666666666668
Lu2AlSi2,12.0
YbSmPd2,20.0
BaSbBr,13.0
CePaO4,4.0
SrAlO3,17.0
Ho(BRh)4,9.0
Ba4CdOs,15.0
ScIr3,15.0
Ba4SbOs,15.0
CaMgBe2,18.0
ZrBePd,12.0
VS,17.666666666666668
Sm3InC,13.0
Pa3Sb4,9.0
Ti2MnRh,14.0
Ce2CuGe6,11.666666666666664
BaZnBi2,19.666666666666668
ScBeNi2,19.33333333333333
MgInAg2,19.0
Li5(NiN)3,14.666666666666664
Sm(BRh)4,10.0
Ba2AlV3O8,10.0
AgTe2Au,12.333333333333336
KLi2Be,10.666666666666666
RbCrF6,4.0
BeVMo,15.666666666666664
Li2CdGe,21.0
UAsSe,7.333333333333332
TaAsW,22.0
KAlSiO4,3.333333333333333
Na2AlH4ClO4,3.6666666666666665
EuHgPb,10.333333333333334
SmTl3,23.0
Th3N4,7.0
NbZnRh2,18.0
Sr2CoSO3,12.0
PuNiC2,6.0
Ba4MnRe,10.0
Mg2SnN2,7.0
BeVSe,10.666666666666666
Be2GeBr,24.0
Li2FeSiO5,4.666666666666667
