pretty_comp,min_mode
Tm(CuSi)2,-0.663705
TaAs,-0.013256
LiHfPt2,-0.0034729999999999995
VNiSb,-0.09181399999999999
LiLu2Al,-0.172982
Ti4ZnO9,-0.075008
CaBe2Rh,-154.160901
ZnBr2,-1.984649
NaTl2RhF6,-0.016477000000000002
CdS,-0.15061300000000002
TlI,-0.108547
Ba5Ta2Cl2O9,-81.335497
NaRuO2,-0.133272
CaPmCd2,-0.10346400000000001
AgPdO2,-0.020246
KPrGeSe4,-0.22286799999999998
NaAsSe2,-0.207733
SrF2,-0.019997
TbO2,-0.03337
Ge3N4,-0.014939
Ba(P2Pd)2,-0.048477
Mg3(HO2)2,-0.141546
MgSiP2,-0.09792000000000001
Ba2Mn3(SbO)2,-48.43712100000001
NaVS2,-0.297383
ScGa3,-0.049826
DyTlO2,-0.11459100000000001
Co2P,-32.247794
AlCr(WO4)2,-116.195451
BaCo2(PO4)2,-0.06363400000000001
LiZn,-0.385353
RbNiCl3,-0.787571
U(HO2)2,-21.110808
K2Sn2O3,-76.684741
TbGe,-0.14915
K2NaScF6,-69.240998
Be2CdFe,-0.629099
ErIn,-0.071076
Li5AuO4,-203.445941
Ba4HgIr,-88.75568299999998
ZnCu,-0.128047
AcFeO3,-0.038973
LuS2,-325.23905099999996
TiTeOs,-0.029392
LiY2Al,-0.038475
Yb(AlSi)2,-0.010359
Sr3Mg,-0.356971
GaN,-0.095355
LuFe2,-84.542343
W3(Se2S)2,-1.150839
ErC2,-0.047527999999999994
Na4CdP2,-0.4869850000000001
CrAsPd2,-62.527196999999994
RuI,-0.030251
Li8NO3,-0.058057000000000004
YbTiO3,-129.227928
CaHg,-0.021219
Ga2CoS4,-0.31745300000000004
CeGeAu,-0.051314
GaFeCo2,-72.55942900000002
BeCr2Tc,-0.309686
LiDy2Tc,-0.07709500000000001
V3Rh,-0.187634
YHo3,-0.028982
Sc2BeV,-0.478101
K2MoCl6,-0.092235
K2TeBr6,-36.53474
Dy(SiPd)2,-0.069958
Pr(Re2Si)2,-0.12406500000000001
SmCoC2,-0.02584
ErI3,-24.872255
AlSbO4,-0.044638
Li7SbO6,-0.108697
BaGeBr,-0.0717
CdSO4,-0.046781
LiO2,-0.203173
MgBe2Sb,-238.129039
HfSiS,-0.007951999999999999
Si(CN2)2,-73.062201
CdCN2,-0.032845
NiPbF6,-0.12000899999999999
Al3V,-0.18796300000000002
H4NCl,-0.047536
Tl2GeS3,-0.090396
AlBO3,-0.169282
BaTa2Se,-148.22285300000001
Nb3Ru,-0.07888099999999999
Ca2N,-0.026246
PrCl3,-0.025936
K2NiP2,-1.7152009999999998
V4As3,-0.269972
LiTiBe2,-0.521041
NdSnAu,-0.025598
ScCo,-0.035591000000000005
Mg(BeP)2,-0.470645
K2PAuS4,-0.211083
CaMn2(Si2O)2,-88.19737099999998
Li7Mn(OF)3,-0.094296
Y2Ti2S2O5,-0.137054
Ca3Mg,-0.7382529999999999
ScGeAu,-0.119724
Y2BeCl,-131.963548
NaCrO2,-0.135674
HCN,-0.143618
BaF2,-0.042291
MgPt3,-0.089576
ZnPt3,-0.047014999999999994
YCuF5,-178.138543
Sc2CoOs,-0.063737
HoTlTe2,-0.106498
GaS,-0.047711
SiP2O7,-0.086889
TbS,-0.013816
Ba2ZnCd,-0.619322
YbSnRh2,-0.027988
BeCo2Cl,-35.57482299999999
MnF2,-86.3112
LiSi,-0.038564999999999995
Mn5O3F5,-0.254419
MnBeNi2,-0.544871
Sr3Sb2,-64.547067
ZrBe2Ni,-37.136909
HoNiBi,-0.23625
Ba4YTi,-65.698515
InPt3,-0.031771
Pr(CoSi)2,-0.057553
NaAg2,-0.022514
CoNiSn,-0.568856
Ca4BeNb,-115.01557700000001
CeAl3Ni2,-0.07418999999999999
BaNi2Br,-67.007064
K2LiBO3,-0.06205
DyTiClO3,-0.098987
Na2BeIr,-73.813763
AsPdRh2,-88.51481899999996
PtN,-0.026595
K2PtBr6,-28.568226
CaSnO3,-136.394972
K4CdP2,-0.111204
LiSO3F,-0.042952
Ca(AgGe)2,-0.372382
ZrVAs,-0.213154
PdPb2,-0.076972
RbSeBr3,-0.056948
AuI,-0.038691
BaTiSi2,-68.112492
FeO,-289.589316
PtCl2,-0.037201
AcBrO,-0.034697000000000006
UIr2,-54.120459999999994
Ni3(PbSe)2,-0.358554
Sr2FeBrO3,-0.08887300000000001
YPd3,-0.001689
Ba2TiBi,-15.819870000000002
CeSiI,-0.06357
CrCl3,-73.438695
FeBr2,-0.797014
BaSrO2,-36.977002
Li4P2(N2O)3,-0.098717
Cu2S,-47.415445
BrCl,-0.126915
CaAlF5,-0.073604
YbO2,-165.70456299999995
Al2CoIr,-0.011594
KAuF6,-56.612818000000004
BaNaV,-55.57646
Ho6FeSb2,-0.237054
ErCd,-0.051660000000000005
SF6,-50.985371
U(SiRh)2,-0.037551
TlAu3,-0.027037000000000002
Dy(GeRh)2,-0.092251
MgTe,-0.506966
Pa2SbTe,-0.006712999999999999
SiSnO3,-63.271192000000006
PaSnPd2,-50.853996
SrTl2,-0.042201999999999996
Li3PrSb2,-0.038342
NaNdO2,-0.32156
ZrCl3,-130.15479
DyTe2,-0.024106
ErSiRu,-0.226607
HfBeZn,-1.125165
Lu2MgOs,-0.564106
DyNiC2,-0.130132
Ca2As,-0.16286199999999998
LuTaOs2,-0.020961
Na5CuSO2,-0.70937
Sc2ZnIr,-0.11717899999999999
Pr2TeO2,-0.021818999999999998
Nd(SiRh)2,-0.016388
Al2CO,-0.028207
KNdTe2,-0.037864
NaTmO2,-0.127136
TbPS4,-0.061439999999999995
Ho(MnGe)2,-101.609223
HfNiGe,-83.285675
ZnSbF6,-48.391764
SrIr2,-0.117658
BaHfCu2,-0.82014
NaScAs2O7,-0.319748
NiAs,-0.5759340000000001
ScAsW,-113.674576
TiZn(BiO3)2,-168.02733500000005
TaAlO4,-0.24551900000000002
FeCoSn,-21.510269
HoP,-0.035677999999999994
Ca3SbN,-0.064207
SmCrO4,-0.025465
PrCo5,-0.085178
H4IN,-113.674343
Li2MnBr4,-0.285951
CoSnRh2,-0.076878
BeNbW,-0.049535
SrBePd,-0.346835
BaCl2,-0.027620999999999996
BaSiC,-119.073315
Na2LiN,-90.226097
Ba2LuNbO6,-30.825596
Ba4ZrSb,-57.512728
Mn2Be2Te,-18.437129000000002
BeGeOs2,-0.730038
LiAl2Pd,-0.11306600000000001
PrCd,-0.139179
DyPbAu,-0.023597
TaGaRu2,-0.038254
ErH,-0.009708
Ba4TiBr,-59.82807800000001
Si2H2O5,-0.09121599999999999
Sc4C3,-0.078692
Cr3Si,-0.16256900000000002
Zn(GaS2)2,-0.31405500000000003
Th(MnGe)2,-57.36750600000001
Tm2Al3Si2,-0.055411
KRuO4,-0.188648
Te2Ru,-0.014639
Li2BeCo,-1.541253
HfBeBi,-0.22893200000000002
SbSBr,-0.035983
YBeHg2,-0.009401000000000001
Be(HO)2,-0.544036
DyZn,-0.13983099999999998
Dy(Al2Fe)4,-72.401782
BeCrRu2,-0.100135
Ca(MnGe)2,-73.81036800000003
ZrSe3,-0.033513999999999995
Ba4BeBr,-92.37374799999999
K2HgO2,-0.043298
Be2VBr,-0.680139
Na3BiO4,-0.048426
Mg(HO)2,-0.244063
Ca2Sn3O8,-0.016457
AsCl5,-21.421504000000002
ScGaO3,-0.058105
LiCoO2,-0.061666999999999986
NbCo2,-75.221211
TbU3,-40.503794
Eu(HO)3,-45.972444
SrSnO3,-0.042367
Ho(CuO2)2,-0.18026099999999998
BeV2Pt,-0.10660499999999999
Tm2CuPd,-0.196438
Na2Cu3(Ge2O)2,-0.121549
BaYPd2,-0.34765300000000005
BeInSn,-35.094551
Pr(SiNi)2,-0.33163400000000004
Pm3Y,-0.012323
AsO2,-0.092176
BeInRh2,-0.808528
AgBi(PS3)2,-0.057726
NpIO,-0.009061
Tm3InC,-206.08361499999998
AuSeClO3,-0.135419
SrScBe,-0.104173
Ba2CrBi,-0.279138
Ca2AsAu,-0.042763
Lu2CuPt,-0.259258
Ba2TmNbO6,-56.351193
NpAl3,-0.031346
PrTe,-0.020625
Ti5Si3,-0.056882
Ca(BH4)2,-174.955122
DySnPd2,-0.032174
LiErO2,-0.336319
BeVPt2,-42.441705
BaGaBr2,-0.541736
Sm3V,-85.772621
ZrH3,-0.017277
Li2B2S5,-0.097152
InPbCl3,-0.19180899999999998
TaCl4,-0.025055
LiBeO3,-55.275307999999995
FeNi3,-0.201102
ZnNi,-0.657609
Zn2NiN2,-0.358717
LiCrP2O7,-0.063984
Al2CoOs,-0.037735000000000005
CdCu2SiS4,-0.497087
SrBeV,-0.430858
KCuO,-158.178221
DyTiSi,-0.016763
Be2SnMo,-0.504069
Rb2Fe4O7,-0.036855
Pr(GeRh)2,-0.06968099999999999
KHg,-0.06212300000000001
Ba2LiV,-0.247507
BSb,-0.004539
MgTiSiO5,-0.11361099999999999
Tl2MoCl6,-0.013022999999999998
ScNi2Sn,-0.220104
NiSO4,-0.092055
Na3BS3,-0.28737399999999996
Rb(CoS)2,-0.050446
BaMgCl2,-45.904468
Sc3SnC,-0.071827
SrSn(BO3)2,-0.084924
MgFeRh2,-0.225819
BeFe2Si,-1.2491510000000001
Ca(FeN)2,-0.16441
MnPd,-0.17413800000000001
RhBr3,-0.051940999999999994
Ni3B,-0.227998
MnGeO3,-69.167778
SmIn2Rh,-0.10602400000000001
Rb3Ho,-0.055358000000000004
Na3SbSe4,-27.156291999999997
ScCo2,-0.024117
Li2NdAl,-0.105136
HoCu,-0.20884299999999997
SrLi2Pb,-0.050039
HoLuAg2,-0.277594
TiBeTl,-0.9290459999999999
InAgS2,-0.06106900000000001
SmTe,-0.0043549999999999995
HoAu,-0.012806999999999999
Ti2InCo,-161.99201399999995
TmP5,-0.041755
NaBeBr,-192.13779499999998
Fe3N,-0.117879
Rb3Er,-0.053983
Ho(FeGe)2,-0.159934
KInP2S7,-13.553073999999999
Sc2BeCo,-81.975849
BaCaV,-64.637272
Nd3In,-0.048747000000000006
AsPd2Rh,-33.095634999999994
Be2PbCl,-340.914159
Na2CaBe,-1.8100889999999998
RbTbS2,-0.044381
Tb3TlC,-204.796312
Li3PrBi2,-0.127179
TmIn,-0.017981999999999998
CuSbAs,-0.186873
KSb2,-0.05240499999999999
SnH8(NCl3)2,-124.812611
GeAsP,-93.141181
Ce(Fe2As)2,-0.090843
TiAl2O5,-0.056336000000000004
BaGeBi2,-37.365457
Na2ZnS2,-0.681017
BeV2Pt,-0.204434
CuCl4,-35.18115
V2GeAs,-107.193795
Bi2OF4,-0.346574
MgAg3,-0.2109550000000001
BaSeO3,-0.058636
NdTlAg2,-26.995713000000002
BaErCuS3,-0.8804790000000001
Cu3(PO4)2,-0.320806
KBi(PS3)2,-0.069029
K2PtCl6,-22.036402
GaTe,-0.072812
Sc3AlC,-0.008561
Cu3SbS4,-0.200492
CrNi3,-0.06088
Sb2Te2Se,-0.029507
LiAsO3,-0.264261
MnH2SeO5,-0.10065700000000001
ZnF2,-0.44492200000000004
TeWSe,-0.269689
Sc3Sb,-0.105814
K2TeO3,-0.060342999999999994
Ba2Mn2As2O,-0.10720999999999999
ScAu4,-0.014605000000000003
VSb2O5,-190.053723
BeTlRe4,-183.14325
BeCoBr,-54.591671999999996
CoO,-159.476378
U2InRh2,-0.037848
Mg(PtO2)3,-0.040673
NaSmS2,-0.125435
Br3N,-272.821357
Nd(SiRu)2,-0.064076
NaPrO2,-0.17710499999999998
K3ScSi2O7,-43.098548
AlV3,-0.009744
NaMgP,-170.563753
CeNdI4,-0.038706
Re3F,-92.400809
Pr2SeO2,-0.020044
Na2CuP,-0.819628
BaCdGe,-0.377546
Ca3(SiIr)4,-0.035881
Ca(VN)2,-72.40180500000002
AgRhO2,-0.037638
Be2TlIr,-108.16823799999999
Ba(AsRu)2,-0.06375499999999999
SbBr3,-0.12981700000000002
YCl,-0.025717
AlCuCl4,-1.292694
Er2Mg,-0.358603
FeSe2,-0.127295
BeCu,-0.596499
HfBePd,-0.12847
VMo2As,-90.031476
TiInCo2,-0.052911
Ga2PdBr8,-0.31452399999999997
K3MnO4,-69.67671700000001
NdPb4F,-105.81125300000001
Mn2V2O7,-195.537821
GeClF,-131.806555
LuAgPb,-16.785235999999998
USn,-0.07531
LiPaRu2,-0.034242
CaBe2Si,-120.57803700000001
HoNiSb,-0.525379
PuOs2,-30.601128999999997
YCrO3,-120.751874
ScIr,-0.047323000000000004
LiBe2Mo,-2.25412
TbPO4,-0.026549
InAgO2,-0.096747
Eu2H3Cl,-451.03660599999995
LiAs,-0.045648
Li6TeO6,-0.098871
BaTa2Be,-293.487764
SrSiO3,-0.036693
CrNiO4,-0.16338699999999998
K2PdBr4,-0.188671
NpB2,-0.007219
CrI2,-95.33577199999999
PdI2,-0.02968
Cd(CO2)2,-0.044642
Cd2PdRh,-0.065046
BaHf2Ru,-0.06799
ZrP,-0.025209
Rb2CuF4,-0.210454
LiFe2F6,-0.070448
NaHF2,-1.027807
Mg(C2N3)2,-0.12344100000000001
BeRh,-0.55771
MnS2,-0.184551
Ca(SnO2)2,-467.476955
Mn2BeHg,-0.893417
Ba(MnP)2,-0.045021
PdS2,-0.151146
BaZnSi,-0.056903999999999996
TePb2O5,-0.045653
V(CrTe2)2,-96.977144
Sc2BeIn,-88.928155
Th(NiGe)2,-0.43236
BaNi2Cl,-91.321442
Zr2Pd,-0.01771
SrSeO4,-0.05170399999999999
ErBi2BrO4,-0.025529
Sc2ZnGa,-0.39215700000000003
YbTm3,-0.027302
BeB2,-4.308369
Sc2BeTe,-0.8470049999999999
SrB6,-0.062539
TiCo2Si,-0.016838
SiH,-0.021623
NdCoGe3,-0.051358
SrCdO2,-0.132009
KNaTiO3,-0.093548
Ca2BeIn,-45.837911
Ba4NiCl,-86.280213
Mg2SiO4,-73.287207
Be2NbNi,-34.013037
Zn(InS2)2,-0.508523
RbCaH3,-0.158433
KSO4,-0.07699099999999999
HfAsRh,-81.283182
KAgO,-82.809834
MnBeBr,-15.642769
Ba2YTi,-44.032209
Mn2BeIr,-0.622088
BeV2Ge,-0.749788
Be2TlRh,-144.380134
CoSn2,-0.012267
FeCoGe,-0.130187
Al2Se3,-0.021228
Al(CoSi)2,-0.023484
Er(CrSi)2,-156.973354
LiTiBe2,-2.428468
TmPu3,-67.332341
Mg2CrN2,-0.11389500000000001
Sr2BeZn,-1.828744
Mo2W(Se2S)2,-1.5443
Be(FeSi)2,-27.482021000000003
BaRhF6,-51.273683
BeHgPd2,-128.043912
Mg3ReH7,-141.490387
Sc3Al,-0.09120299999999999
ZnS,-0.12054000000000001
BaBiBr,-14.614235
BaSnHgS4,-0.102064
CuAsS,-0.353709
Ce(SiAg)2,-0.021406
BAs,-0.004661
BeCo4Se,-108.74740200000001
KPrSiSe4,-0.053456
Na2ThF6,-0.17635699999999999
SrBeSb,-14.437170000000002
Nd2MgAl,-0.03234
ZnCu2GeSe4,-0.318698
MnBeCr4,-0.20106300000000002
BaH4O3,-0.152025
HfGePt,-61.039481
ZnAsRh2,-90.368324
CaFeF4,-106.84980700000001
KMnAs,-0.130983
NaLaTiO4,-6.337761
Sr3P6(N4O3)2,-0.063898
MgBi2O5,-0.06301699999999999
Pr(MnGe)2,-0.140715
BaAlGe,-1.237067
Mg2Co3O8,-0.067234
Ba3In2O6,-0.29982
Dy2Fe2Si2C,-0.027625999999999998
V2Zn2O5,-0.094205
Li(NiP)2,-0.33536900000000003
Rb8N3O,-11.313687
ScFe2,-40.35841
RbCuO,-150.69472
HoBO3,-52.079531
CrRh3,-0.021307
K4HgP2,-0.20018
YbGeO3,-0.188623
LiFeRh2,-0.050024
CrTe,-133.76846
Np3Sn,-0.010737
Ba2CaIrO6,-0.041799
P4PtF2,-0.015535
Rb3Sb2Br9,-21.38956
ZrBe2,-0.172491
BaSe3,-0.046542
RbSO2F,-0.07072
Cr2AsSe,-0.147322
MnBeSe2,-23.649318
MgZn2,-84.43534100000002
KScBe2,-0.9281389999999999
DyBi2BrO4,-0.02174
LiPb,-0.057897000000000004
NaBeMo,-0.294131
TlFeF3,-0.284484
Mg(AgO2)2,-0.065497
Te7Mo4S,-0.098565
Y(FeB)2,-0.058957
BePbCl2,-168.231055
SiS,-0.043302
Cd2BiAsO6,-0.083859
Lu2MgS4,-0.673067
MoW(SeS)2,-0.31442
DyPd3,-0.025988999999999998
LiAl2Ir,-0.045899
SmH2,-0.039866000000000006
ZnP2(HO)4,-0.205335
CaCrF4,-72.05845500000002
Ba2ScTl,-28.89185800000001
TmBi2ClO4,-0.019758
HfMoP,-0.012921
BaSiNi2,-176.975088
Mg(BeN)2,-0.552604
TbCoSi,-0.051313
SmOF,-0.078346
Ta2ZnO6,-0.09523
Sc2BeCl,-0.329244
MgV2O6,-0.234031
CaBe2Ru,-260.683511
Pu(CuSi)2,-0.634879
Mg(GaO2)2,-0.035588999999999996
DyPt3,-0.014862
Ti2VSe4,-0.18627
KTbS2,-0.211689
Nd3PbC,-190.000528
CoP,-0.054391999999999996
HoSF,-0.143655
Mn2CoGe,-82.429119
LiCaGaF6,-0.036306
CeHg2,-0.031529
CaTiO2,-0.05399299999999999
CoRe3,-0.083749
Y2SeO2,-0.078171
TmSe,-0.028094
Sr3GaO4F,-48.851199
ErCoC,-0.044132
K2MnF6,-0.367305
Li3BN2,-0.237157
PmGaAg2,-36.403817
YS,-0.006271
ScPO4,-0.039934
MgGeN2,-0.09321499999999999
Li3(CuO2)2,-0.318818
MgBeGe,-55.789576000000004
LuInPd2,-0.095373
Nb(SCl)2,-0.502497
RbAsF6,-0.08605
BaYPt2,-0.051530999999999993
Na2CrF4,-0.2462030000000001
BeNbRu2,-0.11103199999999999
Sc2BeOs,-1.025405
Ca(GeRh)2,-0.156756
Ga2Pt,-0.097478
Na2BeBr,-78.86425600000003
Na3AlF6,-129.965003
AsRhBr,-138.84103100000002
BaBi2O5,-0.042926
BaO,-0.020502
RbTcO4,-0.049651
NaH,-1.052276
NaCrS2,-0.34926199999999996
AsCl2F3,-0.09249500000000001
NaO3,-0.093515
IF7,-11.697648
PrNi2,-0.198516
CaSiSnO5,-0.060429
DyBi,-0.001697
Ni3C,-0.250635
Cd(GaS2)2,-0.240614
LiMgSbPd,-32.119035
BeCrP,-0.928765
RbErO2,-0.231729
Ti2C,-0.023263
BeZnO3,-136.19070200000002
RbTiS2,-0.066971
Mg2BeFe,-93.703478
CaTl3,-0.139716
Er2SeO2,-0.042987
Be2ZnW,-0.12731199999999998
UGa5Ni,-0.48799
TlCl,-0.063703
Cu2GeSe4,-1.74787
NaTaBe,-0.429787
KC2IN2,-0.257668
BaAgSb,-38.414068
ScBeV2,-1.2299200000000001
BeCoRh,-0.06368099999999999
Rb2Pt3S4,-0.072555
CeO,-0.093198
KBe2BO3F2,-1.2722
BaHfO3,-0.057102
Ca4BeW,-136.712932
FeN,-0.062064999999999995
MgTiBe,-0.726684
TaO,-412.858847
Al4CN3O,-45.674361
Hf2BeBr,-0.34918499999999997
Ga2Os,-0.050865
Y(CoGe)2,-0.039822
FeBO3,-0.154469
CdBiClO2,-0.05735700000000001
ThSe,-31.918694
ScZnPd2,-0.05082
YBeMo,-0.11647
BeZnCo,-1.2361739999999999
Na2BeF4,-0.335524
BMo,-0.031403
Y2BeGa,-177.35197
BaNdCo2O5,-0.026475
BeBr2,-0.352067
RuCl2O,-0.07965900000000001
Al2NiRu,-0.10435499999999999
CoAsBr,-141.01831
CsK2Sb,-1.115556
AlBiO3,-225.902334
Ba4CaRh,-70.636525
YAs,-0.002436
BaBiCl,-35.099081
ThO2,-0.033145999999999995
Zr3Cu,-0.134456
Ca7Ge,-72.64706
Sm(ZnP)3,-25.874138000000002
LiCaRh,-0.063315
Hf5Te4,-0.027155000000000002
InOF,-37.003538
TiBeHg,-66.07691
Ti4ZnS8,-0.545823
Ca3Sb2,-89.867284
ErBRh3,-0.063391
ScCo3B2,-0.045477
GaCuO2,-0.16921
Zn2AsW,-63.258396
Mg2CuN2,-0.30645
RbLiCl2,-0.114102
MnAlAu2,-53.561267
Sr(SiAu)2,-0.026794
TaBeCr,-0.09591799999999999
Ba2PrSbO6,-103.89499599999999
Na2UO4,-48.028812
RbSnS2,-0.145308
Cr3S4,-183.263969
NaErS2,-0.208317
NbGeAs,-114.07634499999999
VZnSiO5,-0.103716
Lu(CrSi)2,-160.343665
U2TeO2,-0.028069
Zr2Al,-0.009823
PrN,-128.474726
LiMnPt2,-0.026117
TbVO4,-0.048053
BaNa2Ga,-0.094577
CaAgBi,-0.044687
Sm(CoB)2,-0.030660000000000007
MnCu2SnS4,-2.02632
ZrAlNi2,-0.718172
PCl2OF,-0.101936
BeCuBr,-156.35973700000002
Be2TcSb,-0.129441
SrBeCd2,-27.963026
USe2,-0.046028
Ga2TeSe2,-0.21301599999999998
Na2BH4ClO4,-0.092777
ZrAs2,-0.018284
BaNaIn,-53.781204
PdF2,-93.598584
Lu2CuOs,-0.525748
Sr(YS2)2,-0.03659
ZrAu2,-0.010617
MnTlCl3,-0.26106799999999997
Ca2NCl,-0.054805999999999994
GaNi3,-0.39111799999999997
K3Mo,-16.519485999999997
CrP4,-0.051858
Ni2H,-1.054721
ZrSiSe,-0.057498
Nd3InC,-0.198161
Ba3N,-0.017153
Ba2ScIn,-36.054674
K2CO3,-0.18163800000000002
YbMgNiH4,-0.8231719999999999
BeVSi2,-1.656355
ZnRh,-0.108482
KMnF3,-0.15668900000000002
BeSO4,-0.092856
PHF2,-0.192637
Pr4Sb3,-0.013646
GaBr3,-0.15323299999999998
DyCo5,-0.073494
TmNi5,-0.615689
Pm2AgSn,-0.100715
AgBr,-0.046975
Ba2YTi2TlO7,-139.353375
V3Ir,-0.099333
NbRh3,-0.01056
Sb7Mo3,-0.004777
GeS,-135.910856
AsPSe,-133.965954
UAl4,-0.015212999999999999
CrP2S7,-0.138203
Sm2TlHg,-0.034164
Nd(GePd)2,-0.201249
K4BeNb,-95.725368
Rb2SiF6,-0.024187
BeCoPt2,-0.46534
Yb3SiO,-0.080127
NiTeO4,-0.361412
CdCuF4,-0.642622
BaY2O4,-0.02265
SmI,-0.021394
HoN,-218.410381
Sb2Se3,-0.048253
LiTl2InF6,-0.112372
BeRuRh2,-0.077267
BeGaSi,-59.374438
SrCuSb,-0.794956
AlSbI6,-0.050395999999999996
K3VO4,-24.313433
SeBr2,-76.63215699999998
Mg3V2O8,-0.121395
HfBeRu,-0.027154
Li3NdSb2,-0.023621
BeVMo,-0.27329200000000003
BaSnW2,-131.60317
YSF,-122.07103500000001
DySi2,-0.020507
LiAgC2,-0.11258199999999999
BaCdW2,-112.08923500000002
Ti2NiMo,-0.200742
SnI4,-0.223766
HoHg,-0.017894999999999998
MgSc2Os,-0.086494
Na3BrO,-0.12426
SbF4,-0.056102
TiBe2Os,-0.26563400000000004
CaCl2,-0.056785
Nb3SBr7,-0.059587
UBi,-0.022696
TmBi2BrO4,-0.026699
ScBeTe2,-194.53655600000002
SrCu2O3,-0.192222
Rb2CuH4(Cl2O)2,-46.626459999999994
Th(SiPd)2,-0.07028200000000001
MgVSF5,-50.820971
Na2BeCo,-2.454977
CeTh2O6,-0.052511
NbCo2Sn,-71.8443
ScS,-0.091727
Rb2SnAs2,-0.193685
SbI3Cl8,-0.042947000000000006
CeGaGe,-52.213353999999995
Sr(ZnP)2,-0.168693
MgBeSb,-88.17181500000002
NaAlH4,-0.32006399999999996
AgBiSe2,-41.330639
Sc2NiIr,-0.23608
NdScGe,-0.318579
Li2PmGa,-0.084837
Sr3(InP2)2,-0.060858
CdP2,-0.219939
DyRh,-0.0008289999999999999
Nd2Tl,-0.036083
NpTe,-0.012576
K2RbBiSe3,-0.052211
Ca2Mn(PH2)2,-0.059762
BeCrRh2,-0.094294
TaBe2Ni,-37.546859999999995
Sc(CuSi)2,-0.686936
BeP2Ir,-181.14061999999998
MnBeIr2,-0.65249
CrGaCo2,-0.048845
VAu2,-61.55834300000001
Na2MnBe,-41.46895
ScSnPt,-60.744251
Ce(NiSn)2,-61.246432999999996
CeP,-0.01909
KH4O2F,-0.108175
Sr(AlTe2)2,-0.047199
Li2SO4,-0.143231
Hg3(SCl)2,-0.026808
Hf2BeV,-0.040158
V3As,-0.108403
Al2Pt,-0.004497
Rb2Pd,-0.103281
CoTe2,-0.021305
ZrGeSe,-0.11499100000000001
TaP,-282.249932
Sr2TiBe2,-46.064343
Fe2N,-0.052074
Ba2MnMoO6,-0.064472
ScSbRh2,-0.008892
NaBeO3,-3.3647160000000005
NdS,-0.010751
HoBrO,-0.100101
Zr2Al,-0.017789
HfSn,-0.019857
BeFePb2,-209.693224
PaZnRu2,-0.043578
NaLi3(H2N)4,-0.097738
CeB6,-0.085252
ScInNi2,-0.10798900000000004
Ba4CdRu,-80.661686
Pr(CdP)3,-16.723982
Ba2PdBr,-0.061998000000000004
Ca2CrSbO6,-0.045978
K2S5,-0.143482
BeVSb,-0.7925939999999999
CaH2,-0.18690199999999998
SrLi2Ta2O7,-0.25490799999999997
CaZnGe,-0.290074
TbNiSb,-0.4108770000000001
ScSb,-0.039497000000000004
PtPb2,-0.075351
B4CCl6O,-0.050081
Li2CoCl4,-0.143601
Tm2TeO2,-0.015693000000000002
Ba3Sb2,-56.858284999999995
ZnCrF5,-0.22206700000000001
DyTl3,-0.102168
ZrBRh3,-0.045963
K(CoSe)2,-0.10530999999999999
KHgAs,-0.68197
CaSbAu,-51.23970300000001
BePRh,-8.09618
CaPuRh2,-0.097873
Ca(SnN)2,-29.164133000000003
MnCoSi,-0.147842
TmN,-0.0016129999999999999
Sr3BiSb,-67.504486
BaSrTa4,-24.947125
Li2WS4,-0.136219
BeCu2Br,-123.188353
Al2CuO4,-0.037635
InSn2I5,-19.157752
TiFeSe,-0.130914
YbCl2,-31.223736
Nd(SiAg)2,-0.044343
UP,-0.025268000000000002
NaVAs,-139.44063300000002
LuAlGe,-0.340436
InCuO2,-0.45210500000000003
MoWSe4,-0.585415
BeV2Cr,-57.776920999999994
NbSe2,-0.08833099999999999
BeZn2Co,-0.45912299999999995
CaSnF6,-40.537817
Li2CaPb,-0.041629
Te2Mo3WS6,-3.219722
USi3,-0.012601000000000001
Y(SnO2)2,-153.88053200000004
Ba(CoAs)2,-0.078979
SrCa2Be,-92.433705
InPb2I5,-0.395813
BaHfMo,-0.036900999999999996
SnMo3,-0.029404000000000007
AlPNCl5,-0.219229
BeCoBr2,-207.199407
Sc2PdRu,-0.051092
Np3Al,-59.10720500000001
SrAlGeH,-0.100873
SrCuSO,-0.388836
SrCrO3,-0.089446
Er3TlC,-208.46848300000002
BeV2In,-0.822622
Sc2AlC,-0.08996799999999999
AlFeCo2,-69.981725
TaMnP,-0.071281
Na5Al3F4,-30.799906
ScBeHg2,-0.6904560000000001
ScGaPd2,-0.025802999999999996
SbPbClO2,-0.195691
CrGaTe,-71.747075
LiVS2,-0.18290499999999998
K2MnBe,-153.22562299999996
MoCl5,-260.70139
Ag2S,-104.721488
Ba2YTlFe2O7,-129.461898
CoF2,-0.102683
BaSi2P,-218.01437599999997
NaGa(GeO3)2,-0.045489999999999996
ZrCoSn,-0.082858
RbScO2,-0.080447
Sr2Cu(BO3)2,-0.10472000000000001
K2PtSe2,-0.042207
SbCl5,-27.125456
PrMnGe,-79.900019
CuBiSeO,-0.335301
PuSi3,-0.047823000000000004
BeTe2Pd,-144.78106599999995
K(CoS)2,-0.048645999999999995
HfAlAu2,-0.021845
Rh3Br,-84.010402
PrTm3,-0.048183
Ba(AgSn)2,-7.9693460000000025
Ba4MoCl,-83.624374
BaLiAs,-0.099255
AcInTe2,-0.169743
Be2SnSe,-217.056473
BeRh2Cl,-211.18773
Ti(CrTe2)2,-90.178123
Ba4CaPt,-72.82344599999998
NaPF6,-50.130538
