pretty_comp,optb88vdw_bandgap
BeGa2Se,0.0
MgCdAg2,0.0
ZrAs,0.0
HoSi,0.0
BC2N,2.458
Nd3Te4,0.0
Nd3Zr,0.0
MoRh3,0.0
PaPt3,0.0
CaH2(BrO3)2,4.1851
MgAg3,0.0
Sc2TlOs,0.0
Ta2BeRu,0.0
Ca2SiO4,4.5154
TlSb,0.0
ErGe3,0.0
TaCo2,0.0
SrSm2O4,3.7646
CaTiBe2,0.0
Al2IrRu,0.0
KBiO2,2.0022
AuSe,0.0103
LiMgPO4,5.8897
VPt,0.0
Lu2Mo2C3,0.0
Ba2Ti3Tl2,0.8049
MnBe2Co,0.0
Na2SnO2,2.4653
Yb3Ti,0.0
Na3UO4,0.0775
BaAlSiH,0.8065
ZnWF6,0.0
CdSnPd2,0.0
MoAs,0.0
Ca2MgAl,0.0
InF3,4.1826
Tc3P,0.0
Ag2O,0.0
TaTi2N3,0.0
Ge4PbO9,3.5588
BaRuO3,0.0
Ba4TaBr,0.0
HfGaAu,0.0
PdCl2,0.6523
Rb2Pt3S4,1.4204
Cr2CuSe4,0.0
Lu(FeO2)2,0.0
LaCuSO,1.8888
K3Zn2F7,4.4812
K2Pt,1.3968
Tm2Mg,0.0
NbCu3Te4,1.1204
BeAlRh2,0.0
MnCrRe,0.0
Li2ZnGeO4,3.2565
TiBeSn4,0.0
InBO3,3.0226
HgF2,0.8617
HfTe5,0.0
BeBiMo2,0.0
Be2TePt,0.0
Na2CuO2,0.0
InSiPt5,0.0
BaScSb,0.0
Ti(SiO3)2,3.3152
Ca2CuIrO6,0.0
Hf2FeOs,0.0
Li2Cr3O6,0.0911
BaCdPb,0.0
BaLiCa,0.0
Ag6Mo2ClO7F3,1.6554
BaCa(BiO2)4,1.0401
Ga2Se3,0.0
HoO3,0.1419
BaSrZn2,0.0
Dy5Ni2Sb,0.0
NaAlF4,6.0596
In3As,0.0
BP,1.3771
HfBe,0.0
Li(CoGe)6,0.0
LiVO2,0.0
CrBr3,1.2993
Sr2MnZn2(AsO)2,0.0
MnAlGe,0.0
Ba2YNi3O8,0.0
LiHO,4.3509
CeZnSbO,0.0
ErSF,1.421
Li2HoIn,0.0
Sr(PIr)2,0.3796
NaBe2Ga,0.0
YbFeB4,0.0
MnSbSe2I,0.5178
DyNi5,0.0
LaH3(CO2)3,4.4084
SnAs,0.0
SrZrBe2,0.0
Mg(AlC)2,2.0032
Ag2SnHgSe4,0.0
ZnH2SO5,4.7309
YbBrO,0.0
Ba4ZnCo,0.0
Ba4ReRu,0.0
Y2PtAu,0.0
ZrO2,3.4519
Sr4PtO6,2.2176
Yb3InC,0.0
PaBr4,0.0
Li3Ni(OF)2,0.1872
YbGePt,0.0
SrTa2Mn,0.0
MgBe2Co,0.0
Ba4YSn,0.0
SbF5,0.5681
ThGeS,0.0
Ca2MgPb,0.0
AlCu3,0.0
Ba4BeBi,0.0
Li2FeCo3O8,0.0
BaSn3Pt,0.0
Sr3Ti2O7,1.8854
HfNi3,0.0
Dy2SeO2,2.2218
ZrScOs2,0.0
Ba4SrNi,0.0
KYGeS4,2.3216
Al2HgO4,1.5071
Zr2ZnCd,0.0
Ag2BBr,0.0
Na2Ti3O7,3.0048
Pr3AlN,0.0
MgSiAs,0.0
BaZrBr,0.0
LiBeCu4,0.0
BaSeO3,3.9801
TiTe2,0.0
ZnRh3,0.0
UAlIr,0.0
SrLi2Pb,0.0
InCuSe2,0.0
TaCr2,0.0
BeV2Pt,0.0
ThSiTe,0.0
SiAs2,0.8716
BaSbPt,0.0
Ba4LiBe,0.0
NaBe2Os,0.0
TlAgCl3,0.0
LiSb(PO4)2,1.8685
BeZnRe,0.0
Zr5Al3,0.0
LuNbO4,3.2443
AsIr2Pt,0.0
Li4Cr3Co3(NiO3)2,0.0
TbCoSi,0.0
Ba3Fe3Se7,0.0
Yb2SO2,0.0
HfAl3,0.0
Pm3Si,0.0
Na5MoNO4,2.5607
Mn3InC,0.0
PrAl7Au3,0.0
K2BaTi,0.0
NdTl,0.0
LiCrCoO4,0.0
ErAgHg2,0.0
Sc2In,0.0
LiBeSn2,0.0
BaTlPb,0.0
PaAl3,0.0
AlCrFe2,0.0
BaYMnCuO5,0.0
TePd,0.0
Ho4Sb3,0.0
Ba2DyBiO6,1.8214
Y2C(NO)2,3.9504
BeGaW2,0.0
LaB2Ir2C,0.0
BeIr2Se,0.0
Hg2Sb2O7,0.0
AgTe3I,0.8794
ScTlCd,0.0
Ga(HO)3,4.1302
LiVIr2,0.0
K2OsBr6,0.0
CaAu,0.0
BaNd2CoS5,0.0
BeNi2W,0.0
CaCd2,0.0
Ga3PO7,3.426
Nd(BC)2,0.0
NdAlO3,2.9806
NaMnP,0.0
SnICl,2.4621
Li4MnNi3(P2O3)2,0.2543
TbCuSe2,0.9063
BaCaY,0.0
Mg2Nb2SnO8,2.2955
LaCoSi,0.0
BeTcGe,0.0
Ho2Ga8Co,0.0
Pr3I,0.0
AgSbS2,1.2459
ZrTlCuS3,0.7173
NaNiF3,0.7714
LiGa2Ir,0.0
NdVO3,0.0
Li2CuAu,2.1449
TcPt3,0.0
Rb3Ga,0.0
TiBeOs,0.0
MgMn2O5,0.0
SmZnAu2,0.0
MgZnNi2,0.0
TlIn5S7,0.6275
Ca(CoO2)4,0.1681
HfBe2Ru,0.0
Bi2Ir2O7,0.0
Na5LiN2,0.0
DyYRh2,0.0
LuSi,0.0
KAlF4,7.4812
BiRh,0.0
LiMnCuO4,0.0
Lu2Fe7C3,0.0
Nd(BIr)4,0.0
Fe5Co,0.0
Ba2TbReO6,0.0
K3Na(FeO4)2,0.8053
PaB3,0.0
SnS2,1.5367
BeFeOs2,0.0
K2Ni3S4,0.7504
AsRuW2,0.0
Ba4SrIr,0.0
Li2CrPO4F,1.0589
ZrOs,0.0
NiHgO2,0.0
K2Rh2O5,0.0
HoErAl2,0.0
Nd2AgHg,0.0
TaTe4Ir,0.0
Li4Mn3Co3(SnO3)2,0.0
Ba4CrTe,0.0
B2W,0.0
SF6,5.9466
NaBe2Cr,0.0
Te4O9,2.1793
RbCaI3,3.6029
Ba4GeOs,0.0
KHoS2,2.3563
Ba(CdP)2,0.5799
YbSe,2.283
CaMgBe2,0.0
LuSnRu2,0.0
TaCuN2,0.4176
Ho3Zr,0.0
NiAsO3,0.0
Rb3SbO3,2.41
LiCr2CoO6,0.0
Ba2SrCo,0.0
Ba2Ca(BO3)2,4.2697
BePtSe,0.0
Ba6Ru2Pt(ClO)2,0.6715
FeCo3(P2O3)2,0.0
LiTaBe2,0.0
BaZnP2O7,4.6512
TmMgIn,0.0
NdZnIn,0.0
CaTi2O4,0.0
NaBe2Pt,0.0
K2ReF6,1.4685
NaCo3,0.0
ZnSiAs2,0.8809
Nd2Ru2O7,0.0
Mo2WS6,0.8769
NaZr2CoF,0.0
CeC,0.0
LuTe3,0.0
SmAgPb,0.0
LuMgZn2,0.0
Ba4NbW,0.0
SmBr,0.0
Nd3CuSnS7,1.733
UAl3,0.0
SrZrS3,1.2427
Y(SiOs)2,0.0
Be2SnSb,0.0
LiCuBO3,0.0
LuInRh2,0.0
LaGaO3,3.5852
NaBe2Bi,0.0
AcInHg2,0.0
Li2VCoO5,0.0
SiH3F,5.9104
U(GePd)2,0.0
BaZr4Nb,0.0
Rb3SbSe4,1.2414
Na6FeO4,0.0
Y(MnGe)2,0.0
BaMgTi4O8,0.0
K3Ir(N3O)2,0.0
Na(VS2)2,0.0
FeCl,0.0
Sr2TlCd,0.0
KLiSi2O5,5.0282
Bi3SbO7,2.255
PrBi2IO4,1.3572
VPCl9,0.0191
As2Pb4S6ICl,1.801
HfBe5,0.0
TlNiF3,0.2848
ZrAu4,0.0
SrMn2Si,0.0
SrS,2.5397
Pb2SO5,3.2177
PuMn2,0.0
BeBi4Te,0.0
BeNi2Pb,0.0
LiVPHO5,0.1402
NaVAs,0.0
SrThBr6,2.7505
TbBr,0.0
NaZr2FeF,0.0
NiBr2,0.4513
Be2SbW,0.0
Rb2S,1.9785
CrSnRh2,0.0
Th3O2,0.0
TcS2,0.929
Cd2Os2O7,0.0
Pm2CuPt,0.0
Ba2YCo3O8,0.0
PuSi,0.0
TaBe2V,0.0
BeSi2Sb,0.0
NdTlPd,0.0
TbRh5,0.0
CaCl2,5.2887
ScBe2Sb,0.0
SiTc3,0.0
Tm2MgTc,0.0
VZn2SbO6,0.0
BeCuSb,0.0
CaNd3,0.0
DyVO4,2.7804
MgBe2Tc,0.0
SrSi2,0.0
N2O,3.173
Er2AgRu,0.0
HoTlRh2,0.0
NdBiAu2,0.0
LiCaRh,0.3505
AsPdSe,0.0
Hf2Cu,0.0
Pm2TlCd,0.0
Sc5Ge3,0.0
NaVF3,0.0
ZnBi,0.0
TiTeOs,0.416
CuSbAs,0.0
TbTaO4,3.7391
VZnSiO5,0.0
Ba4MgNi,0.0
ZrSiSe,0.0
PmGeAu2,0.0
Ba4MnGe,0.0
Ba4TlTc,0.0
Li7Cr2O8,0.0
LiTm2Ru,0.0
ZnSnP2,0.5859
BNF8,3.4176
BaSr3O4,2.5091
SiMo,0.0
MnCoSe,0.0
Ce2Al2Co5,0.0
Li3SbO4,3.2134
Rb2GeF6,6.0812
Li6Br3N,2.5549
Ba4CaRh,0.0
BeWCl2,0.0
YbH3Pd,0.0
PmH,0.0
BeReMo2,0.0
ScGa,0.0
SmInO3,2.8223
Er3Mn3Ga2Si,0.0
RbZnH2Se2ClO6,4.3674
MgTaZn,0.0
BeTe2Rh,0.0
K2SiP2,1.261
LiLu2Tc,0.0
AsOsPt2,0.0
NaSrHg2,0.0
NbGaFe2,0.0
Mn2CoGe,0.0
Be2GaSi,0.0
Y2Be2SiO7,5.4188
BaTiZn,0.0
EuS,0.0
Ba4LiW,0.0
TiOF2,3.2522
Sr2BePd,0.0
Rb3ErO3,2.1902
TmBi,0.0
PrMnGe,0.0
Ce2CoSi3,0.0
Er(CoSi)2,0.0
MgSiAs2,1.3662
SrLu2O4,3.7791
HfBeTl,0.0
Be2PbBr,0.0
BeIn4Ir,0.0
GePb3O5,2.0235
SmDy3,0.0
VS2N3Cl2,0.6488
Ta2CrFe,0.0
BaSO4,4.562
NdMgHg2,0.0
Ti2Zn,0.0
FeS2,0.0
Ba2AlAg3O8,0.0
BeCoP2,0.0
LiBe2Sb,0.0
Mn3(SiTe3)2,0.0
BeCo4Te,0.0
ScNbRu2,0.0
Ba2HfO4,3.4762
TeMoWSeS2,0.2524
Hf2BeBr,0.0
NdTi3FeCu3O2,0.0
LiCrIr2,0.0
BaYF5,6.5831
BeCu2Tc,0.0
Ba4ZnOs,0.0
YScAu2,0.0
BaCaTi4O8,0.0
ZrBe2Pd,0.0
Tl2TeBr6,2.0908
Cr23C6,0.0
Ba(AlGe)2,0.0
NdRhO3,0.6061
VAsPt2,0.0
BaAgBi,0.0
Ac3Sn,0.0
KBeO3,0.0
LiScHg2,0.0
ScCo3C,0.0
CaBeNi2,0.0
Li4BeW,0.0
KYTe2,1.3247
Li5V(SiO4)2,0.8549
MgBeBr2,0.0
PuS2,0.0
Li2UI6,0.0
Li2Cr(PO4)2,0.0
CeHg2,0.0
TiCo3,0.0
BeRuRh2,0.0
RhN2,0.0
ReAsPd2,0.0
FeCo5O2,0.0
Na9ZrP4ClO6,4.2844
HfCu2Te3,0.1704
Ca2Zn2CuP3,0.3524
Rb3(FeSe2)2,0.0
RbLuS2,2.3869
Sr5Bi3,0.0
BeInPt2,0.0
Zn(SnO2)4,1.5132
Ba4CoGe,0.0
CeNiC2,0.0
CaIrO3,0.0
Rb8PO3,0.0
TbTiSi,0.0
BaBi4(ClO3)2,0.0
LiHoO3,0.0
Sc2GaC,0.0
Y3Pt,0.0
Ti2MnOs,0.0
YH3(CO2)3,4.2277
Ca3AsBr3,1.5645
Ni2O3,0.0
RbVP2S7,0.0
Li2Co3SnO8,0.0
ScBeRu4,0.0
Nd2Mg,0.0
Be2GaIr,0.0
Re2AuSe,0.0
LiDyIn2,0.0
LuNiSn,0.0
Ca2SnN2,0.8344
Te3SeO8,2.7929
HfMgO3,1.1177
Yb2BiAu,0.0
K5Dy3I2,0.0
Rb2CrF6,1.7868
MgCu4Sn,0.0
Ca2CoSi2O7,0.94
ScBePb2,0.0
BiSbO5,0.0
BeCuOs,0.0
BiClF8,1.9609
TiBeIr2,0.0
UAl4Co,0.0
HoInNi,0.0
Al2PdRu,0.0
Tl3Fe,0.0
PrAl2,0.0
InB2As,0.0
RbLiBr2,4.5272
InC3,0.0
Mn2CrO6,0.0
FeCu2SnSe4,0.0
AlSCl3O2,3.816
Tb2Pt,0.0
NaTaBe2,0.0
CrSi2As,0.0
CoSO4,0.45399999999999996
HoScO3,4.4805
NdSnAu,0.0
K2SbF5,4.9609
Na3MnSiBO7,1.5239
Sr(CuGe)2,0.0
MgBiF6,0.0
Sc2SO2,2.0849
Th2Pd,0.0
Li2AcPb,0.0
Zr2CoIr,0.0
HfGeTe,0.0
In5AgSe8,0.0
BeAsBr,0.0
LuHfRu2,0.0
Ba6(NiO)5,0.2303
Mn3Cr2(SbO2)3,0.0
Ta2Sn2O7,1.5528
K2La2Ti3,2.0353
Ga7Ni3,0.0
NaCNO,4.5749
Co5SbO2,0.0
SrNi5As3,0.0
SmMg2Ag,0.0
TmTaRu2,0.0
Er(SiAu)2,0.0
Sc2AlRu,0.0
Mn2Nb,0.0
Nb2SiTe4,0.0
ZrBe2Se,0.0
Be2GaTc,0.0
CoSiH2(OF)6,1.7549
InPH2O5,3.6668
CeCo2B2C,0.0
Be2PCl,0.0
RbTe6,0.0
Zr6CoAs2,0.0
BaCaCr4,0.0
BeSb2Pb,0.0
Dy(CuSi)2,0.0
Al4B6O5,5.9881
BaYCuSnO5,0.0
MnSiIr,0.0
Ba4SiMo,0.0
KHCO3,5.394
VGaNi2,0.0
VNCl4,1.1532
Ba4MgOs,0.0
KBaFe,0.0
Ti2CoSe4,0.0
LaZnGa,0.0
Nb2CuRe,0.0
MgNiH3,0.0
Fe3(O2F)2,0.0
Nd(Al2Cu)4,0.0
Ho3Co,0.0
HgCN2,1.9942
LuTaOs2,0.0
YbNdRh2,0.0
LiMg,0.0
ThRu3C,0.0
La(BC)2,0.0
SrLiP,0.8989
Ba2LiHg,0.0
Sc3(NiGe)4,0.0
GaSi(MoS2)4,0.0
Be2SiPt,0.0
BeSiRh,0.0
NaSc2Be,0.0
LuPS4,2.0429
CoAsSe,0.3549
PmNi2Sn,0.0
LiEu2Si3,0.0
Be2TlCd,0.0
Tl(TeMo)3,0.0879
TaAsW,0.0
Zr3PO2,0.0
BaCl2,5.5938
Li5CuSO2,2.4891
K2RbSb,1.0325
Ho2CuO4,0.0
BeMo2Br,0.0
CaV4O8,0.0
Li5TiV3O8,0.0
Ba2Ti2TlO7,0.0
MgTlF3,4.8018
InCuO2,0.4637
Zr3Hg,0.0
NpAsS,0.0
NaYSi,0.2116
BaMg(FeO2)4,0.0
HfMo2,0.0
YCl3,4.5649
MnTlCl3,0.9852
HfPRu,0.0
TbAgSn,0.0
Na3Ca3AlAs4,0.9555
NdMgCd2,0.0
Ho(NiP)2,0.0
BeNbTl2,0.0
Be2NiBr,0.0
U3C,0.0
TiNbRu2,0.0
Li3Cu,0.0
Ce2SbO2,0.0
Be2VZn,0.0
GaS,1.4998
Tl2Pt2O7,0.7467
Ba4FeSb,0.0
YMn2,0.0
Li2Ti3O7,2.496
SrCeI4,0.0
CeTh3O8,2.0563
LiYb2Tl,0.0
ZrCl4,3.495
YNiO3,0.0
Sm2CdIr,0.0
K2BaP,0.0
CdNiP,0.0
Ti2AlN,0.0
ScCuS2,0.9259
LaAgO2,3.114
HfAs,0.0
LuMg,0.0
ZrBeMo,0.0
TlCdBr3,2.6614
ZrTiSe4,0.0
Ba4TaTi,0.0
PrAlSi2,0.0
Be2GeOs,0.0
GaAuO2,0.0
ZrSiTe,0.0
Ba2YNbO6,2.9201
Li2Fe3TeO8,0.0
Na3AlH6,3.0875
Pu3Al,0.0
Tb2Mg,0.0
BeTcBi4,0.0
Li2NiOF2,0.0
Pm2IrPt,0.0
Pr(CoGe)2,0.0
YbIn3,0.0
NaBeMo,0.0
Ho6GaCo2,0.0
CaCrO2,0.0
Tl4O3,1.0904
MnAsRh,0.0
Na2CrF4,1.212
BaPrO3,0.0
Nb2NiO6,0.4969
AlPd5I2,0.0
Tm(SiOs)2,0.0
Ba2GeP,0.0
Ca4BeTe,0.0
NdZn,0.0
TbPPt,0.0
ZrBeCd,0.0
Ba4MgW,0.0
Ce3AlC,0.0
Li2CdHg,0.0
Be2NiHg,0.0
K3As,0.0
PtO3,0.0
Ba(CoO2)4,0.0
NaSbSe2,0.4762
Ba4FeSi,0.0
Be2ZnSi,0.0
Be2TlIr,0.0
Ba2TmNbO6,2.9135
TmGa2Pd,0.0
Sr2CoO3,0.0
CoAs,0.0
AsOs2Pd,0.0
Ti2H4Pd,0.0
Cs2TeI6,1.224
Na5Zr2F3,6.2745
TlIO4,1.68
Zn3Ni7,0.0652
In2Si(AgSe3)2,0.3646
Ba4PdSe,0.0
BeSiCl,0.0
BeTePd,0.0
Ba4SbCl,0.0
AsPdAu,0.0
ThNi5,0.0
Sb2Rh,0.0
V2FeTe4,0.0
Cd3AsI3,0.8536
Ag2H3IO6,0.7089
Nd2Re2Si2C,0.0
Be(FeSi)2,0.0
BeGaOs2,0.0
TaBe2V,0.0
Ce2SO2,0.0
Si3Pt,0.0
TlAsPd5,0.0
CeSbPd,0.0
Li5MnNi4,0.0
ScBe2In,0.0
Ho2In,0.0
FeBiSbS4,0.14800000000000002
AgH,0.7953
Fe2O3,0.0
MgBe2Sb,0.0
Ba4HfPt,0.0
Ti(MnP)2,0.0
Ba2SrP,0.0
RbCr3S5,0.4159
Bi2OsAu,0.0
K3BiTe3,1.432
Ca4MgB4H6(CO4)2,4.6843
Ba4VPd,0.0
USeO5,2.0192
Ba4Ru3,0.0
YbTaO4,0.0
SrInPt,0.0
BeVP,0.0
CaLaBe2,0.0
Li2V2SiGe,1.548
Ce(SnIr)2,0.0
As(S8I)3,1.9135
Yb2CdHg,0.0
FeF3,0.0
YSnPt,0.0
RbSbO3,0.0
P3Se4I,1.2191
Na3VS3O,1.8736
ZnPd,0.0
Ca(HoSe2)2,1.1421
YbCu2,0.0
CaSm2O4,3.917
HfScAu2,0.0
BeVOs2,0.0
NaCaTl2,0.0
RbF,6.7214
Ba2AlFe3O8,0.0
Pm3Zn,0.0
Sc2GaIr,0.0
MnBeTl,0.0
Li3Fe3CuO8,0.0
Be2InGa,0.0
SmDyIr2,0.0
Mg3B(HO2)3,3.634
Sm3NbO7,2.6584
PaTe3,0.0
Rb3AlO3,3.054
Ba4SbP,0.0
US2,0.0
Na3CrF6,2.2658
Rb2Yb2O5,0.0
KCSN,4.6546
KCuCO3F,0.0
TiGa,0.0
BaNiRu2,0.0
TlHg3,0.0
BiBr3,2.309
HoLuCd2,0.0
LiLu2Pd,0.0
Ba4TlFe,0.0
NaTlO,0.5804
Ti2NiS4,0.0
TbPmRh2,0.0
Ba3Nb2CoO9,0.0
Li2Mn2FeO6,0.2177
YCo3Se2ClO8,0.0
LaS,0.0
Cd2PtRh,0.0
Mg(InSe2)2,0.7893
Ni3H,0.0
Ba2Bi6O,1.218
LiCa2Ag,0.0
TiSi2,0.0
Ni5(P2O3)2,0.0
Ce(AsRu2)2,0.0
LiCu5F2,0.0
TaSbO4,2.2853
Sm6InCo2,0.0
VN,0.0
TaO2,0.0
CaBeCd,0.0
In4Bi2S9,1.62
YbMg,0.0
NaNiPO4,0.5165
CrN2,0.0
Er6Te2Ru,0.0
MnSO4,1.3615
PrTmTl2,0.0
Li4TiCo3O8,0.0
PrSnAu,0.0
MnAsIr2,0.0
CrF3,1.0743
K3YF6,6.8561
BaZnCl4,4.6834
Na5Zr2F3,5.7642
GaP,1.4822
ErB2Rh2C,0.0
Bi2Rh,0.0
Ho2OsAu,0.0
Mn2Sb,0.0
NdCuSi,0.0
LiNdSn,0.0
LuB4Os,0.0
NaC,3.7248
LiV2(PO4)2,0.0
YThRu2,0.0
Hf2BeCu,0.0
YBPt3,0.0
Zr2BeSe,0.0
Ba2TlCd,0.0
TiMn3(P2O3)2,0.0
MgBeCr,0.0
LiCdAu2,0.0
NaMnAsO4,0.7213
CeB2C,0.0
Th(GePt)2,0.0
Ba4VSn,0.0
InSb2S4Cl,1.5791
BeMo2Ru,0.0
Ba4TiW,0.0
YGe,0.0
Li5GeP3,0.7491
Ba(GeRh)2,0.0
K2PbO2,2.0555
NaAsO2,3.3943
CuAsSe2,0.5763
NaNb6O5F,1.5971
GeTe7As4,0.3554
AgRuO3,0.0
ScSnO3,0.0
Sr(RuO3)2,0.0
Tm2ZnOs,0.0
Bi2B2O7,0.3296
Bi3Se4Br,1.0556
Sb2Te,0.0432
Th7Te2,0.0
LiDy2Tc,0.0
RuC3Br2O3,2.1965
As2Rh,0.2289
Ag3AsO4,0.0
LiGaPt2,0.0
Ti4ZnS8,0.0
Er2Te5O3,3.0385
MnBeTc,0.0
Pr(CoP)2,0.0
LaMnSbO,0.0
Li3V2F9,0.0
BePOs,0.0
IClO3,0.0
Ba4LiSn,0.0
Be2FeCo,0.0
Mn2O3,0.0
Tl3BSe3,1.0391
NbGaPt,0.0
Ho3Pb,0.0
V(CO3)2,0.0
YPd3,0.0
LiFeO2,0.0
ZnNi3,0.0
RbNaS,2.5436
SmI,0.0
BeSiHg,0.0
PuIr2,0.0
ZrZn,0.0931
HfMnO3,1.9523
BeIn2Cu,0.0
YCoC2,0.0
TaOF3,3.1379
Na2CS3,1.2804
NaTmGeO4,3.7443
BaCaSb,0.0
HfBePd2,0.0
FeCl2,0.0
Sr2BeP,0.0
AsRuBr,0.0
LiFe3O4,0.0
MgBeIr2,0.0
TiIr,0.0
Ge5(Te4As)2,0.2869
CaGaAu,0.0
VS,0.0
Tl5Se2Br,0.3834
PmAl3,0.0
ScCuHg2,0.0
YCoF5,0.22
NaPmTl2,0.0
NaAlO2,5.3087
CdB2As,0.0
BaRu2Cl,0.0
Ba(Si3N4)2,3.4256
PaGa3,0.0
ZrNbO4,0.0
V3Pb,0.0
Tb2Si3,0.0
VTc,0.0
Co2SbO6,0.0
Li5Fe2Cu3,0.0
KTl2In,0.0
SrBeBi2,0.0
Ba4HgPb,0.0
NaPN2,4.8658
Ce2Cu(NO)2,0.0
KBe2Cr,0.0
Mg3WO6,3.0815
BeGeTe,0.0
PaP3,0.0
ErMoClO4,2.5261
CaInHg2,0.0
CeSbAu,0.0
CuH4(ClO)2,0.5538
V2Zn3(SiO)4,0.3098
BaTb2Mn2O7,0.0
HoNiO3,0.0
K2PdO2,1.4642
BeAu3,0.0
SrAsO3,0.0
Y3Al7Cu2,0.0
CaPmCd2,0.0
KSO4,3.6236
RbAl,0.0
Zn3Rh,0.0
Ba3In2Cl2O5,1.5545
Be2ZnIr,0.0
Rb4SnO3,2.0112
Pr(CoB3)2,0.0
MnBe2P,0.0
LiBe2Mo,0.0
CdRh2Pb,0.0
BaMgH4,2.5094
Ca2BeBi,0.0
Li4Co2OF7,0.1557
Ca2BeIn,0.0
Ba2CaUO6,2.3116
Tb(GeRh)2,0.0
Hf3Pb,0.0
SmMgAu2,0.0
MoPb,0.0
CuCl,0.5795
GaAsAu,0.0
Zn2Bi2O5,1.5407
Cr5B3,0.0
NaSO4,3.6395
Li2Mn2F7,0.1093
TbAl2,0.0
ScTiCo2,0.0
Li4Mn5NbO2,0.0
BaYCu2O5,0.0
NdAgAs2,0.0
PrSbPd,0.0
LaSb,0.0
Rb2SeCl6,2.3954
TaPbSe2,0.0
NaCa2Be,0.0
Li2CeN2,1.3289
Li2AgPd,0.0
Li8NbS6,0.0
BeFeOs,0.0
FeNi(PO4)2,0.0
Ho2Bi2O7,0.0
NaLaO2,4.4519
HoTiGe,0.0
Pd(Se4Cl)2,1.1971
Ba2YbSbO6,0.0
BeZnGa,0.0
NiCl,0.0
V2AsC,0.0
ZnMo2As,0.0
H4CN2O,4.7705
Sc2ZnOs,0.0
BeTlSe4,0.0
CeYIn2,0.0
KBa4Mo,0.0
CuTcBi,0.0
Sc2OsPt,0.0
VGeRu2,0.0
Na2BePt,0.0
BeFeBi,0.0
La(CoP)2,0.0
Na2LiNF6,2.6171
Li2Mn3VO8,0.0
Y2Bi2O7,0.0
Li2MnPO4F,1.8201
Li2Si2NiO6,0.2186
TbAs,0.0
Tb2Si5Ru3,0.0
NaBeHg,0.0
Sc2Si2Ru,0.0
Tb7O2,0.0
LiZnP,0.0
Te3As2,0.3284
SrCrO4,2.6591
MnBe2Br,0.0
Ce(AsOs2)2,0.0
K(CoO2)2,0.0
PrAlO3,2.9977
RbZnH2Se2BrO6,4.1299
NaMnAs,0.0
Sr2BeOs,0.0
MnPH2O5,0.6622
GeCl4,3.7436
BaSr2Li,0.0
Be2TlFe,0.0
SbTeClO3,3.2956
Ba4MoPd,0.0
LiSiBO4,6.7888
BeTc2Ni,0.0
Be2GePb,0.0
YMgBe2,0.0
Rb(In3Au2)2,0.0
InNi,0.0
Na2FeO2,0.0885
SmTmRh2,0.0
Li5TiAs3,0.6089
Ba4BiPd,0.0
Al(MoS2)4,1.2702
Ca2AlCrO5,0.482
NbGeRu2,0.0
K2PO4,3.2988
YbSbPd,0.0
Mn2MoP2,0.0
TlClO3,4.6064
TeRuSe,0.0
NiRuBr2,0.0
MgZnAg2,0.0
ZrInRh2,0.0
KBeSi,0.0
TaBiO4,2.9768
PrCuSi,0.0
PmHoMg2,0.0
MgMnBe2,0.0
TbNi2,0.0
TlCdSe2,0.0
Re3Pd,0.0
MnBeCo,0.0
Ba2BiW,0.0
Tb2SeO2,2.2587
YBRh3,0.0
BeBi2Ru,0.0
CuCN,2.6328
CaYZn2,0.0
BaSrSc,0.0
Te4MoW3Se4,0.3261
BeFePd2,0.0
Rh3Br,0.0
Pm2PdRh,0.0
Al2CrTc,0.0
Nb4AlC3,0.0
Fe3O4,0.0
Li3V(OF)2,0.0573
TaBeO3,0.0
Lu2AlSi2,0.0
Ti3Cu,0.0
CaBeSb,0.0
H2C5N2O,5.0964
Na2PrO3,0.0
BeGa2W,0.0
SiC,2.6183
Mn4O3F5,0.0
CaBO3,0.0
NaTl2Hg,0.0
VN2(Cl3O)2,0.0521
AgBi(PS3)2,1.1085
NdPS4,2.3601
Sr3LiTa4(OF)2,0.0
BiIO,1.5764
BeNb4Zn,0.0
Nb5Ga4,0.0
Be2OsSe,0.0
Na5CoSO2,0.7271
BeH2,5.7844
PrPS4,2.385
YCuSb2,0.0
InReGe,0.0
BeGaPb,0.0
Ba4ZnW,0.0
CaBeHg,0.0
Hf4BeIn,0.0
Be2HgRu,0.0
PrMg2Ag,0.0
HoCuSn,0.0
ReAgO4,1.963
BaCo2(PO4)2,0.0
TiV4CuO2,0.0
LiTm2Al,0.0
Li3SbS4,2.2971
CuH3NCl,2.3668
MgV2O6,0.0
H2SO4,6.1622
Bi2SeO5,2.9112
NdHg2,0.0
ZnPPt5,0.0
Be2CuRe,0.0
HfBe2Zn,0.0
BaZn2,0.0
NdB2Rh3,0.0
Nb3Au,0.0
LiBi(BO3)2,1.0482
Sr3Hf2O7,4.3462
BeGaSb2,0.0
Ho(NiGe)2,0.0
TlIn5S6,0.9626
BaZn2Re,0.0
P2Pb3O8,3.4298
YbAg,0.0
Sr2MnClO3,0.0
RbGeCl3,3.7025
PrTl3,0.0
AcF3,7.7459
Ce3Th2O9,0.1806
NpRh3,0.0
CeOF,0.0
MgPbO3,0.0
LiTiSiO4,0.0
KAgF3,0.0
Y2AgRu,0.0
PdSe,0.0
Sc2AlGa,0.0
Mg2PdAu,0.0
Li4SbTe3O2,0.0
Si(CN2)2,4.2731
