pretty_comp,max_mode
SrGaSnH,1146.633571
Tm(GeRu)2,290.80940899999996
CaCdO2,395.485719
CrSi2,453.770233
HoVO4,902.9754449999999
AlH3,1977.5131039999999
TaNO,1011.4046289999999
LaC2,1677.8244739999998
ThSbRh,159.236518
BeCoTe2,405.761438
PrCuS2,299.259165
CdFeAs,170.271473
NaFe2O3,573.714908
Zn2(PS3)3,605.760224
K2BaP,153.165133
YSeCl,225.68255
P4PtF2,896.2498949999997
ZrGePt,214.48445800000002
BeZnO2,818.689875
Ga2FeS4,400.258011
Be2MoCl,526.17286
Pr3Al,153.796581
BaBr2,135.658296
Tl2SiSe3,434.988758
CoSe,217.9011
CeScSi,261.759548
ThSbTe,149.486581
ZrAg,204.930071
RhN,571.087266
HfAlPd2,250.894342
RbPrSe2,190.34708999999998
Er2InAg,138.79165
BaCdP2,194.445031
Sr2LiReN4,943.368014
CaGaSiH,1136.75235
WOF4,861.3688890000003
Cr3Rh,256.626465
TbSi,329.541162
Sb2O5,809.732218
ClF,627.05057
Na2CS3,893.0553050000003
ErInPd2,146.598759
Li3TaO4,772.7405660000003
GeRh,276.92963599999996
AlSnF5,611.366848
Ca3Mg,194.997777
U(SiIr)2,487.175072
CdAgPd2,187.396586
SrAu5,170.12384
Th(GeOs)2,259.820038
BeP2Os,303.340385
BaRhF6,598.761808
Li3LaP2,429.016969
DyAl3,261.299614
SbCl4F,427.983654
Tb3(CoGe2)2,277.96213900000004
InPS4,534.327544
Mn2OF2,532.683348
TmH3(CO2)3,3010.904728
Ti6O,499.454986
ScFe2,282.190088
UB2C,1295.999617
NdTe2BrO5,704.392473
V2AsSe,208.124276
BeCo2Rh,406.419414
SrTePd,148.658176
Ni3Sn,241.169021
Ag2H3IO6,1419.660832
UNiSn,168.44879
LiGaCl4,398.298923
Sm(SiNi)2,358.087016
As2Ru,290.006081
Tm(CuSi)2,461.592181
CaBeIr2,496.994492
Ba3Ti2O7,731.692984
Ba2HgBr,78.199602
BaZnGe,180.431024
LiCl,238.45802
Sr2Co(ClO)2,493.64958600000006
BaLiCa2,249.95653
IrOsW,173.103586
TiBe2V,518.517833
KBeTc2,323.245154
K2CuF4,428.536241
Ta2Te4O,743.767784
ScSb,124.345853
LiPaPt2,304.667983
Rb2H6Pt,2047.0905989999999
Ho2Al,241.308096
PrTlTe2,153.366376
ErTl3,101.379409
Li3CeSb2,379.62279
AuI,193.351973
UBi,128.779446
Li3NbS4,481.584584
FePSe3,437.86464800000016
TmInRh,184.122847
BeCd2Fe,219.16468199999997
DyCo2,242.665304
Na3NiF6,532.1446639999998
ThSiTe,293.195352
NaVO2,578.342035
K2Te2Pt,173.17439
BaPt,136.58766
Li2PrAs2,325.150004
Sc3TlB,445.17153899999994
HfMnRh2,173.600483
Ni3S,311.138286
BrCl,261.633139
HoAgPb,145.053258
Ca4BeNb,337.517487
NdDy3,96.645986
Pr(FeGe)2,306.189836
NaBeV2,397.523955
HfFe2,266.047342
Pm2MgGa,224.607917
Sm3Hf,108.637552
Y(SiPd)2,440.13316399999997
TlAu3,110.54091399999999
ZrAs2,259.98202799999996
LiTm2Ir,352.692775
UAsS,267.339102
VClO,512.7094030000002
NaVO2,548.482786
Rb3As,103.86464699999999
Na3UO4,612.746297
ScOF,592.087762
HoSe,188.759477
SrBeHg2,149.92196299999995
MnSnF6,536.559485
HfBeZn,404.358913
NbSbRh,207.355822
BaCdTe,101.108793
YSnF5,503.44842
CaSn,182.745887
ScNbOs2,338.634987
Zr3O,430.082779
Sr(PrSe2)2,177.29036200000004
PrAlGe,359.24469700000014
SmCuS2,307.9591220000001
Tl4SiS4,491.607038
Li5P(S2Cl)2,541.7010889999998
ZrAu2,194.551612
ThAs,135.09481599999998
K2NaAlAs2,325.1971200000001
BeNb2Br,477.83359400000006
BaHfN2,707.119136
Be2VZn,402.190061
K2LiAlH6,1486.946825
CrI2,148.487024
BeBiW2,472.58734000000004
TbOF,566.874941
CaHfO3,632.888537
BPbO3,570.450171
Ba4LiSe,142.492649
MnCdO2,429.489099
V2ZnO5,892.167814
K2Mg2Si2O7,908.850826
PrCo5,233.371998
SiRh,160.31231
SrLi2Pb,295.44563999999997
Be2FeNi,563.834374
BeNbW,566.3226639999998
Zn3Ir,210.11931800000002
Co(CO)4,2087.917493
LiBeBr4,186.796079
WN,334.873878
Sr(MnAs)2,263.983566
Sc2CuAu,240.87702000000002
ZrS3,503.60238799999996
MgS2O7,1307.603125
TbAs,182.405558
PrZn,115.595644
NaClO2,784.763613
Sc2ZnGa,269.722097
U(NiGe)2,294.182346
Be2NiCl,616.0238889999998
Ca(GeRh)2,259.348984
MgSeO4,907.212099
LiAlSi,404.4467
NdOF,528.005803
Ba2NbTl,95.949896
LiGaRh2,423.881069
BaNaSr2,111.050823
Mg2CoH5,1891.2231789999998
RbPbBr3,106.537851
Rb2LiDyBr6,221.662298
PmBiAu2,117.942608
YMnBe2,437.61160599999994
Sn2PClO4,1067.664906
Rh3Pb,193.301785
RbMnBr3,145.152167
BeCrRu2,532.949579
Tm2HgOs,141.311487
BeCr2Hg,427.61278200000004
V2OF5,578.629417
TmI3,155.858455
TaAgO3,894.3595210000003
Ba2MnMoO6,633.881954
Li2PbO3,645.806755
Li2PNO2,1078.2959560000004
Sc(Al2Fe)4,423.924349
PrCrO3,593.252271
Ba3MgTa2O9,790.761446
CoTe2,214.380185
PmN,368.419979
K4ZnAs2,324.229779
Ba4YSn,132.919241
LiAlVO4,936.825988
MnFe2Si,345.176667
Sr(MnP)2,379.440241
HoCuS2,363.877336
Ca3(GaNi)4,294.024314
BeBiMo2,454.90881900000005
LiFeF4,576.648056
Be2CrHg,539.520583
SiH2O,3552.539608
AgI,104.014292
Si2Mo,396.711972
TaO,207.01654399999998
Nd3Si2S8Br,552.293507
KMgH3,1210.624961
ZrB,446.21006600000004
NaBeSb,447.093439
NpAsS,258.132297
HfMgIr2,322.6654430000001
Sr2HfO4,634.170943
HfSbRh,179.644211
K3Na(RuO4)2,833.939823
Zr2NiP,334.129825
TbAlAg2,193.101159
BeF2,900.6853880000001
Sr2BeOs,451.56657699999994
H4IN,3312.406688
TbBr,192.893245
Sr3Cr,129.12658100000002
Nd3In,121.968202
HfBePd,393.328252
ErBi,124.081877
CaPd3O4,575.334875
TiRh3,214.650133
Ba2TiBr,101.68149
YbC2,1905.9072210000002
BaNaZr,147.363252
CaW,257.4097
Th2Pd,135.91990900000002
TaGaRu2,235.21116400000002
YbBRh3,529.808636
TmAgPb,140.208897
TaZnRh2,211.25578900000002
Li2BeNb,482.81253
NaSc2Be,267.294742
TbAu,81.699024
Mn3RhN,583.3426900000002
Ca4BeRh,365.683479
LiAuI4,220.367121
Sm2AlNO3,761.645575
Mn2NiO6,556.265154
FeAu3,155.413649
SrS3,448.69489599999997
USb2Pd,167.386776
BiAuO2,590.79222
ZrVF6,542.205209
AgBiO2,590.326721
BS2N2OF7,1554.892177
Si(GeN2)2,851.2860699999999
TaPd,186.309671
AgHgAsS3,344.713258
FeBiAsO,405.585283
US3,476.10494900000003
Sc2BeTe,277.09562200000005
Ba(TeO3)2,765.314513
LiCaCrF6,622.458308
KY3,554.603793
VSe2,335.684378
BaMgO2,628.879539
Li2AcTl,289.909675
Mn3B4,890.627116
TiOF2,919.4535060000001
Ce(CoP)2,344.490028
V3S4,439.95055
MnB,730.9322540000003
NaLi2Sb,353.897045
ScPRu,359.13759100000016
Ti2InCo,272.06626
CuIrBr,172.93553
K3ScSi2O7,1067.4606210000004
BeNb2P,423.49252699999994
Rb3Er,73.503185
CeBPd3,407.969998
KMgBi,245.78110099999998
Sc2BeCo,406.66287
CClF3,1122.304592
Al3Tc,368.959358
CrGaCo2,281.031949
YInAg2,169.034796
Na2NbF6,590.6925309999998
BeGe2Pd,182.005151
Tb3PbC,203.480537
Sc2AgRu,271.829681
NbAgO3,494.04011399999996
Ba2MgH6,1221.299817
FeS,341.11032400000005
Ba4BeMo,161.614484
GeAsP,120.727268
KLi6BiO6,666.223477
Pr3Cu,125.614221
ZrSnPd,217.14450899999997
LiSi2N3,1165.995339
Th2In,153.21704
NbNi3,244.951146
SrTcO3,619.186961
Na2MgAlF7,699.838431
MnCuPd2,227.477983
SrSeO3,762.41181
PrTlAg2,136.862595
Rb2O,283.74508399999996
Ca2BeW,284.894112
NdP5,471.07077999999996
MgSiN2,931.677919
TiBe2Rh,425.905412
PrO,361.965403
Lu8Te,126.857789
CrNi3,250.925521
AlCrFe2,390.015479
BaS,181.966038
RbYbO3,433.371622
ScSiAu,312.957397
MnSbPd2,150.895222
Li3N,616.775231
ScSe,232.41204100000002
KBaSiHO4,2758.436478
NiMoP2,375.88937999999996
FeBO3,1182.107923
Er3PbC,204.68583
LiIrF6,657.746677
ErCuSi,329.958239
Rb3Re,81.499849
Ca(BeN)2,1106.591596
CuAsPt2,154.657202
LuMnSi,360.537589
BaAu2,103.546741
AlNiF5,794.9856679999997
AsRhBr,130.93661699999998
MnFeCoGe,250.487481
NaMgP,289.26636099999996
CaBeSi2,555.376749
ScBe2Br,360.62136499999997
Tm2SeO2,584.616226
Ba2UCoO6,593.464074
FeCoO4,569.6647059999998
DySe,192.92848999999998
YbNiSb,147.582778
KBaCu,121.711304
BeTeIr4,260.531358
Sr2ScBe,328.089911
AlSeBr7,392.931629
HfNiPb,174.472646
TbCdAu2,127.14885600000001
Er2Mg,203.348264
Tb2Cr2C3,714.992374
Mn3GaC,664.0640599999998
MgSnP2,355.470628
Li2SbPd,358.856925
NaSr2Tl,147.060104
YbTm3,109.311182
BeNbTl,386.72543199999996
InAuO2,640.845162
NaBiF6,561.075951
TmO3,302.50458399999997
ScIn3,174.278412
DyB2,588.723001
In2Co3S2,403.459996
BaCeO3,676.052708
LaS,254.422502
InCuSe2,202.797854
BaAl2O4,953.6276630000001
Ba2MnIn,104.032431
Mg3(PO4)2,1104.4954089999999
CeZrO4,641.630668
Na5CuSO2,635.7603740000002
YI3,203.46943000000002
Ta2OsW,209.529015
RbFe(MoO4)2,931.90645
HfVSi,380.974042
NbAlNi2,308.103342
RbAsF6,660.4442190000002
RbErO3,442.35538099999997
Sm(MnSi)2,377.50127599999996
Pa3Si,232.897632
YCu5,260.485721
ScBeSn,330.059355
RbTe,81.387532
TaTiBe,507.12401500000004
Sr2BeSn,190.391221
K2NaRhF6,558.381607
PrGe,173.975775
MgMnF4,437.43088099999994
Mg(C2N3)2,2333.649998
BaGe2,208.842655
TmC2,1660.435237
SbCl5,361.883166
KBeIn2,214.446419
TiAlNi2,338.452869
BeCo,509.11442800000003
Sr2SnO4,721.7335879999997
Sr2CaBe,287.9315410000001
PdPb2,136.18688400000002
MgSiNiO5,902.897519
TbPbAu,134.626721
DyTlO2,466.297045
BeVIn2,315.466476
CO2,1852.6928070000001
SmBS3,854.845349
PaC,381.849475
ScCo3B2,658.823078
HfBeCd,401.83385899999996
HgIBr,214.476975
Yb(MnAs)2,268.994802
OsCl2O,844.853414
LiCeSn2,488.179395
ThBi,98.243948
NdTlTe2,153.50722199999996
CaSiSnO5,921.534383
Ag3AsSe3,233.93435699999998
YTi,184.767332
SrLiP,420.785347
BeCu,412.94286600000004
NdO2,809.3487700000003
KAgO,288.316898
Mg(CoO2)2,691.168397
ReSe2,298.340626
InN,549.459088
Ba(SbPd)2,158.602836
Re3Sb,192.949103
ZrBe2Ni,419.109724
Co2Ge,304.97677799999997
Ti3AlC,683.3441230000002
CoSn2,205.508002
BeFe2Co,470.342665
TiZnO3,732.408441
InH5(NF)2,3437.969692
Cr2FeSe4,228.88670299999998
Li2MnCoO4,574.769039
VNi2Sn,227.496145
LiNbS2,450.94500800000003
Sm3InN,375.62526
BeTeCl4,274.751916
CdCN2,2203.474201
Yb2ZnPb,109.575148
Sm4S3N2,651.3546230000002
V3Ru,317.986383
BaSrPb2,92.72614499999999
Tm2OsPd,156.042519
Mn2V2O7,761.2265269999997
CrO3,775.9676910000003
Cd2As3I,255.042082
InAg(PS3)2,521.274938
BAs,684.373654
RhF3,555.197543
Mn3ZnC,614.725793
Ca2AsI,231.01315899999997
SrBeSb,254.08332099999998
TaCo3,252.774941
CoCu2GeS4,318.7567390000001
MnBeCr4,435.38281100000006
KHgF3,397.853655
MnPO4,1007.988616
SbF4,498.50943099999995
K2PdF4,524.063874
CuAsS,347.076072
YbAgGe,168.483224
NbInSe2,317.085283
CoPtF6,537.716493
CeCr2Si2C,553.475761
CeCoGe,213.832529
BeNiBr,462.997067
PrO2,460.66396900000007
BeSiRh2,436.79814000000016
Na2GeF6,593.364796
MgSnO2,610.056649
LiMnPt2,416.401556
BaGaBi2,130.479848
Al3Fe,430.88153600000004
RbErO2,489.40174
InNi,165.15821
K3Np(H3O4)2,3379.9209090000004
TmRh3C,369.17857599999996
PtI2,190.734813
HfBe2V,583.913396
Np3Sn,145.116663
Li3BO3,1353.460836
CF2,1764.9736690000002
K2PAuS4,574.736453
ScBeTe2,259.228284
TaS2,473.687791
TiSe,308.032281
Cr2AsSe,291.51030099999997
HfBeGa,398.880674
MgZn2,245.061508
NdO2,470.708867
Be2SnMo,559.660992
VGaCo2,256.390737
Rb3Tc,66.565795
LiDyS2,290.393486
CeSb,128.696168
YCd3,169.545818
Na3ScF6,508.628462
BePbCl2,171.502902
Sm2TlHg,125.21315200000001
BaSrTl2,102.74795300000001
PmF3,426.28937199999996
Li2Co(NiO3)2,601.248053
KMnF3,485.452843
BeHgRu2,287.657001
VNCl4,1179.2674849999999
Li3Be,439.40684100000004
CaMn2Be,502.981788
SrTa2Be,279.861197
InSe,206.05903500000002
Na2Te,202.77504199999998
MoC,492.48349400000006
WBr6,234.61502400000003
MnH4(ClO)2,3482.638058
K2MnBe,251.36471699999998
Ca2BeBi,217.76621200000002
LiHo2Ga,305.894067
K3ZnPCO7,1476.758482
LiMnF4,601.958633
TaBeFe4,427.03198
VOF,571.120781
Sr(GaTe2)2,225.302399
BaRuPt2,163.137085
Nb(SeBr)2,329.9338160000001
LaAlO3,666.7006709999997
NaNiO2,517.276594
Be2AsCl,246.00649199999998
AlVF5,742.705791
AgAsSe2,202.812275
CaVF4,559.291316
NiSnRh2,224.929967
NdS,263.86618
FeCoGe,280.062613
ScTlTe2,237.289032
PrTe,105.83175700000001
Mg2C3,1736.202979
ZnCu2GeS4,368.14931
Ba2ErSbO6,738.065931
TiSi,368.460216
TlAsS2,385.049841
Li8NbO6,666.961513
YBRh3,501.990405
Ca2N,410.501855
AlSCl3O2,1054.420367
Ta9(NiS3)2,427.61227599999995
Na3SbS4,370.083604
NaNO3,1375.6583970000006
ErIr2,229.73743399999998
ScAl2,458.93670599999996
TmTe,93.68486700000001
PrTmMg2,208.543817
PtPb2,121.813498
Ba4Na(BN2)3,1657.887194
UPt3,146.60003600000005
Mg2Pb,273.084482
DyBO3,1347.880187
Ca2AlSbO5,819.496698
KYbS2,215.439719
H5NO,3444.6167659999996
Rb2TiCl6,338.438427
Tl2CdTe4,140.460501
Dy3Y,125.79188899999998
LiAl2Ir,447.86782400000004
KLi2As,437.855565
TmBrO,546.3858230000002
TaSbRu,248.54839500000003
Li3Al(BO3)2,1393.082461
BaHfMo,153.34696
TaMn2Be,438.669385
Na2TiGeO5,846.668892
Na3MoNO3,950.486317
MnPSe3,442.22469900000004
Ti3N,334.292604
SbClF8,730.561323
Sm3Tm,95.87388399999999
Ho(SiIr)2,494.48917800000004
Ba2CaNi,148.507096
Ho2CoOs,165.646821
Rb2NaFeF6,536.428529
Ba2Mn3(SbO)2,370.32485
BaCd2Sb,111.94192199999999
Mn2SnS4,272.094224
ZrPtPb,185.231124
LaMnSbO,399.717282
Ba2Pd2O5,483.322129
HgCl,280.84205499999996
ScBeV2,431.563404
Mn2AlCo,364.44779500000004
TmCdAu2,129.508197
SrCaO2,385.474005
PdF3,508.474245
ZrO2,675.849954
K5CuSb2,238.24670600000002
Cu2HgGeS4,361.215153
MgTiBe,446.339614
ErBRh3,516.579021
RbUO3,405.032621
Hf2BeBr,345.21792
TiBeGa2,311.37613999999996
YB2,596.549484
KNaSO4,1166.895755
BaYCuTe3,179.706346
NiF2,419.02749900000003
Li7BiO6,651.58712
SrTaBe2,500.43047699999994
YbRu,147.174303
BaZnSn,166.340622
NpN,393.04852999999997
Li2RhAu,483.264371
Tb2Cu(Ge2O)2,826.7009860000003
NaBeRh2,358.089229
HoGeAu,184.929647
BaBrCl4,264.153373
Tm2S3,338.265215
Sr(CdSb)2,132.524672
Tl2SiS3,540.591865
BeC2,1960.9302030000001
TlN,460.484709
CaSbAu,199.941843
KSrBe2,316.704171
NaAuC2,2013.0108920000002
Ca7Ge,205.392554
Ni3C,666.633107
LiCaRh,376.700741
P3Ir,503.68755899999996
Ca2CuSbO6,734.857271
K2AgAs,216.893773
BaH4(IO)2,3434.803589
Nd2SO2,420.416559
SiS2,613.740022
Sr2Cu(BO3)2,1289.108599
CdAuO2,602.457456
Li2AlNiO4,701.805526
Ba4CaNb,128.564409
LiAl2Pd,431.72416100000004
Ba2CrBr,101.549904
InSb2S4Cl,326.746986
EuSe,124.75407
BaCaO2,369.25444500000003
Tl2SiF6,719.1096809999997
Ce(GeRh)2,246.736131
Mg2SiO4,882.320158
CaB2Rh3,572.221685
Be2NbHg,422.02749800000004
TiSnO3,491.022838
HoNi5,326.607512
Y2SeO2,585.1044400000002
TePd,163.069894
TbCuS2,315.593642
LiHfRh2,397.619673
CoO2,624.0334379999998
NaTbS2,296.718079
Nb3B4,715.250353
BeCdBr,241.96372000000002
SrF2,353.684887
Ba(CdP)2,245.24335499999998
K2ZnO2,481.16353399999997
Er(SiIr)2,501.22900400000003
NaNbS2,404.312989
PICl6,596.017653
LiVS2,342.976888
BaH5BrO3,3758.969034
BaInBr,90.93193199999999
VBr2,219.29331299999998
PuMn2,401.062419
Rb3NbO8,861.5702689999997
SmRh3C,322.982758
K2H4Pt,2005.6554030000002
Sr3(AlSi)2,390.889908
Li2PdO2,631.485398
DySe,187.526429
HoCo2,248.26006
KBeRu2,327.34520200000014
LiPb,236.260648
CrMoF6,548.064113
ZrSe3,280.320018
VCo2Si,333.302778
Be2IrRh,556.533739
LiBeIn,419.86013099999997
TaO2F,961.7392
RbSO2F,1131.907653
IrC,666.086715
Al2HgTe4,321.874706
NaSm2IrO6,654.150954
In5AgSe8,221.32012799999998
Lu6FeSb2,186.026144
ScNiP,339.292546
KFe2S3,444.149283
CuAgS,347.494665
TmAg2,136.481949
K2BeW,210.11106099999998
PBr3,367.018116
Na2ZrSe3,235.407193
BaSc2Ta,239.78401000000002
NaAg3O2,500.16911799999997
CePO4,1037.076002
NbCuTe2,243.695556
Rb2Li2GeO4,728.079254
CaBeFe2,376.959228
BeCoRh2,319.115437
MgBeRh2,470.42620800000003
AlNi3,331.481622
RbSnS2,262.906167
CI4,522.543866
CaZnSO,599.226073
Hg3AsS4Cl,363.06779500000016
NaAuF4,609.165322
BaCaHg,128.369846
Ba2H3I,889.997535
NaNbO3,529.957184
KYO2,510.26347000000004
KNO3,1362.524431
HgBr,210.940026
Li2VO3,608.09503
BeRuRh2,313.205581
BeFe4Si,454.264158
BeCrSn2,353.50420099999997
ScBe2Te,383.906505
Ba3SbAs,165.40912600000001
K2BaGa,138.045006
Ti2In,204.199487
Pr(Re2Si)2,359.947289
Ta(TeCl3)2,370.100931
Rb2CrF6,621.0491360000002
KMnRu,208.131505
Zn(InSe2)2,231.02923900000002
Ba2HfO4,587.393735
BeCo4Cu,452.934474
UPb3,105.08894199999999
Te2MoWSe2,327.455512
SiRh3,264.29130499999997
NaH2N,3362.9582939999996
Er2In,136.795701
Ca2PI,303.405779
Na2CoGeO4,624.35353
Be2TcRh,542.0602230000002
TbAsO4,867.117832
V2CuBr,214.02820499999999
UN,411.25889900000004
Yb(SiAu)2,450.122935
TaBe2,608.050342
CuF,267.047916
MgMoF6,649.834461
Ba2GaSe,113.44666299999999
TiAlPd2,295.223126
DyGa,190.623474
Dy(FeB)2,604.130274
PmMg,204.566832
Ho(HO)3,3699.6746770000004
PrBS3,850.868999
ZrAsRh,217.601534
MgSbPd,222.072928
K2Ge2Pb2O7,833.494383
GaH3NF3,3370.848533
Pd2O,682.043834
BaN6,2215.65726
LiF,0.10541700000000001
ErH2,1182.2961289999996
Pm2AgRu,144.170659
Sr(PRu)2,370.465956
Ca(FeN)2,705.062827
Sr(Li2P)2,444.31011500000005
In5AgTe8,179.288877
CrTe,112.25151100000001
Ba2Bi2O5,578.340976
AsRu2Se,145.094831
Zr2Cd,183.34966799999998
NdTmMg2,210.54293900000002
Rb2TeI6,153.201601
Ca2SiB2O7,1180.505626
S3(NO)2,1150.945115
NpIn3,131.815426
TbF3,507.34820999999994
MgPd2,280.01788999999997
HCN,3121.226702
Yb(MnSi)2,381.855192
BeFe2Cu,374.50276099999996
RbCu3S2,316.043535
Ba(FeS2)2,449.41573
Sr(FeP)2,406.803338
Li2MgSi,362.490258
SbRhO4,702.350414
Np(CoSi)2,433.030042
BeV2Cr,512.43557
Rb2Pd,90.178591
MgAg3,209.05226000000002
BeCo2Cl,415.35069500000003
AgBiSe2,128.970098
ScAsW,258.94978
CuBi(PSe3)2,411.26639500000016
Rb2Fe4O7,615.655611
FeH3,1104.465123
TaAlO4,958.1349859999999
LuBi2BrO4,548.147473
Rb2TeO3,747.746386
CaMnGe,248.98977999999997
Ni3(PbSe)2,297.23125899999997
MgC2,1960.021328
Ba(MgSi)2,332.40153300000014
Li2GeAu,375.42816600000003
LiNbIr2,438.226203
Al2Au,293.144034
ScInAu2,194.063041
Th(FeGe)2,311.828082
Ti2VSe4,297.985581
SnH8(CI)4,3089.237463
ScTe,212.936056
Li2UO4,873.8979410000003
TmBPd3,461.72414000000003
SrBe3O4,998.3620099999999
SrSO4,1184.1792189999999
Ta(ICl)2,351.767849
HfPd,118.833101
PAuS4,565.097892
Sr3Mg,166.75977
ZrCl,305.087491
CaCoSi,352.537311
NaErS2,302.550882
Sr2Cu(PO4)2,1110.469163
ErIn5Co,186.56673899999998
LiCdBO3,1291.264453
V3Pb,228.847331
LiYb2Tl,228.09439500000002
CeO2,629.447246
NdNi5,289.4598529999999
TePb,0.0045060000000000005
Be2CoIr,471.51047
Mg(SnN)2,595.177045
SmPPt,283.226289
HoClO,530.13592
Mn2BeHg,447.25795700000003
MgTiF6,712.800145
ZnS,314.9449600000001
Sm(SiRh)2,405.330787
CeMg2Ag,229.771002
Li2Fe(PS3)2,539.296375
KYbSe2,153.535168
YbPrZn2,128.969267
Mg(NiN)2,885.38357
Sm(SiPd)2,414.88503399999996
NbCoSn,242.519051
KBaTl,109.276726
Mn2CoSb,226.845961
MgBe2Mo,474.575458
Ca3UN4,675.9737690000002
Mn2BeCo,509.41632300000003
ZnCoPHO5,3382.3571020000004
RbCaAs,221.979221
SmBrO,502.260774
NbGa3,238.148154
MnPH6NO5,3465.222839
Ba4LiNb,132.396827
Zr2BeCr,451.00683
Ti3Pd5,252.634544
AgN3,2125.190792000001
ZnAgAs,163.897736
HfSe3,266.12151600000004
Nd(CoP)2,352.454477
BeInBi2,117.515899
Li2MoF6,623.1020110000002
DyAgSb2,144.237931
CoReGe2,213.146924
AlGa3N4,692.213155
Rb2NaMnF6,535.774196
BaNbCr2,188.669005
Cr2HO4,1255.602124
SmAlAg2,185.050484
CrF2,499.27214699999996
BaAgAs,155.202397
ScBeHg2,236.09124100000002
SiRu,205.923466
BaIr2Pd,179.53692900000001
TlF3,475.758691
LiTl2GaF6,477.82240199999995
Ti2CuS4,397.670525
Sr(CdP)2,245.550488
Ag2S,256.412191
LiHfPd2,354.105761
MgBr2,295.394871
TmAs,190.48351100000002
U3As4,193.953316
TbCo3B2,583.165542
BeMo4Os,341.260845
BeSiBr,411.526227
YNiSb,199.169119
Ga3PO7,1104.9870429999999
HfAlFe2,311.906025
FeCl2,202.358544
ZrRu3C,512.473296
LiTlO2,452.975559
MoW(SeS)2,442.8649
InFeAs,156.472029
Ca(MgBi)2,230.56863900000002
BaTiSe2,236.086962
ScGa5Ni,246.945926
Ba4MoCl,152.579925
KBeNi2,362.771509
Y(CoSi)2,392.320985
Ti3Nb,247.852348
SnRuW,201.355439
Zn2NiRh,252.55587000000003
NaFeO2,535.139261
Ca2TaSbO6,727.6557240000003
TbI3,157.118979
CeDy3,96.78240100000001
RbNO3,1367.393315
Tm3InN,422.491005
HfBeTc,458.515133
KSc(MoO4)2,949.461388
FeSiW,375.761109
ErAs,188.289308
NaTm3,179.455331
CaAlF5,685.451359
Te8MoW3,280.1111
BaSm2PtO5,708.7235
HgPS3,538.432224
YFe2,215.40892200000002
RuRh3,212.956144
V3Se4,333.405193
Zr(CoSi)2,485.751462
ZnF2,495.903805
SrMgH4,1436.531257
Nd4S3NCl3,509.00196900000003
LuInCu2,165.700762
CoAs3,309.534334
Ca(InTe2)2,188.589594
HfSiNi,361.76590899999997
Ba2Ga2O5,707.9865990000003
BaSe,82.133505
GaB3N4,1016.941345
TiBeW,563.128976
TmPd3,171.809752
HoPaOs2,154.385096
Ba3P2,226.316437
RbN3,2162.645702
RbBO3,491.334451
B2W,844.510839
NbCo2,348.008384
Lu(SiOs)2,451.777457
AgAsO2,747.7998269999997
Bi4Te7Pb,137.333147
Nb2CrSe4,291.677317
Mn3Al,393.108969
Sr(AlTe2)2,358.227791
Na2CaBe,303.906987
SiBPb,233.19033399999998
Cr2FeTe4,174.813793
NdS2,278.914081
Er(CuSi)2,455.89378899999997
Li2ZrO3,785.1880259999997
K2Pt,153.602145
TiBeCo2,485.759716
BeCuRh2,280.518791
Na2PtSe2,223.63041
TlCl2,262.752258
BeCrSb2,385.355475
BeV2Pt,387.91123799999997
CaN6,2230.251325
VO2,616.035708
MnCN2,1961.018447
RbFeF3,290.870344
MnBeBr,386.75229
Tb3TlC,196.996003
LuTlSe2,193.44466599999998
UV2O6,595.6195610000002
IrBr3,217.81602
Ni(AsO3)2,687.983404
CaBeOs2,384.380404
VCuRh2,248.15494700000002
TbPd,141.106506
KBeGe2,242.22589700000003
Li4BeW,703.765609
TiNbS4,397.617572
Cu2Se,225.982586
Be2CrCd,479.056926
K2O2,821.75579
Mn3Pt,217.92997400000002
TiAlAu2,250.762841
V2ZnN2,680.862211
BaCuSb,158.520865
ErSiRh,324.5485740000001
NpFe3,261.683933
SnO2,634.191508
Rb2Te5,150.121119
Zr2CoOs,252.21052799999998
NaInSe2,214.74630200000001
TbS,281.62459
Sc2CCl2,592.4787660000002
Cr(GaS2)2,400.229246
SrCuF4,524.221595
K4CO4,911.6411519999999
MoW3(Se3S)2,436.89081600000003
MgZrIr2,332.188573
Cr3Si,407.481007
K2BeCo,230.408715
Ba2HoRuO6,741.307614
Ca2ScBe,256.124783
DyHg,78.900736
ScHO2,2532.434889
NdCuTeO,452.180546
CeSmO2,392.323525
MnBeCl2,216.62518599999999
LiScAs2O7,960.5625679999999
AgAuCl4,333.71563599999996
Li2CeAl,349.322893
UAl3,269.87811
BaTm2F8,459.16324299999997
RbErS2,289.662151
BePdCl,377.736362
Ti2InFe,262.94210499999997
U(CuGe)2,242.78058900000002
VSb2O5,988.1520609999999
TmTiGe,269.542054
TiGaNi2,259.69574500000004
YPb3,118.338329
Ti2BeBi,361.908252
NaMnTe2,220.027837
Ba2YBe,155.837682
Zr(PS3)2,599.1606519999998
BaNd,88.258887
FeSb,216.567462
Ba2YCu,113.01728200000001
BeFeNi2,406.34337200000004
Sr3P2,304.2181490000001
In2Ge2O7,973.111008
ZrBeCo4,388.699361
KCu4AsS4,357.280902
UWC2,757.490222
Rb2Se,109.660723
TmMgZn2,225.01704700000002
BaBi2O5,516.117496
BaSO4,1125.862962
MnPO4,1016.3872880000001
DyNi2,259.42913300000004
Mg(CrN)2,475.54696500000006
Pr2AlNO3,689.231275
