pretty_comp,p_Seebeck
PaAlCu2,20.878569
ThSi2Ru3,10.990395
HfGeSe,26.108138
Li2Mg2MnFe(P2O3)2,17.870073
BaMgCr4O8,15.7308747
SnSe,227.70219
Ca2TaBiO6,219.61713
NdBiO3,0.96316322
KZnAs,212.6214833
Y3CuGeSe7,276.14117000000005
CeGe2,56.26562267
ErAgSe2,263.53054669999995
ZrTe2Br5,332.94328
NdTlAu2,-2.9780684
NaAlO2,421.68259000000006
TiZn,14.8491
FePt3,16.701769
Nd2Sb,-0.10413819
Li3VS4,360.55907
SmCuS2,231.54966
Th3Ni,-2.3883211330000003
AlBiO3,20.42182
VSb2O5,384.08993
P2Rh,226.77182
Al2Si2O7,379.7810667
YbGa2,-3.5773719
SbSCl9,347.4719867
FeTe,12.25939007
ErSe2,-1.960542627
Na(CuS)4,24.29971467
Ba2DySbO6,410.50636
MnCoS,-3.1406116
DySnPd2,10.729616
U3Bi4,13.87217767
U(HO2)2,460.89646330000005
Sm3Ir,2.303589833
Ba2HgS3,310.7044733
ErMg,-9.8135153
Zn4P6N2O,412.00947
Cr2CoTe4,13.153530800000002
ZnRh,5.8708612
Bi2Te2S,194.5321133
NbNiP2,-3.190780267
Hf(B2H3)2,320.59242
Ac2CuIr,-1.8386573
Li2Ti2O5,351.45748330000015
Tl3Cd,-2.7280807
Ce(CoGe)2,28.082043
SrCuO2,12.35483243
Mn5(SiO)4,18.28699463
Ga2FeS4,36.141353
KCl,450.65347
Ba3Ga2(GeO)4,402.2314867
LiCd,-1.5688058
Tm2Cr2C3,-4.665976367
BSb,182.31012
K4ZnP2,403.5220333
GeSe2,355.49454669999994
DySeClO3,373.2613567
NbCrF6,0.72496762
MnZn(SiO3)2,364.5332567
HfPd5,5.687342433
LiPt2,6.540205533
Pd3S,-6.186960717000001
Mn2HO4,16.482676
PrHg,8.2500157
K2CO3,369.1524167
Ce(Re2Si)2,30.30349600000001
Li2Co3NiO8,61.70776433
K2TaAgS4,268.06573
BiSeI,327.88875
LiVTe3O2,410.34106
Li2Co4O7F,21.93475367
YMgCu4,0.08589307300000001
KBaSn,13.53679767
PtF4,480.9008233
InAs,11.836541
SmAu,3.1312486
Lu2O3,244.14781
RbCu4S3,37.71330233
BaSiN2,275.25993
CeAsPd,13.12611333
SrPIr,5.2170739
Cr4Cu3Te8,22.56119067
SrCdP2O7,383.76699
Er(AlGe)2,-7.403526267
NdBPt3,-0.3782066670000001
MgGeO3,405.96352
YGa5Co,0.687931933
YIr2,11.29170233
SiPt5Pb,1.112328
TmAl2Ni,7.606212587000001
Ti2In,16.828023
SmHgAu2,-3.0278970000000003
Si2Ni6B,-3.4404489000000003
CaIrO3,42.64544933
Ga3NO3,381.54273
Pr(HO)3,263.4842167
LiMgPO4,341.16844669999995
ReN2,5.371433033
Te3As2,212.7043267
TmRh,-2.4014875
HoSI,278.4842733
NiMoO4,121.71913
CuP2(HO)4,348.81805330000014
TbBe3,-4.994390900000001
TbGaPd,-0.194016733
TcNiW,14.392031
Sc2IrPd,4.5391566
MoPt2,7.297619833
Nd2SO2,306.1063533
AuBrF6,363.16305
RbBe3ZnF9,432.56644000000006
Rb2CO3,427.52701
NdCuSe2,202.29727
CdSe2O5,411.44164
Cd2As3I,277.8498367
FeBiO3,2.626581867
LiHg2Pd,-4.182185
LiSm2IrO6,27.235474
Mg3Mn,10.039828
TbPt3,21.110673
ThB6,-2.387009
Ac3Sn,0.76898065
Ti5Si3,-8.347547
Ba2YTi2TlO7,9.361233
AlN,354.90263
PrCoSi,0.06377806700000001
YBi2ClO4,352.6993667
BeSiN2,368.52996
LiAl3,-2.4765155
ZrAlPd2,2.7336165
Be5Au,-4.0326418330000005
H(CO)2,301.1637333
VCo3,11.561395
NaGaO2,452.2846233
Sr5As3H,84.68854
Bi2CO5,348.4050067
SmCuSe2,207.7924867
BeSiIr2,-0.91895041
LiTl2Rh,-5.7956945
LiYO3,3.6367686
Pr2ZnIr,7.302529700000001
Li7V5O2,-7.0876267
MgSnF6,521.39216
DyInPt4,-1.016809
Sc2SO2,279.4213633
MoC,12.161213
LiAg5F2,27.183471
AcCl3,399.1011467
Li3SbS4,384.90523
Fe2RhS4,2.913408033
NpAsSe,-7.882314467
TbLuHg2,15.446787
KPrGeSe4,265.4551033
Li2ScFe(Si2O)2,38.87616267
SnH8(NF3)2,521.7353667
Sc3AlC,-8.4065601
Ca2AlBiO5,419.3418533
PrFe2,5.950895867000001
CsPbF3,115.42034
KCuO,343.3626867
IrC2,-2.7630752
KAlP4(HO)4,388.8667033
TiSnO3,213.04842
Tm2OsAu,0.48739429
AcF3,553.10802
TiSiRh,5.631432767000001
Ho(MnGe)2,17.51912
Tb(MnSi)2,14.154906699999998
Sm3Er,-0.018835934
MgH2SeO5,382.42715
YbAl3,0.26599132
Yb(FeO2)2,-4.128781667
Ba4AgAuO6,259.4790633
LuN,214.3276
TmMgAu2,1.2596121
Bi2OsAu,-0.41859043
HgPbF6,434.4638767
SrLuCuS3,270.7323867
Cu2GeS3,268.1921133
Ba3PN,135.6855
MgCuSn,5.7355894
NdTlS2,120.2257967
MgCuSb,10.581242
MgAl2Cu,6.466718332999999
Li2Ni(P2O)2,486.3832333
AgWS4N,13.0931544
K2PdCl4,389.81554
Li2CdHg,-2.3972335
GaAs2W,-0.45997585
Mg2SiO4,316.9841233
NaNb3(Te2O3)2,272.9404533
RuO2,503.26289
DyTe3,17.8325891
CaHgPb,8.898190966
Lu(SiPt)2,-4.698954867
Ca4MgB4H6(CO4)2,341.1073367
NbBW,4.5849981
ZrVSi,6.176711167000001
K3Sn5Cl3,271.9135333
Sn2OF2,348.08837
MnSiRu2,-4.3010761
Li3FeOF3,52.17352633
AuSeCl7,367.6105867
Li2MgSn,4.9496485
ReCl3,395.6107367
LiCoCuO4,0.910064233
HoMgZn2,-2.2653907
CeZnSbO,22.1098279
PrCdAg2,4.3754141
ErAg,10.674682
NaI(OF)2,385.1096467
Ca2CoO3,3.089896333
K2Th(CuS2)2,253.4464933
PdSCl,379.08691
Na2H4Pt,420.7152933
KAuBr4,302.1221767
Sr2BN2F,216.95452000000003
UIn3,10.919006
MnPH2CO6,345.5181667
UCuAs2,19.51887533
VHO2,10.76876667
Mn2Au5,8.929521699999997
Be3Tc,1.4874108999999998
Li2AlPCO7,433.67902
TiS,16.12426033
Ba3MgNb2O9,391.1413567
VOF3,400.4646967
Na2LiBe2F7,443.2866733
SiH6(NF2)2,374.2586733
VCo2Si,-5.782422333
HfS3,314.3468167
PrTa3O9,407.48412
Al2BiS4,298.6356233
K3Na(FeO4)2,351.65590330000015
Na2LiGaAs2,268.95838330000004
RbFe2S3,40.06868633
Li4B2O5,439.92133
ErZnIn,36.51742167
LaAs,10.8938788
KLiZnO2,365.0343367
HoTl3,19.719391
Li2V3SnO8,21.86395233
CeAl3Ni2,25.24501833
NaH3CN4O,294.6095433000001
RbCoCl3,28.67486033
TiCo5O2,2.875672503
Yb2ZnPb,36.600642
PrZr3F5,407.271
Fe2Si,16.8319293
HfAlPd2,4.0373215
NbSeBr3,269.62819
Sr3CdO4,420.99242
Lu2MgGe2,7.043533567000001
AlCuO2,464.50033
BaHg3,-8.055255367
CoSn2,6.1431354
SrBi3,3.2986271
Li2CuSn,5.6950191
Zn2CuN2,9.153973667
NaH3C2O5,415.8800267
Cu3PS4,304.3527367000001
LiInGe,25.50191
BaSi4O9,324.2111700000001
InPH2O5,396.4388333
LiNiP,-9.4144692
Sc(VGa2)2,16.4723463
KLiZnS2,405.2860733
In3Pd2,6.159830067000001
CrCo,-1.8142146
NaLiSe,332.0170067
Si2TcOs,13.105321
Li2Fe5O5F7,12.55994297
SrRuO3,3.8085312
SrO,452.57008
DySi,-3.813866787
K2NaInF6,516.86628
TiCrAg,19.122785
Rb2H4Pd,436.77712
MgCr4O9,27.754590000000004
Pa3Ta,7.1648344
TmTlTe2,74.74922967
TbCd3,10.88560443
KNaSe,353.0523433
KSrCO3F,285.3830433
ThCu2,3.263362397
MoC,2.346532133
HgOsO3,3.0289012000000004
NdAl3(PbO4)2,379.44451
Li2FeSiO4,71.20062633
NaVSiCO7,365.8348033
OsO4,459.85254
CuNi2Sb,-2.767665333
CrS2,-1.5673513330000002
Ru3I,11.473604
TiGaRu2,33.107245
Ca4H2Rh3,-1.6696037
K2Rh2O5,16.06453503
TiAlRh2,8.0147056
Li3Sb,273.56157
DyNi5,-9.883671632999999
MoO3,315.8075467
TiCrP,6.3968996670000005
Li6Fe(O2F)2,357.36395
Cd3(ClO)2,360.23438
TaTiTc2,33.548212
NbOsPb,17.785711
YZn5,9.2444307
HoAlAg2,3.4764614000000003
Ti2VS4,6.51744029
MgVBiO5,384.9407533
CaAu2,-6.911833500000001
Sc2Co3Si,3.5649448
SmTmO3,387.54519
K2NbF7,485.8909033
Na2Ca2(CO3)3,318.6014733
LuCuS2,287.9722933000001
InP,16.443562
Hf(VGa2)2,-1.328482467
BaP3,305.5655033000001
Sr(SiAg)2,-0.283231633
KIn(GeO3)2,436.4565067
ScNbTc2,17.42353767
PaZnRu2,13.801735999999998
SmAl4Ni,18.07338133
TmHg3,4.208592867
CaBe3O4,368.17710330000006
VCoSn,41.076206
TaCo3,12.398057
AgF,51.91564467
Ti2MnOs,30.324863
Nb6Co7,-3.906099333
Al2IrRu,4.6638327
ErMn2,3.496131633
Hf2FeOs,30.993973
KAs4IO6,291.71872
Mg3Si2H4O9,406.84092
ZrSnPt,319.56786
Sr(CdP)2,217.2615567
SrSn(BO3)2,443.89895
Na3LiP2O7,408.9553
Li4TaN3,364.08842
LuNiSb,170.73773
Si3Ag,3.764277167
LiNO3,496.70104
CeMnSi2,1.688395067
ScAl3,11.53558753
Li3BiO4,402.8788633
Dy(GeRu)2,-7.3868934999999984
TlInSiS4,325.1983367
LaBiPt,160.06299
Na2MoO4,516.3549
LuTh3,-2.967018
ScP,3.4118803
YErTl2,1.3566712
Cr2N,14.64614967
LiYSe2,330.2891933
Ca(CdAs)2,208.7028633
ZnC2(SN)2,387.9571167
HfCuSi2,4.971973867
SNF,376.4650833
CdCu2SnSe4,152.1015967
BaCuSb,12.60508767
Sr3ZnIrO6,20.210131
ZnC2S2(OF)6,452.14479000000006
TlBiP2S7,247.5466667
Li3Fe3CuO8,43.64042067
MgSnO3,415.21605
PrSb2Pd,-7.766726533
Tm5Sb3,-5.940535933
Li4Be3As3ClO2,472.87794
VZnRu2,34.709293
CeAl3Pd2,36.68410867
RuAu3,-9.2944028
BaNa6O4,424.54705
ZrAl2,-8.833326
USeS,6.276423632999999
NbCr2,29.472391
ThPSe,-1.450311596
Sc5Cu5O3,3.167363333
Ta2TcW,29.08261
ErN,212.92029
YbN,-5.7242856
Fe6OF,0.634618267
TiS3,248.8958833
HfSe3,61.902330000000006
SmTa3,-5.0457625
NaAlGe,34.21040167
HoInAu2,7.211450467000001
Mg2BBrN2,339.35015
SmTlO3,304.93984
ZrW2,-5.847381532999999
ScSb,17.932704
AgBiI4,347.2053533
Ti2InCo,21.26599
Li3Cu2SbO6,-1.7353566669999998
HoInRh,-9.148452867
Pr(SiPd)2,-7.842163267
SnC,266.89886
SnPbF4,417.80069
BaNdCuBO5,47.37007033
BaPbO3,51.434236
Mg(FeGe)6,-2.989342733
TbB2,-2.320978917
HoNiSb,190.08129
ScRh3,-7.054445200000001
Pr(PRu2)2,25.937607
CeS2,141.5118673
Y4Ga2Pt,10.550737
Tl4SnS3,196.99093
BaReN3,381.57227
Zn2Cu(AsO4)2,303.8572667
Ca3Sn2S7,23.88913733
BaPd5,10.0060286
NaHO,456.3116067
YAgPb,15.9582702
ThC,7.219491199999997
Tb(TiGa2)2,7.1162117
ScPRu,-1.33526732
HoGaNi,-5.227367733
Ba2YCo3O7,15.07202733
Ca4As2O,249.8667867
LiGaSi,195.62258
BPd2,2.256258933
NdAl4Co,-4.9705308
CaHI,309.6355867000001
Ce(GeRh)2,30.89138133
BaAlSi4N5O3,414.3385667
Pr2I5,3.082446567
ThSnI6,141.26955
KRbS,408.2512767
V2CrTe4,-7.118747233
ErSi,-5.184042163
Rb2LiGaF6,492.4340267
MgTe(PbO3)2,425.1315
ZrCoAs,-3.2227929
LiSbO2,370.24374
HgPd3,-2.879405
Ba2InBrO3,359.07978330000014
SrC2,416.1806467
Ga2Te3,227.5729933
KTa(GeO3)3,356.8507
Hg2Pt,1.518681033
BiBr,249.0157367
Al3Ni2,0.807616977
MnSiIr,-2.5883205
SrSiN2,325.2991667
PrIO,343.8823367
Rb3H5Pd,198.3486267
Tl4O3,266.3855733
ErAg2,1.770088933
Pr3InO,-5.912536
Sm2Au2O5,1.862896967
ScInAg2,9.3128129
Tm2MgSe4,294.0632700000001
V2CrOs,-9.768253199999998
CuBiO2,354.0153933
MnH2SO4,345.7220633
KFe(MoO4)2,17.32301033
HoHg3,5.492565167
Sb2Ru,186.92006
LiZnO6,0.6428305000000001
SrAcZn2,12.724282
Li5Mn3Fe2,-0.243403333
Sr(BIr)2,32.11087533
YBi2BrO4,279.8145233
ZnRhO3,10.928128
LaPb3,10.862323
TbBr3,279.46285
Pr3I,-5.187844533
LiMnVO4,229.3938867
MnZn3,-8.9833429
CdAgPd2,-6.001552667
Li2Fe3WO8,15.0391725
TaN,-0.393328677
Tm(MnSn)6,18.46722433
La3TlC,3.564908
U2W2C3,7.4338085
KSc(MoO4)2,421.58395
PbICl,403.3142767
Er2Zr2O7,364.49845330000005
Sc2ZnAu,6.1439224
Ca(BN)2,320.4463633
LiTiMnO4,54.05928299999999
RbSmSe2,251.4352667
YbCl2,300.4800600000001
CuAg3,-7.2508563
Re(SeCl)2,329.5549667
TiAlNi2,5.374791667
NaErO2,467.10691
HfCu2Te3,159.0440767
LiTeO3,418.4126367
Zn3N2,185.37424
SrCuSeF,325.4813200000001
Li3AlN2,387.13178
Tl3AsS3,356.6041867
ZnCu2GeS4,295.4318167
YbPb,-0.893275633
LiNi2P3,2.767086
LaSbPt,128.10495
CrNi3,3.1564133
BaGaSnH,124.9858467
Ba2Ge,141.7445633
DyCl3,299.2869233
DyTlS2,120.7891067
RbSbO3,15.405915
Tb3Al5O2,363.12445
Sn4P3,23.87597433
CeInCu2,24.71992233
ScZn2Pd,12.359541
Na4SnO3,294.89453
TiAl3,-6.492113099999999
Ag3AsS3,150.7777233
FeI2,7.522740667000001
HfMnO3,411.17252
P6SeO24,375.4407267
CuH6BrN2,266.0088967
PrNi2B2C,-4.019689667
Na3AlF6,562.6604667
TmBi2IO4,382.1063933
Ca6Al2NF,29.668177000000004
BaO,393.01408
U2Mo,-1.1159867
LaBiAu2,10.346624
U(CuSi)2,4.662692567
PrMgZn2,-4.5036469000000015
FeCoSn,11.2828362
YbAu4,-4.1270094
Na2BH4ClO4,368.4831567
AcPbAu2,5.165624299999998
SmTiGe,1.3501276000000002
Ca2TaSbO6,176.29723
Sm(SiPd)2,-7.6093306
TiAlAu,29.605684000000004
P2S7,301.35586
MnSO4,248.3685567
Y6UO2,444.2310067
NaMgTl2,4.8968079000000015
Lu2AgHg,9.625395800000002
CaBeO3,1.0411690999999998
SrAl4O7,285.5460667
Na3N,27.391522
Mg3B(HO2)3,494.5461533
SnICl,317.1685333000001
LiHg,-3.4022789
NdTeCl,226.8907067
Ca2H3Br,96.552964
RbHoS2,277.2574833
Ho(CoGe)2,17.86632333
Rb2LiInCl6,384.11553
Na2SO3,-2.462189667
RbFe(SeO4)2,401.6284333
TmPaO4,217.4298133
As(S8I)3,315.11565
H3ClO,380.16541
Mg3WO6,401.2640033
YbThPt2,7.082657000000001
Na5ReO6,526.60023
Ba3SnO,100.07199
Tm2ZnPt,13.291447
Pm2HgGe,-7.3389303
Pr2SnHg,-4.8534252
Pr(CoP)2,-1.68678232
RbBa3,29.11906967
TbTlAg2,6.2021734
LiMn7(OF3)3,368.0054467
Ba3BiN,101.10553
TbO2,19.445955
Cu8O,-9.207785967000001
Li2V3O6,-3.401546867
Zr3Hg,29.168974
NaPPdS4,271.43261
PrTe3,13.71120193
BaLiSi,62.61693667
ZnNiF4,442.05303
Li3BN2,364.2052467
Nd2ScSi2,8.054343933
TiGaCo2,1.7644303
CaF2,433.21224000000007
BaGeO3,13.100469
LiBi3(IO2)2,274.8833067
Tb3TaO7,269.51565330000005
ThC,33.964731
TlAu3,6.3197839999999985
TeHO3,272.4350767
LiSnIr2,8.6844065
SrMg5,4.3761455
KH3F4,515.51378
PrMgAu2,5.4601724
CaSn(BO3)2,443.0000967
HoSnO3,25.788881
CaZrO3,472.53088
BaAl2(SiO4)2,504.72437
SrMnGe,5.968286687000001
SnAs3,-2.1877056
Tl3Si,-5.667837867
Ho(TiGa2)2,5.713460033
Li8Cr3SbO2,6.303393333
Th3U,-4.9450946
UFeC2,4.0277732330000005
Rb2Be2O3,439.93786330000006
K2PdCl6,380.0107867
LiSiPCO7,431.5510633
H2CSO4,439.4971633
HoHg,12.535962
CeAl4,37.22300733
BaGaBO3F2,432.3804233
SrSeO4,418.1776567
KSmS2,285.8447733
Ba2SrTeO6,432.76876
SmN,101.13387
PrTlSe2,97.80908933
Al3V,17.056832
NdSeO,143.7377367
BW,-6.966249232999999
SrBe3O4,347.22404
ReW2Br,14.010267
Li3FeSiCO7,244.5685467
SmIn,-4.130856700000002
RbCuO,335.62320330000006
Er2B4C,-6.4960206
Na3Sb3(AsO2)2,362.2485867
LuWO4,30.12353236
Tb3InC,15.767153
LiTi2O4,-0.105845613
Zn3Mo2O9,269.1814567
Na3MgPCO7,435.66619
BaSb2F2,506.74331669999987
Ce2Fe2Si2C,16.40733887
Sr(CdGe)2,-2.0654171000000003
ZrAgMo,14.025705
CeIn2Ir,64.88487033
Ti3In3Rh2,-3.645558667
LiH2N,470.1519267
AlPNCl5,352.9786367
BiPt,7.849918987000001
Nb(W3Se2)2,28.00461866
Ho2Ge2Os,-7.1513979260000005
SmCrO4,37.19077333
SmCuSeF,14.19705033
Lu2S3,296.2533033
In6Ge2PtO9,423.12674
Hf(MnSn)6,26.107359
SrHfN2,211.19004
XeF3,467.8240267
Y2Si2O7,390.4762033
K3B6Br,475.8453667
SmC2,-7.990309533
DyPO4,431.2053467
YInPt,16.73368633
HoAu,6.4116106
BaSnS2,222.64197
Mg2H4Ru,160.44592
Li5Nb2Fe3,22.73076337
Mg(SnO2)4,384.6906367
RbH3O2,503.6972367
LiMn(PO3)3,359.78291
Zr2Zn,1.7319186000000002
Se2Cl2O5,-1.283242
YbNdSe3,9.913442233
LiIn3,-0.06717568
Na8N3O,24.50859800000001
Tm2OsRu,-4.4351402
MnGa,2.173225
YbMgNiH4,374.85998
Rb2Ti6O3,400.4702233
PrSi2Ni,-0.970878133
PmTl3,16.661648
TmMn6(GaSn2)2,6.339641
YbIn2Ni,-3.5745807000000003
Hg(CO2)2,460.09343330000013
Ca(MgSb)2,175.44073999999995
NdInCu2,5.6804512670000005
TiZn2,18.497582
CaCu3(Ge2O)2,419.33491
Tm(MnGe)2,17.42796767
Rb2TeCl6,360.99752
Ti2Co3(TeO2)3,33.48228577
NaDySe2,279.2186233
TiNi,6.8950744
Pm2ZnSn,-9.3722352
CaGeO3,390.5539
BaB6,82.21547199999998
Ga2IrRh,2.2423578
Li2MnFe(BO3)2,26.20609567
AsSe,285.6415233
HoNiBi,166.53101999999996
PH6NO4,486.0939
Tm2IrRh,6.940264999999999
Li2CuP,19.233063
LaWN3,333.6202833
H4CN2O,453.61504
Ni3I,-4.522183667
SbRh3,0.40744933
Ba4Sb2O,215.97340330000003
LiBiB2O5,384.94924
SmYAg2,0.65954799
CaVBiO6,55.38930233
Ti3Hg,36.46486
Li2CrPCO7,351.5270833
CdAg2Au,-1.5210883
Ba3AsP,133.92738
YAl2Ni,2.150374
SeI2,340.7493467
SiMo,16.46443633
YZnPO,201.7762567
MnGaGe,5.864835332999999
Li2MnPO4F,306.9595233
TaAgF6,420.18968
ZnCu2SnS4,201.4596267
Ga2BiAs,13.62105447
Tb2Si2O7,347.9637067
AuSCl5,393.56627
Li7V(O2F)2,40.77127667
TlSbO3,234.7814933
PbS2,98.90740967
CeB2Ir3,17.640204999999995
SmCoC2,-2.9539183330000003
MgTiSiO5,434.9102767
MnPSe3,50.3669006
MnCuP,-0.599386
Ce(SiRh)2,25.851283
NpSi3,8.6948334
HfMgIr2,-1.0855137
ErTl3,19.199291
YTmRh2,2.1824656000000004
YbPaPt2,15.813607
Tm(TiGa2)2,4.6595824
Sn2OF2,307.93821
LiCo2NiO6,57.65936367
V2AsC,-7.754769
Rh2S3,365.2237067
Al2CoOs,3.221873
TlPPt5,1.163133267
Li2GeO3,466.3697233
BaTe,184.77877
K3Sc,1.2846597
LiPt,-8.3010227
Tm2NiOs,40.033013
KSc2F7,507.7892733
Sr3Ti2O7,399.03195330000005
Ce2AlNO3,47.42157617
ThAs,-4.6660565
Rb3BAs2,345.6652333
Ba2HoB2ClO6,296.0509233
Al(BiO3)3,23.14696467
Rb2NbAgSe4,267.6900767
Tm4B6O5,404.4806133
Ba4IrO6,10.30686
Nb4FeSi,8.2543245
LiTaGeO5,396.5907767
Ho2Ge2O7,417.7588233
Li5Ti2V3,30.41126033
KNbO3,418.5246
HoTmCu2,-1.3632482
Co2RhS4,12.3565206
CdPtF6,495.44903
YAgSe2,228.0607167
Ho2ZnIn,-4.7458273
Li2AlBO4,446.3986367
MgI2,339.68451
AlClO,377.9963833
HgPtO2,1.849528
Ga2HgO4,439.47475
KCaAl2F9,527.81255
KSnS2,16.3468345
Li5Nb2Fe5O2,2.061324667
Ca(FeO2)4,-3.546031
MoF6,519.27406
BaTiF6,346.5426433
NaSm3SiS7,312.8081433000001
SmTlSe2,96.095673
KNbF6,466.2286767
Dy(SiIr)2,8.1667989
KAgO,33.008469
Ti4ZnS8,-5.1736199
FeCo3,-1.340555
KH8N3,412.03317
Li3FeS3,28.178887
Li2MnO2F,318.2807133
YTa3O9,391.5443567
HfCrO3,15.384762
Ti2GaNi,14.930836
PbF4,512.3122666999999
Ba2NbFeO6,35.535105
Li4MnSb2WO2,265.2241267
Li5TiAs3,299.3526167
SrO,380.14672
Sm3Cd,8.109394367
Li2Co2Si2O7,201.9763867
La3Al,-3.7748375
NiH6C4S4(N4Cl)2,223.5211967
Nb2P5,2.2077286330000003
CuHgSeCl,225.94404
TaAlO4,401.1658667
BaSe2,346.7268133
AsF5,493.38551669999987
TbGeIr,-8.942606967
NpTe,24.691437
Pu2C3,15.199219
CdS,391.3026633
LiMnBO4,290.3300567
AgPt3,-1.4028469
RbHF2,546.6989767000001
Nd2MgNi2,-2.120529067
Mn2H2SO6,320.25471
Ho2OsPd,50.688416
MnSb,2.4080283330000003
Li3FeO4,14.44579597
FeNi,-1.579047567
ThSb,4.9258488
ZnSnF6,480.5948567
Na3BeAl(SiO4)2,427.92972
Yb4As2O,235.1313933
TeF4,172.6896
Sm2AlNO3,282.89723
Tl2Ge2S5,268.05299
NaSmAu2,-0.90621912
ThGe2,12.80397773
YbZn,-8.098500367
FeAu3,-1.063693
LaFePO,-0.8320793329999999
Tm3TlC,33.026444
Ca(NdTe2)2,307.3565533000001
PaTlO3,256.49859
Rb3Pb,24.409694
Sc2CoOs,10.14434
SrIn4,-6.920307067
Li3CuO2,428.3541767
YbNi4Au,-8.928253
CoI2,41.782463
Cu(RhSe2)2,40.222368
P2Pb3O8,358.64001
NaReO3,-1.5181225
Tl3VS4,411.53749
UNi5,4.020844033
KSbO3,412.53047
Nd3Si2S8Br,327.48190330000006
PmGaCu2,7.7403589
K4CaU3O2,437.51777
Hf6CoBi2,3.798848433
CdP2,288.9747767
ZnBi2B2O7,359.50873
Ta5Sb4,-8.640227667000001
Na3Tl,-9.9623281
Yb3Si5,0.292832233
Lu2ZnIn,-1.0364584
Sc2TcPd,7.753888099999997
SnI4,409.61104
ZnH8(N2Cl)2,385.5068667
Ca(AlSe2)2,292.1315267
NbCoTe2,3.3055805
TmAlCu,12.34623787
LiNbNiO4,214.04234
Ca2NF,369.49581
K9U6BiO24,287.75907
Zn2SnSbO6,12.54500633
KAuSe,259.51028
Na2CO3,335.58294
Li2MnFe(PO4)2,437.4088133
PrB2Ru3,-5.213736943
NaAsH4O5,486.6011267
Sr(DyS2)2,226.5836567
Th(CoSi)2,-1.062954513
Zr5Ge3,-7.936413933
Pu2W2C3,-7.057943233
MgCrF5,391.7361033
Sm(GePd)2,-9.837531367
Re3W,-1.825122233
TmTaO4,392.27801
ZrZnCu2,9.027428033
TmIn3,19.494814
TbZn2,12.996677
LiGeRh2,10.64943767
Ba2AlCu3O8,6.870122667
Mg3ZnO4,493.01647
LiGa2Rh,1.998792833
MnTcPd,0.9490828
Cu3BiSe2IO8,42.756599
CaB6,95.83699
NbZn3,-4.8193362
Zn(CrSe2)2,115.34775
CdSnO3,27.985594
Re2N,2.1468917000000003
HfScOs2,8.6958767
MnVAs,27.70981667
C5N4,471.5371733
Ti8C5,21.57660593
Pa3As4,12.21951933
CaAl4,-9.16972672
BaAl2Si3(NO)4,394.37878
Ba3NaIrO6,8.441319767000001
NbSiIr,-3.0986419
PmZn2Au,0.07513995400000001
BaPr2PdO5,462.7497
NaGa(GeO3)2,375.01958
CaMg(CO3)2,496.7681233
PtO,0.802229647
Hf3N4,122.06013670000002
YbBiPd,11.63891
LiTiV3,313.6668833
TlCuSe2,-3.426374
Ti3Br,26.73083357
Zn(NF2)2,267.60324
SrAc3,5.506445867
PrErMg2,-2.2457554
KHgAs,50.97240467
RbTe,95.379056
PrMnSi,0.894234
Na2TbPCO7,383.74158
ThFe5,14.579661499999998
Zr2InC,2.551212
RbCuO2,403.3926933
Ca2B5Os3,-6.075271
Li2MnO2,495.7445433
NaNdTiO4,401.87794
HfSnRu2,18.307747
PrCuSO,303.88584669999995
Sm2PbSe4,361.7597967
Cr2B,0.341804733
Cu2Cl2O,-6.053478693
Ba3PrRu2O9,19.68030707
PrNdHg2,6.8238386
Pd3(PbS)2,-9.2568646
Sm5AgS8,272.8396133
YbPr3,6.994577900000001
Tm2MgOs,11.042253
Sr5(SnAs3)2,207.89041
LiAlSe2,299.0799833000001
Ce2ZnHg,27.816071
Al2Os,168.02768999999995
Sc6Al6Ir7,38.359397
K3YF6,471.38977
Hf6NiSb2,24.7080348
SrCa2I6,302.4250333
DyAgHg2,6.050939
RbVCl3,63.47412467
Cu3SbS4,47.87064333
Ba2Re6S,265.50927
Sc2CdAg,21.639579
Si2Hg6O7,285.4474733
ErCuAs2,4.338673667
HoMg3,-6.3796706
YTl,2.5065078
RhI2,-5.281368767
YTe3,0.1929383
H2AuC4N,339.69745
ZrFeSe,353.95274
RbMnF3,53.09934000000001
Mn(FeO2)2,-3.8106215
Ba(CdSb)2,50.82269267
SrFeO2,-4.784132667
LiHo2Ir,7.7622178
Rb2CdCl4,415.8246167
Na2SO4,349.38649
Ho2S3,324.15639
LiHf2Ir,20.26812
Li2DyPCO7,416.4716967
BeGaO3,20.431403
CeCuGe,32.83964567
Lu3In,7.0513057
HoIn,-7.6616448
NbCrP,10.86369567
HfSO,300.98797
MgFeO3,13.072816
Rb2ThF6,454.9463367
CaCO3,406.6842333
Yb4Mg3H4,215.2291967
Y2NCl3,441.29159
Dy2Se3,207.75283
K2SnO2,270.3078867
Sr2GaSbO6,404.05873
LiCd2Au,-0.68578929
YMgRh2,-2.1285884
Hg3Bi,-3.5610654000000004
GeIr,3.887250824
Ca3UO6,416.6026733
Ca(MnGe)2,-6.033820267
Ho2TlCd,-1.8186343
LuMgPd2,-3.4971242
Ca5As3,15.0470224
V3Fe3(TeO3)2,34.039192
NbIr,1.34241622
Hf5Te4,3.527606
K2CuSb,340.16914
CuAsSe2,212.5546
Dy2TlAg,38.802582
Li4Ti3Fe3(SbO3)2,6.578434867
CoOF,9.286871332999999
