pretty_comp,ehull
RbLiCrO4,0.0
TmPO4,0.0
SrCuSeF,0.0
MnCuP,0.0
HfW2,0.0
KAsSe2,0.0
Ca(AsPd)2,0.0
MgRh5,0.05273083333333338
LiErTl2,0.0
TiCdHg2,0.1759581958333334
Ag3Rh,0.21406154500000008
Pr2IrAu,0.0
LiMnCuO4,0.0
LaNi2Rh3,0.0
CrBiO4,0.0
Tb2ZnNi2,0.0
KCuF3,0.21389890000000025
KAg3Se2,0.0
HoIn5Co,0.0
Mg3W,0.2892121875
LiVOF4,0.0
RbCa2Nb3,0.0
NaMo3,0.8706636750000003
Y2SO2,0.0
V2Zn3O8,0.0
Li2UMo2,0.0
Y7FeI2,0.0
BeCr4In,0.4944657783333328
CoHg3,0.6808024500000001
KV(CuSe2)2,0.0
USeS,0.0
TmLuZn2,0.0
Ti3NbCu3O2,0.0
BaGaPt2,0.0
TlBiSe2,0.0
Be3Ir,0.0
Na2UO4,0.0
SiGe,0.045328274999999696
Pr(BO2)3,0.0
Nb2ReO8,0.0
Ba4ZrSi,0.8339488633333332
LuCdHg2,0.0
Mn2ZnO5,0.19867902500000054
Ba2NbCl,0.07411667687499968
Li2FeCu(PO4)2,0.0
MnVNi,0.529840613793104
Na2VBPO7,0.0
NaPaO3,0.0
LuS,0.0
Zr2Ni,0.0
U(FeGe)2,0.0
SrTa2O6,0.0
TbSmHg2,0.0
LiAl2Ir,0.0
Rb(BH)6,0.0
NaZr2AgF,0.0
Cr23C6,0.0
FeNiGe,0.0
AsOs2Pd,0.5953643624999998
K5V3F4,0.0
Sc2AlHg,0.3719536000000003
SmRu2,0.0
Be2VCr,0.052356450000000436
Ba4HgP,0.33519953
Sr(PrSe2)2,0.0
Yb3(SF2)2,0.0
TaBeFe,0.27999515833333355
TmMg5,0.04186756833333338
AsPPd2,0.1675839125000005
NdCdPd2,0.0
KCoO2,0.0008797499999997349
TbFe2,0.0
Sc2TcHg,0.0
Li2Mn3OF6,0.053973044540232
Tb4Se3N2,0.0
NdCoSi,0.0
SmBi3,0.08699317500000013
SrLiGe2,0.0
Zr2Co4P3,0.0
Sm2InAg,0.0
BaHfN2,0.0
BaPrO3,0.08809559999999816
Ce2Al2Co5,0.0
Re3Sb,0.6931897749999987
ThAl3Ni2,0.0
RbHoO3,0.2670230999999985
Ge2O3,0.3506229449999996
LiCoPO4,0.09696059523809544
CaHBr,0.0
Cr2B,0.003988377777778496
BeZnPt,0.03398008333333346
Tm5(ReO)2,0.0
LuTlTe2,0.0
KPPdS4,0.0
RhN2,0.22350674999999853
Ti3AlC2,0.0
Ag3SeNO3,0.0
Sr2Co(SeO3)3,0.0
Ho2In,0.0
Lu2TeO6,0.0
Sm2IrRh,0.0
HfInRh2,0.0
Li5TaO5,0.0
Ba4ZrHg,0.71836133
Tm2Ni2P7,0.0
YScBe2,0.0010822249999997704
MgFe(P2O)2,0.0
NaFe(SiO3)2,0.0
Yb2S3,0.17764060222222167
CrFe3,0.01261122499999967
Pr2O3,0.004433333333333953
In2NiS4,0.0
BeSi2Pd,0.23398889999999994
Tm(NiGe)2,0.0
NaN3,0.0029639999999995226
Hg3(SCl)2,0.0
MnTc2Mo,0.5191507853448272
TmRh2Pb,0.0
Ce2Cu(NO)2,0.0
GaAsRh2,0.007061518750000052
Tc3Os,0.0
BeGaCu4,0.2030380541666668
Li2Si,0.0
Mg2CoH5,0.0
NbCrSe5,0.0
AsH5COF6,0.0
BeSnBi,0.28653206666666664
CdOsO3,0.32358055
Mn3As,0.12206455818965445
LiBe2Sb,0.5286027499999997
AlVCo2,6.749999999833277e-06
TbTl,0.0
Be(CoO2)2,0.06380600000000047
Ho2AlSi2,0.0
TiAl2,0.0
Na3SbS4,0.0
BeIrSe2,0.08720648333333303
Zr6Co23,0.0
NaLiFe2(Si2O)2,0.0
Er2Hf2O7,0.0
TbGaPt,0.0
SrMnSn,0.0
MgV2O4,0.138755999999999
BeInSe,0.0
HfBeCl,0.0
Y2CuIr,0.0
K2SnSe3,0.0
Sr4Al6TeO2,0.0
CrF5,0.38628675
UFe3B2,0.0
Lu(CoGe)2,0.0
LiV2O2F3,0.034677515624999884
Li2NbFe3O8,0.0
ZrCu,0.016709000000000085
BaGeBi,0.4287143916666666
BaZnSb,0.2789557766666666
Y(AlSi)2,0.0
Tm2CuIr,0.0
Mg2PbW,0.6284830300000002
Ga2BiSe4,0.0
Lu2AlRu,0.0
Tm2AgHg,0.0
Si3NiP4,0.0
K2PtCl6,0.0
Ba4PdBr,0.8520290904999999
PbAu2,0.0
Be2CoNi,0.2270577500000001
HoP,0.5686680500000003
ErAgTe2,0.0
KFeS2,0.0
BeGe2Pd,0.33442041874999995
Be2NbGe,0.0
Ca2SnAu,0.0
YBeCd2,0.05180243750000002
LaH2,0.0
Ce(PRu2)2,0.0
NdPd,0.0
TbIr2,0.0
HoMgIn,0.0
Sr2SiO4,0.0
YbGaAu2,0.0
Mg7Al2,0.0
Ac3Tl,0.0
TiGa2,0.0
BaCaPb2,0.0
SrBe2Cu,0.3458354399999999
NaSO2,0.1233625763888888
Li3(FeO2)4,0.11714576666666955
Sc2NiRu,0.0
BaCuBi,0.0
Ga2FeS4,0.0
SmP3,0.4772833624999997
Ta3Ga2,0.0
Ba3BiSb,0.17737893400000027
YbGeIr,0.0
AlFe2Mo,0.0
Na2MnBe,0.7502155103448276
CdSbAu,0.0
K2Li3GaO4,0.0
HoThTc2,0.0
CoAs,0.019289624999999862
Be2TlMo,0.500541675
MgSiAs2,0.0
CaCdPd2,0.0
PrW3,0.33914166250000033
ScBeNi2,0.049348675000000064
YbPmZn2,0.0
AgPF6,0.0
Li2RhO3,0.0
LiRh3,0.0
NiI2,0.0
CaNi2As,0.3295725775
Ba3NaIr2O9,0.0
VFeCoAs,0.0
ZrAsRh,0.0
ScH3,0.08217522499999985
Be2ZnPt,0.4300143125
SrSn2,0.0
Be2NbSe,0.024628241666667005
HfVAu2,0.0
BeTl2V,0.7328019750000001
MnAlPt,0.0
ErCdCu4,0.0
Mn3GaC,0.0
BaAlCuBiO5,0.0
Li3Mn5(CuO)2,0.07303344753135033
NaLaO2,0.0
BaInCl,0.0
Zn(InTe2)2,0.0
Ba2TlFe2O7,0.0
Th2Fe2Si2C,0.0
Na3AsO4,0.0
RbBiF4,0.0
BeNb2Mo,0.2068949499999997
SrMg3,0.0987230333333332
Ba2ErRuO6,0.0
AgCO2,0.0
YScAu2,0.002487750000000233
UVC2,0.0
AcCdHg2,0.0
DyNbO4,0.002126499999994813
ErMn2,0.0
Tl3BiCl6,0.0
BeGaRh2,0.0
K2CN2,0.0
KAl(SO4)2,0.0
Ta(TeBr3)2,0.0
Mg3Co2O7,0.0
Be2TlFe,0.523681125
SeS,0.2898429888888887
CaCr2O5,0.0593494583333225
Al8Mo3,0.0
TbOF,0.0
VNiSb,0.0
Zr3Cu,0.13257462500000014
CrB,0.0
LiSbTe2WO2,0.0
ZrBePd,0.0
YbPrMg2,0.0
Er4Sb3,0.031479800000000065
NaPrHg2,0.0
Li8NbS6,0.0
DyS,0.0
Ho2Si3Rh,0.0
Li2CdPb,0.03718399
KSb,0.0
Be2TcRu,0.0
BeHgBr,0.021537402000000105
Mn3IrN,0.0
BeMo3,0.12121215625000124
PmNi3,0.0
BeIn4Ir,0.9656201541666668
SmDyTl2,0.0
Ba2ErNbO6,0.0
NiBi,0.0
CaBeIn,0.1390231566666666
BaSr2Bi,0.0
Ta2BeGe,0.1496483624999998
Ba4GaSi,0.6981504649999999
TbBi5O9,0.0
Ba2VBr,0.25229938875
MnPSe3,0.0
VRu3,0.0
Mg(ScS2)2,0.0
B2Os,0.0
LuAlO3,0.06296699999999689
MoI3,0.09241355625000014
HoAlNi,0.0
Yb3Si5,0.008353543750000192
BeCuSb,0.4534187166666669
LiTi2Be,0.1384859291666669
PrRh3C,0.0
Li2CuSb(PO4)2,0.0
Ca2BeCr,0.61420016
TbMn2BiO6,0.0
Na5Zr2F3,0.14174985000000007
Be2TlCu,0.4338208625000001
HRh,0.12626079999999984
Li2BeCl,0.12880217500000013
CaClF,0.0
MgVRu2,0.4974125625000001
LiCoPO4,0.0018654285714294614
DyAgPb,0.0
Ba2CdTe,0.0
NaBeAs,0.0
PmI3,0.0
HfSiMo,0.0
TiAsSe,0.10184325000000036
BaSrTe,0.10648985611111113
ZnGeO3,0.5644643999999981
CrH2,0.079368399999999
TiBe2Cl,4.425000000018997e-05
Rb2CuCl3,0.0
Na6MnO4,0.03057904545454626
Be2VGa,0.1912128312500001
YbIn5Ir,0.0
BC2N,0.08358778125000033
HfMnBe2,0.21109627500000008
Li2MnCSO7,1.0833333335291684e-05
NdFeSi2,0.0
NdPd2,0.27327788333333336
TiBeRe2,0.1446497916666658
Yb2CdSn,0.0
MnPS3,0.0
Sr(AgSn)2,0.0
YPb3,0.007683430000000158
V3Co,0.0
Th3Si2,0.9286017200000004
Li6VCoP2(CO2)2,0.0
LiAuO2,0.05175612499999982
TbCl3,0.0
GaFeNi2,0.004254199999999875
Ba2Cd,0.0
Mg3Al4,0.07812777843137242
ScBeRh,0.0
Hg2W2O7,0.0
LiNd2Ru,0.0
NdSe2,0.013222333333333223
LiH2IO,0.0
Li3Ni(OF)2,0.04621283630952622
BeVCo,0.27034679999999955
Zn2Sb2O5,0.0
H2CSO4,0.0
BaIn2Pt,0.0
Hf2FeTc,0.0
MnBeSb2,0.2492321353448279
BeCo2P,0.0
KTl,0.0
Ba2P7Cl,0.0
MoH2Cl2O3,0.0
MnClO3,0.0
ErMoClO4,0.0
Sm2Se2O,0.006908499999999762
ZrSi2,0.0
Cu3Pd,0.0
Ba4CdHg,0.3502738516666667
Zn2CoSbO6,0.0
Na2H6PtO6,0.0
Sc6Al6Ru7,0.0
BaNdMn2O5,0.0
Er(FeSi)2,0.0
LiYO2,0.0
DyThTc2,0.0
Au(OF3)2,0.0008361111111112598
Ba4SbW,0.8788507633333335
Sc2PdPt,0.0
Tl2SiF6,0.0
RbHgF3,0.0
Tm(SiNi)2,0.0
YCdAg2,0.0
Rb2NbAgS4,0.0
Ge(PbS2)2,0.0
PrCdAu2,0.0
BeCd2Fe,0.4849574394999999
Mn2P2O7,0.0
Yb(PRu)2,0.0
Cd2SiO4,0.11624764285714573
HoH3,0.0
CaIn4Pd,0.0
Li(NiS)2,0.0
MnGaNi2,0.008479725000000382
KH4F5,0.0
ThSnI6,0.0
BeCoNi,0.16723204999999994
ZnSi2NiO6,0.0
FeCo2Ge,0.0
Ba3Bi(ClO)3,0.0
HW,0.0
BeNiBr,0.35485140166666673
Ca3Zn,0.1274974150000001
Ba4SiCl,0.4518995408333333
LiGePd2,0.0
Sr2LuBiO6,0.0
CrPO5,0.030057357142857725
V3Zn2O8,0.01779424038461297
V2Pb3O8,0.014454153846157782
HfSiPt,0.4710427499999996
Al3Fe,0.09013221499999967
Na2TaBe,0.91499615
NaHo2F7,0.0
Yb2AgGe,0.0
Ba4ZrGa,0.7324189475
Pm3Zn,0.047314062500000136
LiVF6,0.01890225000000001
ErPd2,0.2799664499999999
LiBe2Sb,0.5137906499999996
Ga2Ge4Pb3O4,0.0
Fe3(SiO4)2,0.0
Ba3ErRu2O9,0.0
MgBe3,0.0
Mg3NF3,0.0
Be2GaPb,0.58170121125
CuAgO2,0.004129150000000026
RbCaBr3,0.04370370000000024
Ca2Si3Ag,0.0
MgH4(ClO)2,0.0
Rb2Bi2O5,0.006652944444450082
BaPb2C2(O3F)2,0.0
ZrBeMo,0.4132878333333334
YbMg,0.00242891249999988
Ca4Al6SO6,0.0
Li2CoOF3,0.0
MgCrO3,0.0
VZn2P2O9,0.0
Yb(FeGe)2,0.0
ScNiB4,0.0
InAs,0.15797550000000005
PrNiO3,0.0
Yb4Mg3H4,0.0
K2Sn(AsS3)2,0.0
BaZrCl,0.5286528612499999
HoNiC2,0.0
Cr2CoS4,0.0
Li2Cr3O6,0.13632318181817205
ZrBe2Cu,0.1738932499999999
DyPO4,0.0
TiRh3,0.0
Zn(CuO2)2,0.09088192857142864
RbBe2F5,0.0
LiMn2(PO4)2,0.08262269230769004
YB2C,0.0
K2S3,0.0
InHO2,0.0
TeW2Se2S,0.18779599999999694
SmErHg2,0.0
ZrBr,0.0696485
SbPO5,0.04022707142856774
Er2FeC4,0.0
TiZn(BiO3)2,0.02149260000000464
ZnTcMo,0.6799105999999999
ZrSc2Tl,0.2943501500000001
Ba4TeIr,0.3565506577777776
Li4CoO3F,0.10018227777777966
BeBrCl2,0.0
AcI3,0.0
YCo,0.0
Cu2GeSe3,0.0
ErSbPd,0.0
MgZnNi2,0.27711011249999995
ZrPb3,0.0
TmP,0.0
Be2CoP,0.003945600000000216
InPd,0.0
NdRh2,0.0
Na3VSO3,0.0
NbNO,0.1083722499999995
Ba4GaPd,0.4883922508333333
Yb2CuRh,0.0
BaSi2Mo,0.9467535174999996
SF6,0.0007655714285714763
Rb2SBrCl6,0.0
Rb2LiAsO4,0.0
DySbPt,0.0
SrCaBe,0.3997707633333332
BaCuReO5,0.0
Tl3VO4,0.0
Pd(SCl3)2,0.0
BaNaHg2,0.06465345
SrCaHg2,0.0
Rb2GeS3,0.0
UGa3,0.0
NaBe2Pt,0.01579839999999999
CrSnRu2,0.5472460250000006
RbBr3,0.2053365275
ZnFeO2,0.1080804249999998
RbAuC2,0.12846835187500005
TbNbO4,0.0
Nd(CoGe)2,0.0
NdAl4Co,0.0
Zr6Al2Co,0.0
Yb4As2O,0.0
CeSmO2,0.0038073750000000572
Bi2PdO4,0.0
BiO,0.5092095333333333
ZrCo2Sn,0.0
TiCo2Sn,0.0
Na5Li3Ti5O4,0.0
CaTi2O4,0.1861602857142869
Ba4IrPb,0.6129099666666664
Te2Mo(WS2)3,0.04280550000000005
YbSnRh2,0.0
LiInTe2,0.0
Pr(NiSn)2,0.0
NpB6,0.0
Tb2CoGe2,0.026280039999999616
Ga3Fe,0.0
Pu2W2C3,0.0
KSr3,0.0925025075
Ho2InPd2,0.0
Ca(SnO2)2,0.2955118357142874
Ba2CrSb,0.0
Fe(NiO2)2,0.0
CaBeBi2,0.0392592249999999
FeTeAs,0.0
ZrCl,0.056061999999999834
UAlNi4,0.0
BaCa(AgO2)4,0.0
K5ThF9,0.0
VOF2,0.15931215624998266
BeZnCr,0.27832823333333345
ScTlO3,0.0
LiSmHg2,0.0
MgNi3B2,0.0
BeCo4Se,0.4431363444444445
TiGeAs,0.26028311111111124
Be2OsBr,0.32528007624999944
Mg3Cd,0.044842575000000114
NbAsRu2,0.1399755374999998
ZnCl2,0.006100425000000076
NaCdPb2,0.026131688749999937
CaLa2SnO6,0.0
TbTaO4,0.014549749999994257
Ba4CoPt,0.9525089283333332
LiCuSbO4,0.0
CdSe2O5,0.0
SbF5,0.07061283333333312
Rb7NbAs4,0.0
Cu3Ge,0.028776949999999968
MgCrO4,0.0
Dy2CdIn,0.0
CaTlCl3,0.044639600000000224
SnP,0.029477922222222563
AlCuO2,0.00023775000000014762
Y3GaO6,0.0
AsIrOs2,0.7687392125000008
KPtO3,0.0
K3Nd(AsS4)2,0.0
DyInCo4,0.0
Cu2SO4,0.0
LiCuTeO4,0.0
BaCdSe4,0.0630485666666667
LiBePt,0.0
Er2Si3Rh,0.0
Tm2Ru2O7,0.0
NdO2,0.2379816666666672
Li5CoO4,0.0
Li4Co2OF7,0.0
Li2V2F7,0.10480153181818076
BaZr2Te,0.5036166837500002
U(BO3)2,0.0
CoTc3,0.0
CrSb,0.1533249999999997
HfInAu2,0.0
Zr2BeSn,0.06520770000000065
Li2Fe3CoO8,0.1155125714285692
BaReN3,0.0
CeCdAu2,0.0
LiCoAs,0.0
Mg2TiO4,0.0
KBa2Si,0.0
CaGeO3,0.11408553333333238
Sr2MgCd,0.011400829999999916
Be2SiRu,0.03337900000000005
CdAs,0.0
Nb2WO8,0.0
ScPRu,0.0
La(BC)2,0.1315217999999998
LaBe2Co,0.07999252499999976
Li2CuSiO4,0.030410437499999613
Th2Cu,0.6288820666666668
Nd4Mg3Co2,0.0
B2Br5,0.0
PrTe,0.08866299999999994
Li5CuF8,0.01959092857142864
YPt3,0.0
Ta2OsW,0.0
Al3Cr3(SbO3)2,0.0
DyInAu,0.0
BeTcGe2,0.3849254000000002
BeF2,0.4796564444444447
BeZnP,0.0
V2N,0.0
KTa(GeO3)3,0.0
CaHoMn2O6,0.0
PaGaFe2,0.0
Lu2Sn2O7,0.0
Li2GePbS4,0.0
Pr2B3Cl,0.0
Y2MgCu2,0.0
Rb2Au3,0.0
VGaFe2,0.0
Sm(AlAu)2,0.0
Na3Cl,0.1355929825
K2BaV,0.6513938425000001
ZrC,0.6174875000000002
BaAgTeF,0.0
Zn3N,0.6867274624999998
NaTiS2,0.0
Cd2Re2O7,0.0
Rb2TeBr6,0.001910055555555568
OsCl2O,0.0
MnBe2Te,0.4813279770114942
BaTlTe,0.0
FeO,0.13050708333333372
BeNiGe2,0.28948186875000004
Ca(CuP)2,0.008092020000000533
Ba2LiSb,0.0
Ba2As,0.059107496666666474
Li2Fe2OF4,0.04438008518518498
CrCuO2,0.18390937499999985
Co(AsO3)2,0.0
Sc2BeTc,0.0
Na2AgSb,0.0
ErP,0.0
Rb3Mn2Cl7,0.13092199999999998
BaSc2Ni,0.0
BeCuCl,0.0
Ti2MnPt,0.12838507701149382
NiBiAsO5,0.0
CrFeTe,0.2045658583333343
BaB2F8,0.0
YMgTl,0.0
MnNi2Sn,8.125000000003268e-05
LiH2BrO,0.0
BC,0.4790798076923073
Sr(NdS2)2,0.0
Li2V3F8,0.16777636923077033
NaSm3SiS7,0.0
Sr(SbPd)2,0.028054899999999883
Hf2ZnOs,0.31834784999999943
ErCoC,0.0
Li5Cr2Co3,0.0036670999999985905
DyPS4,0.0
CrO3,0.8015154999999998
YTiF5,0.0
Pm2O3,0.0
BCl(OF2)2,0.002709437499999634
Zr3Al,0.0
TmNi2Sn,0.0
MgCu2,0.0
BaZnO2,0.0
NdSi2Ni,0.0
Hg3Ir,0.6575715499999998
CoAs4F8,0.0
Zr(MoO4)2,0.00024100000001237013
MnBeCd,0.2753615304597701
Ti(MnP)2,0.0
USnRu,0.015701200000000526
Ta2Co,0.0
NbRh3,0.0
YAgHg2,0.0
Ba4OsCl,0.7795848241666665
Sr2Mn2O5,0.0
Mg3P2,0.18827202500000007
Ti2Bi,0.0
Li4VGa3O8,0.0
TiFeCoGe,0.0
Be2InMo,0.3101495175000002
DyBiPd,0.0
Sn2Pt,0.0
SrBr3,0.2564051762500001
Na2PtC2,0.0
MgCl2,0.21733070000000002
HoPd3,0.0
Mn3Zn2O8,0.0030312307692312856
Ba4ZnCo,0.9578812133333332
NiN,0.3383381333333326
HoInPd,0.0
Ag2H3IO6,0.0
Y2C(NO)2,0.001203142857142403
NaB(CO2)4,0.0
LiErO2,0.005795687500000035
SrLi2Ta2O7,0.0
Sm2ZnGa,0.0
ErFeC2,0.0
BaTl2Cl,0.0
Be2Sb2Rh,0.8072849399999995
Ba4ZnPd,0.5410909133333333
CrAgO2,0.0
NbCoTe2,0.0
Sc(BC)2,0.0
YBeIn4,0.4328441016666669
ErRu3,0.3875863124999999
MgCoO3,0.08355440000000057
Mo3Pt,0.06102457500000025
KBeNi2,0.31819449999999994
CaCuS2,0.0
PrBPt3,0.0
Li2Mg3Si4,0.0
SrPS3,0.0
LiEr2Ru,0.0
VPt2,0.0
Li2CuAs,0.0
NaBeV2,0.897605575
Yb2InSn,0.0
K2Al2B2O7,0.0
Tl3BSe3,0.0
IrC,0.5253460500000005
Be2HgRh,0.1128325499999998
BaYMo2,0.3969470549999992
BeGa2W,0.18350844166666705
YbInHg2,0.0
Ta2MnAs,0.2952658478448278
BeIr4W,0.5277711666666667
AlPt3C,0.22354260000000048
Li3Ti(CuO2)4,0.0
Ac2O3,0.0
Mo3Pd2N,0.0
Ba4CuRh,0.8583277216666666
Ba4TeRu,0.5431969577777778
Sb2Te,0.002704999999999957
HfBeGa,0.4054066999999999
SrMg4Be,0.3107310683333332
V2MoW,0.0
Zn4B6SeO2,0.0
FeAuO2,0.0
Co(BW)2,0.0
Ba2CdSn,0.0
NbRu2Cl,0.6178441168750002
YGa2Ni,0.0
Li2YbSi,0.0
NdTeF,0.0
Er2Co3Ge5,0.0
Hg3Au,0.31803746749999995
YBe2Rh,0.0
MnBe2Hg,0.3063339603448274
Cu(IrS2)2,0.0
TiFeO3,0.1341334999999999
Tl2O,0.00017521666666686644
TbB2,0.0
YBPt2,0.0
Tm2NiOs,0.0
TbPO4,0.0
Yb2MgSi2,0.0
LiTiNiO4,0.0
Li2V3FeO8,0.061997214285713476
Al3Cu,0.08517407500000007
CeGa,0.0
BaMn4O8,0.0
TmAlRh,0.0
SrBeMo4,0.8324738349999992
YMg,0.01084514999999997
Ca3AsCl3,0.0
PmDyCu2,0.0
Li5V(SiO4)2,0.0
Na2MnO3,0.010607666666662574
Ti6Al6Ni7,0.0
YMgZn2,0.0
YbErHg2,0.0
KAgO3,0.3943173599999987
CaZrO3,0.0
Ba4BiPd,0.4527403991666664
KNd(WO4)2,0.0
Zr(CoSi)2,0.0
MnBePd,0.32643351570881274
MoSBr,0.0
Ba4HfZn,0.8749111799999998
Be2CrCd,0.5465883874999999
ZnH2SO5,0.0
BaNa2Zr,0.5345417175
SrBiB,0.8256698311111108
Li2H2Pd,0.0
Rb2Cd3Se4,0.0
SrAg5,0.0
HfS2,0.0
Ca2BeBr,0.0
BeHgSb2,0.5301777500000002
BaH2O3,0.2220943333333336
K(SbSe2)2,0.0
Sm2Ge5Ru3,0.0
Cu2H3ClO3,0.0062906111111109535
Pm2RuAu,0.0
K2Na4Be2O5,0.0
BaSr3,0.0116549749999999
Sm(PRu)2,0.0
ErCoO3,0.0
Y3Ni3B2,0.0
YRh,0.0
Ti2AlCu,0.10961198750000012
Na3Cr,0.5735892
Nd2Ni6Sn,0.0
SrBePb2,0.10973731249999996
LiGaPdF6,0.0
Ho(PRu)2,0.0
HoCu,0.0
NdSBr,0.0
PuSn3,0.0
LiBe2Re,0.2451907499999999
BeCoP2,0.1730107000000003
K3Nd,0.5160068125
Be2BiSe,0.18700490000000025
H3Pb,0.7776929549999998
BeTc2Pt,0.0
Ba3GeO5,0.0
ThZr2H7,0.0
MnBe2Ge,0.1129943478448272
Mg2PdAu,0.0
Ba2Na2O3,0.0
AlRe2,0.0
LiInAu2,0.0
Ca2MgSi2O7,0.0
Ti(CrS2)2,0.0
Cr3Rh,0.08209676666666699
Sr(AlSi)2,0.0
Rb2Mo3,0.0
RbAu(SeO4)2,0.0
Ba4MoCl,0.8539184245833329
AgHO2,0.0
AlSnRu2,0.0
Ba2GaGeN,0.0
RbTlBr3,0.021866700000000242
Sr2HgSb,0.0
ReF6,0.0
TiCo3O8,0.012451944444444862
KBa4Ru,0.9534426466666666
BaCoGe2,0.3824583175
Ba4NiGe,0.7252266325
Na2CN2,0.0
AlFe2Ni,0.1599482375000001
ZrFeTe,0.0
Zn3(InS3)2,0.0
CaGaSnH,0.0
Y2MgAl,0.0
KZrBe,0.7731501666666665
Be2CuRh,0.17971605000000013
USb2Pd,0.0
Ca2SnS4,0.3618048571428627
TbSe,0.5593658499999998
Ba2TlTe,0.0
SbIr,0.10175239999999963
TmMgGa,0.0
LiHoS2,0.0
LiMg2Ga,0.0
TbSi2,0.05823986666666681
YbGaRh2,0.0
CaGaGeH,0.0
Tc3Ru,0.0
Sc2MnSi,0.2363083958333334
NiTe2,1.466666666560812e-06
TmHg,0.0
LiGaGe,0.0
K4YBe,0.8920649916666664
Ni2GeO4,0.0
SiP,0.0
ZrTaNO,0.0
MgBe2Pb,0.4623917175000001
Tl2Sn(AsS3)2,0.0
ZrTe2Br5,0.0
SrInPt,0.0
Li4Ti3V3Cr2O6,0.0
MgBeTc2,0.0
KZrSnF7,0.0
MgCoGe,0.0
Be2TlPd,0.247128075
Rb2NaBiF6,0.0
Yb(SiAg)2,0.0
Co3SnO8,0.0
TiCoSb,0.0
Ti4ZnS8,0.0
Rb3Al,0.21088750312500013
RbCuO,0.0
HoTaO4,0.20921699999999355
V5Sb4,0.019083007407407315
HoAu4,0.0
YAg2,0.0
Ca2Mg5Si8(O11F)2,0.0
BeTc2Pd,0.2048240249999997
Sr3P4,0.0
Sc2BeOs,0.0
Li2Ti3SbO8,0.0
BaBe2Te,0.4558340341666667
Nd3Cr,0.6265349750000007
KTlO,0.0
BeRe2Bi,0.3943233499999996
BaVClO3,0.0
Y2BeIn,0.2001567125000001
BeGa2Cl,0.250406069375
Sc2PdAu,0.0
BaSn3Pt,0.0
Tm2Al3Si2,0.0
Lu2Co2O7,0.0
Nd2C3,0.0
Li3Re,0.7722863375000002
LiErIn2,0.0
HoAu3,0.0
AsH3,0.8869316749999996
K4Re2O,0.0
Co2P,0.02590322222222241
TaCuRh2,0.0
Ba2HoSbO6,0.0
BaNa2Pb,0.0
Be2GaMo,0.029173412499999607
Sm2TeO6,0.07944462962962984
UI4,0.0044863999999997795
BeTcNi,0.16518781666666627
Be2RuPt,0.0
Ni(HO)2,0.2848282000000002
TmB2,0.0
SrSO4,0.26277274999999545
AlTlO3,0.0
TaSbO4,0.0
Li2CuSb,0.0
Ba2PrPtO6,0.0
Ba4InTc,0.9956919916666664
MgCr2O4,0.0
Mn3CoO8,0.04020508333332895
Te4W3S2,0.1327996172839514
Li2CO3,0.0487597500000021
NaMnO4,0.0
Co2SbO6,0.022032055555557758
BeBiSb2,0.4463932749999999
HoCoSi,0.0
Cd(InSe2)2,0.029354785714285517
TmGe2,0.0
YbLuPd2,0.0
MnBO3,0.0
LiAgO,0.0
K3H5Pt,0.0
Pr5(CoB3)2,0.0
TmZrSb,0.0
BaCa(CoO2)4,0.0
NaMnAsO4,0.0
Nb3Sb2Te5,0.0
SiAsPd2,0.10463043749999956
Sm4Cl6O,0.0
PbCl2,0.07152080000000005
Tm2OsAu,0.0
K2P3,0.0
TbCuPb,0.0
YTl3,0.0
Mg2ZnPt,0.0
Pr(GeRu)2,0.0
BaCaHg,0.2567870633333336
Ba4MgBi,0.4183803658333333
Li8IrO6,0.0
CeYIn2,0.0
LiSmO3,0.3105794499999988
Ba4BiW,0.8715189133333333
MoCl4O,0.0
KBrF4,0.3519950833333321
NaZrBe,0.5303320999999999
Li2ScFe(Si2O)2,0.0
NiHg4,0.23943183999999995
MoCl3,0.0
Sr2TiBe,0.8135344633333333
K3Tl,0.05922654166666664
Na3VBAsO7,0.0
Ag3Hg,0.096949995
Nb3Pt,0.0
LiYb2Ga,0.0
BeSn2Se,0.018008166666666714
Zn(RhO2)2,0.0
LiBe2Se,0.4801601312499999
YHoRu2,0.0
KSmGeSe4,0.0
LiTl3,0.05689926999999995
PbWO4,0.00030466666666040254
U(Al2Fe)4,0.0
MgI2,0.0
CeFe5,0.028876583333332206
VO,0.38246585
MgHg2,0.10684196666666644
NaSmAu2,0.0
CuSe,0.053286000000000056
Pr3SiAgS7,0.0
Be2CoBr,0.3002894512499996
AuSeCl7,0.0
Ni4B3,0.00842564285714298
Yb2TeO2,0.0
Nd2TeO2,0.0
BeGe2W,0.4475743166666666
NiAsPd,0.0005601111111110947
TbCdRh2,0.0
Mg(SbO3)2,0.1529447222222151
Pr2CuIr,0.0
VZnRh2,0.0
TmCuPbSe3,0.0
BaMgGe,0.0
Sr(CdGa)2,0.0
LuCdPd2,0.0
LiYb2Tl,0.0
Na4Ni3O7,0.0027611785714287684
Y(SiPd)2,0.0
K3Rh,0.462787075
SiSb3,0.4855042250000001
Pm2Mg,0.015619225000000013
CaC2(SN)2,0.0
MgTaIr2,0.0
Pr(SiPt)2,0.0
MgPd2,0.0
HfNi2,0.07328180555555575
SmCrO3,0.0
Na8N3O,0.19860752777777768
Be2GaCu,0.13396966874999994
